#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.463898E+07   0.463898E+07   0.618464E+07   0.618461E+07   0.463917E+07   0.463899E+07   0.463898E+07   0.464742E+07  -0.598835E+00   0.460253E+07   0.460253E+07   0.111771E+02
   0.116112E-04   0.463898E+07   0.463898E+07   0.618449E+07   0.618446E+07   0.463917E+07   0.463899E+07   0.463898E+07   0.464742E+07  -0.598835E+00   0.460253E+07   0.460253E+07   0.123407E+02
   0.128200E-04   0.463898E+07   0.463898E+07   0.618431E+07   0.618427E+07   0.463917E+07   0.463899E+07   0.463898E+07   0.464742E+07  -0.598835E+00   0.460253E+07   0.460253E+07   0.136253E+02
   0.141547E-04   0.463898E+07   0.463898E+07   0.618409E+07   0.618404E+07   0.463917E+07   0.463898E+07   0.463898E+07   0.464741E+07  -0.598835E+00   0.460253E+07   0.460253E+07   0.150436E+02
   0.156284E-04   0.463897E+07   0.463897E+07   0.618382E+07   0.618377E+07   0.463916E+07   0.463898E+07   0.463897E+07   0.464741E+07  -0.598834E+00   0.460253E+07   0.460252E+07   0.166094E+02
   0.172555E-04   0.463897E+07   0.463897E+07   0.618349E+07   0.618343E+07   0.463916E+07   0.463898E+07   0.463897E+07   0.464741E+07  -0.598834E+00   0.460252E+07   0.460252E+07   0.183382E+02
   0.190520E-04   0.463897E+07   0.463897E+07   0.618309E+07   0.618302E+07   0.463916E+07   0.463898E+07   0.463897E+07   0.464741E+07  -0.598834E+00   0.460252E+07   0.460252E+07   0.202467E+02
   0.210355E-04   0.463897E+07   0.463897E+07   0.618261E+07   0.618252E+07   0.463916E+07   0.463898E+07   0.463897E+07   0.464740E+07  -0.598833E+00   0.460252E+07   0.460252E+07   0.223538E+02
   0.232256E-04   0.463896E+07   0.463896E+07   0.618202E+07   0.618190E+07   0.463915E+07   0.463897E+07   0.463896E+07   0.464740E+07  -0.598833E+00   0.460252E+07   0.460251E+07   0.246799E+02
   0.256436E-04   0.463896E+07   0.463896E+07   0.618130E+07   0.618116E+07   0.463915E+07   0.463897E+07   0.463896E+07   0.464739E+07  -0.598832E+00   0.460251E+07   0.460251E+07   0.272478E+02
   0.283134E-04   0.463895E+07   0.463895E+07   0.618042E+07   0.618025E+07   0.463914E+07   0.463896E+07   0.463895E+07   0.464739E+07  -0.598831E+00   0.460251E+07   0.460250E+07   0.300825E+02
   0.312612E-04   0.463895E+07   0.463895E+07   0.617934E+07   0.617914E+07   0.463913E+07   0.463896E+07   0.463895E+07   0.464738E+07  -0.598830E+00   0.460250E+07   0.460250E+07   0.332117E+02
   0.345158E-04   0.463894E+07   0.463894E+07   0.617804E+07   0.617779E+07   0.463913E+07   0.463895E+07   0.463894E+07   0.464737E+07  -0.598829E+00   0.460249E+07   0.460249E+07   0.366656E+02
   0.381093E-04   0.463893E+07   0.463893E+07   0.617645E+07   0.617614E+07   0.463912E+07   0.463894E+07   0.463893E+07   0.464736E+07  -0.598827E+00   0.460248E+07   0.460248E+07   0.404777E+02
   0.420769E-04   0.463892E+07   0.463892E+07   0.617451E+07   0.617413E+07   0.463910E+07   0.463893E+07   0.463892E+07   0.464734E+07  -0.598825E+00   0.460247E+07   0.460247E+07   0.446850E+02
