#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.176758E+07   0.176758E+07   0.235667E+07   0.235667E+07   0.176784E+07   0.176759E+07   0.176758E+07   0.177600E+07  -0.600700E+00   0.176476E+07   0.176476E+07   0.167090E+00
   0.116112E-04   0.176758E+07   0.176758E+07   0.235665E+07   0.235665E+07   0.176784E+07   0.176759E+07   0.176758E+07   0.177600E+07  -0.600700E+00   0.176476E+07   0.176476E+07   0.184485E+00
   0.128200E-04   0.176758E+07   0.176758E+07   0.235663E+07   0.235662E+07   0.176784E+07   0.176759E+07   0.176758E+07   0.177600E+07  -0.600699E+00   0.176476E+07   0.176476E+07   0.203691E+00
   0.141547E-04   0.176758E+07   0.176758E+07   0.235659E+07   0.235659E+07   0.176784E+07   0.176759E+07   0.176758E+07   0.177600E+07  -0.600699E+00   0.176476E+07   0.176476E+07   0.224897E+00
   0.156284E-04   0.176758E+07   0.176758E+07   0.235656E+07   0.235655E+07   0.176784E+07   0.176759E+07   0.176758E+07   0.177600E+07  -0.600699E+00   0.176476E+07   0.176476E+07   0.248309E+00
   0.172555E-04   0.176757E+07   0.176757E+07   0.235651E+07   0.235650E+07   0.176784E+07   0.176759E+07   0.176757E+07   0.177600E+07  -0.600699E+00   0.176476E+07   0.176476E+07   0.274159E+00
   0.190520E-04   0.176757E+07   0.176757E+07   0.235645E+07   0.235645E+07   0.176784E+07   0.176759E+07   0.176757E+07   0.177600E+07  -0.600698E+00   0.176476E+07   0.176476E+07   0.302699E+00
   0.210355E-04   0.176757E+07   0.176757E+07   0.235638E+07   0.235637E+07   0.176784E+07   0.176758E+07   0.176757E+07   0.177600E+07  -0.600698E+00   0.176476E+07   0.176476E+07   0.334209E+00
   0.232256E-04   0.176757E+07   0.176757E+07   0.235630E+07   0.235629E+07   0.176783E+07   0.176758E+07   0.176757E+07   0.177600E+07  -0.600698E+00   0.176476E+07   0.176476E+07   0.368998E+00
   0.256436E-04   0.176757E+07   0.176757E+07   0.235619E+07   0.235618E+07   0.176783E+07   0.176758E+07   0.176757E+07   0.177599E+07  -0.600697E+00   0.176476E+07   0.176476E+07   0.407408E+00
   0.283134E-04   0.176757E+07   0.176757E+07   0.235606E+07   0.235605E+07   0.176783E+07   0.176758E+07   0.176757E+07   0.177599E+07  -0.600696E+00   0.176476E+07   0.176476E+07   0.449813E+00
   0.312612E-04   0.176757E+07   0.176757E+07   0.235591E+07   0.235590E+07   0.176783E+07   0.176758E+07   0.176757E+07   0.177599E+07  -0.600695E+00   0.176475E+07   0.176475E+07   0.496630E+00
   0.345158E-04   0.176757E+07   0.176757E+07   0.235572E+07   0.235570E+07   0.176783E+07   0.176758E+07   0.176757E+07   0.177599E+07  -0.600694E+00   0.176475E+07   0.176475E+07   0.548317E+00
   0.381093E-04   0.176756E+07   0.176756E+07   0.235549E+07   0.235547E+07   0.176782E+07   0.176757E+07   0.176756E+07   0.177598E+07  -0.600693E+00   0.176475E+07   0.176475E+07   0.605378E+00
   0.420769E-04   0.176756E+07   0.176756E+07   0.235521E+07   0.235519E+07   0.176782E+07   0.176757E+07   0.176756E+07   0.177598E+07  -0.600692E+00   0.176475E+07   0.176475E+07   0.668371E+00
   0.464576E-04   0.176756E+07   0.176756E+07   0.235487E+07   0.235484E+07   0.176781E+07   0.176757E+07   0.176756E+07   0.177597E+07  -0.600690E+00   0.176474E+07   0.176474E+07   0.737911E+00
   0.512944E-04   0.176755E+07   0.176755E+07   0.235445E+07   0.235442E+07   0.176781E+07   0.176756E+07   0.176755E+07   0.177597E+07  -0.600687E+00   0.176474E+07   0.176474E+07   0.814675E+00
   0.566347E-04   0.176754E+07   0.176754E+07   0.235395E+07   0.235390E+07   0.176780E+07   0.176756E+07   0.176754E+07   0.177596E+07  -0.600685E+00   0.176473E+07   0.176473E+07   0.899410E+00
   0.625311E-04   0.176754E+07   0.176754E+07   0.235333E+07   0.235327E+07   0.176779E+07   0.176755E+07   0.176754E+07   0.177595E+07  -0.600681E+00   0.176472E+07   0.176472E+07   0.992939E+00
   0.690413E-04   0.176753E+07   0.176753E+07   0.235258E+07   0.235251E+07   0.176778E+07   0.176754E+07   0.176753E+07   0.177594E+07  -0.600677E+00   0.176472E+07   0.176472E+07   0.109617E+01
   0.762293E-04   0.176752E+07   0.176752E+07   0.235166E+07   0.235157E+07   0.176777E+07   0.176753E+07   0.176752E+07   0.177592E+07  -0.600672E+00   0.176471E+07   0.176471E+07   0.121009E+01
   0.841656E-04   0.176751E+07   0.176750E+07   0.235054E+07   0.235044E+07   0.176775E+07   0.176752E+07   0.176750E+07   0.177591E+07  -0.600666E+00   0.176469E+07   0.176469E+07   0.133581E+01
   0.929282E-04   0.176749E+07   0.176749E+07   0.234918E+07   0.234905E+07   0.176773E+07   0.176750E+07   0.176749E+07   0.177589E+07  -0.600658E+00   0.176468E+07   0.176468E+07   0.147452E+01
   0.102603E-03   0.176747E+07   0.176747E+07   0.234752E+07   0.234737E+07   0.176771E+07   0.176748E+07   0.176747E+07   0.177586E+07  -0.600649E+00   0.176466E+07   0.176466E+07   0.162755E+01
   0.113285E-03   0.176745E+07   0.176744E+07   0.234550E+07   0.234531E+07   0.176768E+07   0.176746E+07   0.176745E+07   0.177583E+07  -0.600638E+00   0.176463E+07   0.176463E+07   0.179634E+01
   0.125080E-03   0.176742E+07   0.176742E+07   0.234303E+07   0.234281E+07   0.176764E+07   0.176743E+07   0.176742E+07   0.177579E+07  -0.600625E+00   0.176461E+07   0.176461E+07   0.198248E+01
   0.138102E-03   0.176738E+07   0.176738E+07   0.234003E+07   0.233976E+07   0.176760E+07   0.176739E+07   0.176738E+07   0.177575E+07  -0.600608E+00   0.176457E+07   0.176457E+07   0.218769E+01
   0.152480E-03   0.176734E+07   0.176734E+07   0.233638E+07   0.233605E+07   0.176754E+07   0.176735E+07   0.176734E+07   0.177569E+07  -0.600588E+00   0.176453E+07   0.176453E+07   0.241386E+01
   0.168355E-03   0.176729E+07   0.176728E+07   0.233194E+07   0.233153E+07   0.176748E+07   0.176730E+07   0.176729E+07   0.177562E+07  -0.600563E+00   0.176448E+07   0.176448E+07   0.266303E+01
   0.185882E-03   0.176722E+07   0.176722E+07   0.232653E+07   0.232603E+07   0.176740E+07   0.176723E+07   0.176722E+07   0.177554E+07  -0.600533E+00   0.176441E+07   0.176441E+07   0.293741E+01
   0.205235E-03   0.176715E+07   0.176714E+07   0.231995E+07   0.231935E+07   0.176730E+07   0.176715E+07   0.176715E+07   0.177543E+07  -0.600497E+00   0.176434E+07   0.176434E+07   0.323936E+01
   0.226602E-03   0.176705E+07   0.176705E+07   0.231196E+07   0.231123E+07   0.176718E+07   0.176706E+07   0.176705E+07   0.177531E+07  -0.600452E+00   0.176424E+07   0.176424E+07   0.357142E+01
   0.250194E-03   0.176694E+07   0.176693E+07   0.230225E+07   0.230136E+07   0.176703E+07   0.176694E+07   0.176694E+07   0.177516E+07  -0.600398E+00   0.176413E+07   0.176413E+07   0.393628E+01
   0.276242E-03   0.176680E+07   0.176679E+07   0.229046E+07   0.228938E+07   0.176686E+07   0.176680E+07   0.176680E+07   0.177497E+07  -0.600332E+00   0.176399E+07   0.176399E+07   0.433673E+01
   0.305002E-03   0.176663E+07   0.176662E+07   0.227616E+07   0.227486E+07   0.176664E+07   0.176663E+07   0.176662E+07   0.177475E+07  -0.600252E+00   0.176382E+07   0.176382E+07   0.477569E+01
   0.336756E-03   0.176642E+07   0.176641E+07   0.225885E+07   0.225728E+07   0.176638E+07   0.176642E+07   0.176642E+07   0.177448E+07  -0.600155E+00   0.176362E+07   0.176362E+07   0.525609E+01
   0.371817E-03   0.176617E+07   0.176615E+07   0.223791E+07   0.223601E+07   0.176606E+07   0.176616E+07   0.176616E+07   0.177415E+07  -0.600037E+00   0.176337E+07   0.176336E+07   0.578082E+01
   0.410527E-03   0.176586E+07   0.176584E+07   0.221262E+07   0.221034E+07   0.176568E+07   0.176585E+07   0.176586E+07   0.177374E+07  -0.599893E+00   0.176306E+07   0.176306E+07   0.635259E+01
   0.453268E-03   0.176548E+07   0.176546E+07   0.218215E+07   0.217942E+07   0.176521E+07   0.176547E+07   0.176548E+07   0.177326E+07  -0.599718E+00   0.176269E+07   0.176269E+07   0.697383E+01
   0.500458E-03   0.176503E+07   0.176500E+07   0.214553E+07   0.214228E+07   0.176463E+07   0.176501E+07   0.176503E+07   0.177266E+07  -0.599506E+00   0.176224E+07   0.176224E+07   0.764640E+01
   0.552561E-03   0.176448E+07   0.176444E+07   0.210166E+07   0.209780E+07   0.176394E+07   0.176445E+07   0.176447E+07   0.177195E+07  -0.599249E+00   0.176169E+07   0.176169E+07   0.837137E+01
   0.610090E-03   0.176381E+07   0.176377E+07   0.204931E+07   0.204475E+07   0.176309E+07   0.176377E+07   0.176380E+07   0.177108E+07  -0.598938E+00   0.176103E+07   0.176102E+07   0.914865E+01
   0.673607E-03   0.176299E+07   0.176294E+07   0.198712E+07   0.198178E+07   0.176206E+07   0.176294E+07   0.176299E+07   0.177003E+07  -0.598563E+00   0.176022E+07   0.176021E+07   0.997655E+01
   0.743737E-03   0.176201E+07   0.176195E+07   0.191370E+07   0.190749E+07   0.176081E+07   0.176194E+07   0.176200E+07   0.176877E+07  -0.598110E+00   0.175924E+07   0.175923E+07   0.108513E+02
