#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.100269E+07   0.100269E+07   0.133689E+07   0.133689E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601294E+00   0.100074E+07   0.100074E+07   0.114375E+00
   0.116112E-04   0.100269E+07   0.100269E+07   0.133689E+07   0.133689E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601294E+00   0.100074E+07   0.100074E+07   0.126283E+00
   0.128200E-04   0.100269E+07   0.100269E+07   0.133688E+07   0.133688E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601294E+00   0.100074E+07   0.100074E+07   0.139430E+00
   0.141547E-04   0.100269E+07   0.100269E+07   0.133687E+07   0.133687E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601294E+00   0.100074E+07   0.100074E+07   0.153946E+00
   0.156284E-04   0.100269E+07   0.100269E+07   0.133686E+07   0.133686E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601294E+00   0.100074E+07   0.100074E+07   0.169974E+00
   0.172555E-04   0.100269E+07   0.100269E+07   0.133684E+07   0.133684E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601293E+00   0.100074E+07   0.100074E+07   0.187670E+00
   0.190520E-04   0.100269E+07   0.100269E+07   0.133682E+07   0.133682E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601293E+00   0.100074E+07   0.100074E+07   0.207208E+00
   0.210355E-04   0.100269E+07   0.100269E+07   0.133680E+07   0.133680E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601293E+00   0.100074E+07   0.100074E+07   0.228781E+00
   0.232256E-04   0.100269E+07   0.100269E+07   0.133678E+07   0.133677E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101108E+07  -0.601292E+00   0.100074E+07   0.100074E+07   0.252599E+00
   0.256436E-04   0.100269E+07   0.100269E+07   0.133674E+07   0.133674E+07   0.100304E+07   0.100271E+07   0.100269E+07   0.101107E+07  -0.601292E+00   0.100074E+07   0.100074E+07   0.278897E+00
   0.283134E-04   0.100269E+07   0.100269E+07   0.133670E+07   0.133670E+07   0.100304E+07   0.100270E+07   0.100269E+07   0.101107E+07  -0.601291E+00   0.100074E+07   0.100074E+07   0.307933E+00
   0.312612E-04   0.100269E+07   0.100269E+07   0.133666E+07   0.133665E+07   0.100303E+07   0.100270E+07   0.100269E+07   0.101107E+07  -0.601291E+00   0.100074E+07   0.100074E+07   0.339991E+00
   0.345158E-04   0.100269E+07   0.100269E+07   0.133660E+07   0.133659E+07   0.100303E+07   0.100270E+07   0.100269E+07   0.101107E+07  -0.601290E+00   0.100074E+07   0.100074E+07   0.375387E+00
   0.381093E-04   0.100269E+07   0.100269E+07   0.133653E+07   0.133652E+07   0.100303E+07   0.100270E+07   0.100269E+07   0.101107E+07  -0.601289E+00   0.100074E+07   0.100074E+07   0.414468E+00
   0.420769E-04   0.100268E+07   0.100268E+07   0.133644E+07   0.133643E+07   0.100303E+07   0.100270E+07   0.100268E+07   0.101107E+07  -0.601287E+00   0.100074E+07   0.100074E+07   0.457617E+00
   0.464576E-04   0.100268E+07   0.100268E+07   0.133633E+07   0.133632E+07   0.100303E+07   0.100270E+07   0.100268E+07   0.101106E+07  -0.601286E+00   0.100073E+07   0.100073E+07   0.505257E+00
   0.512944E-04   0.100268E+07   0.100268E+07   0.133620E+07   0.133618E+07   0.100302E+07   0.100270E+07   0.100268E+07   0.101106E+07  -0.601284E+00   0.100073E+07   0.100073E+07   0.557857E+00
   0.566347E-04   0.100268E+07   0.100268E+07   0.133605E+07   0.133602E+07   0.100302E+07   0.100269E+07   0.100268E+07   0.101106E+07  -0.601282E+00   0.100073E+07   0.100073E+07   0.615931E+00
   0.625311E-04   0.100267E+07   0.100267E+07   0.133585E+07   0.133582E+07   0.100301E+07   0.100269E+07   0.100267E+07   0.101105E+07  -0.601279E+00   0.100073E+07   0.100073E+07   0.680050E+00
