#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.521940E+06   0.521940E+06   0.695913E+06   0.695913E+06   0.522457E+06   0.521964E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.201681E+00
   0.116112E-04   0.521940E+06   0.521940E+06   0.695911E+06   0.695911E+06   0.522457E+06   0.521964E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.222678E+00
   0.128200E-04   0.521940E+06   0.521940E+06   0.695909E+06   0.695909E+06   0.522457E+06   0.521964E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.245861E+00
   0.141547E-04   0.521940E+06   0.521940E+06   0.695907E+06   0.695906E+06   0.522457E+06   0.521964E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.271458E+00
   0.156284E-04   0.521940E+06   0.521940E+06   0.695904E+06   0.695903E+06   0.522457E+06   0.521963E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.299720E+00
   0.172555E-04   0.521940E+06   0.521940E+06   0.695900E+06   0.695899E+06   0.522457E+06   0.521963E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.330924E+00
   0.190520E-04   0.521940E+06   0.521940E+06   0.695895E+06   0.695894E+06   0.522457E+06   0.521963E+06   0.521940E+06   0.530242E+06  -0.602293E+00   0.520401E+06   0.520401E+06   0.365377E+00
   0.210355E-04   0.521940E+06   0.521940E+06   0.695890E+06   0.695888E+06   0.522456E+06   0.521963E+06   0.521940E+06   0.530241E+06  -0.602292E+00   0.520400E+06   0.520400E+06   0.403417E+00
   0.232256E-04   0.521940E+06   0.521940E+06   0.695883E+06   0.695881E+06   0.522456E+06   0.521963E+06   0.521940E+06   0.530241E+06  -0.602292E+00   0.520400E+06   0.520400E+06   0.445417E+00
   0.256436E-04   0.521939E+06   0.521939E+06   0.695875E+06   0.695872E+06   0.522456E+06   0.521963E+06   0.521939E+06   0.530241E+06  -0.602292E+00   0.520400E+06   0.520400E+06   0.491790E+00
   0.283134E-04   0.521939E+06   0.521939E+06   0.695865E+06   0.695862E+06   0.522455E+06   0.521962E+06   0.521939E+06   0.530240E+06  -0.602291E+00   0.520400E+06   0.520400E+06   0.542990E+00
   0.312612E-04   0.521939E+06   0.521939E+06   0.695853E+06   0.695849E+06   0.522455E+06   0.521962E+06   0.521939E+06   0.530240E+06  -0.602291E+00   0.520400E+06   0.520400E+06   0.599521E+00
   0.345158E-04   0.521938E+06   0.521938E+06   0.695838E+06   0.695833E+06   0.522454E+06   0.521962E+06   0.521938E+06   0.530239E+06  -0.602290E+00   0.520399E+06   0.520399E+06   0.661937E+00
   0.381093E-04   0.521938E+06   0.521938E+06   0.695820E+06   0.695814E+06   0.522453E+06   0.521961E+06   0.521938E+06   0.530239E+06  -0.602289E+00   0.520399E+06   0.520399E+06   0.730851E+00
   0.420769E-04   0.521937E+06   0.521937E+06   0.695797E+06   0.695791E+06   0.522452E+06   0.521961E+06   0.521937E+06   0.530238E+06  -0.602288E+00   0.520398E+06   0.520398E+06   0.806939E+00
   0.464576E-04   0.521937E+06   0.521936E+06   0.695770E+06   0.695762E+06   0.522451E+06   0.521960E+06   0.521937E+06   0.530237E+06  -0.602287E+00   0.520397E+06   0.520397E+06   0.890948E+00
   0.512944E-04   0.521936E+06   0.521936E+06   0.695737E+06   0.695728E+06   0.522449E+06   0.521959E+06   0.521936E+06   0.530236E+06  -0.602285E+00   0.520396E+06   0.520396E+06   0.983702E+00
   0.566347E-04   0.521935E+06   0.521934E+06   0.695697E+06   0.695685E+06   0.522447E+06   0.521958E+06   0.521935E+06   0.530234E+06  -0.602283E+00   0.520395E+06   0.520395E+06   0.108611E+01
   0.625311E-04   0.521933E+06   0.521933E+06   0.695648E+06   0.695634E+06   0.522445E+06   0.521956E+06   0.521933E+06   0.530232E+06  -0.602281E+00   0.520394E+06   0.520394E+06   0.119918E+01
   0.690413E-04   0.521932E+06   0.521931E+06   0.695588E+06   0.695571E+06   0.522442E+06   0.521955E+06   0.521932E+06   0.530230E+06  -0.602278E+00   0.520393E+06   0.520393E+06   0.132402E+01
   0.762293E-04   0.521930E+06   0.521930E+06   0.695516E+06   0.695494E+06   0.522439E+06   0.521953E+06   0.521930E+06   0.530227E+06  -0.602275E+00   0.520391E+06   0.520391E+06   0.146186E+01
