#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.544089E+07   0.544089E+07   0.725360E+07   0.725357E+07   0.544108E+07   0.544090E+07   0.544089E+07   0.544932E+07  -0.597881E+00   0.537406E+07   0.537406E+07   0.114382E+02
   0.116112E-04   0.544089E+07   0.544089E+07   0.725340E+07   0.725336E+07   0.544108E+07   0.544090E+07   0.544089E+07   0.544932E+07  -0.597881E+00   0.537406E+07   0.537406E+07   0.126288E+02
   0.128200E-04   0.544089E+07   0.544089E+07   0.725315E+07   0.725310E+07   0.544108E+07   0.544090E+07   0.544089E+07   0.544932E+07  -0.597881E+00   0.537406E+07   0.537406E+07   0.139434E+02
   0.141547E-04   0.544089E+07   0.544089E+07   0.725285E+07   0.725279E+07   0.544107E+07   0.544090E+07   0.544089E+07   0.544932E+07  -0.597880E+00   0.537406E+07   0.537406E+07   0.153948E+02
   0.156284E-04   0.544089E+07   0.544089E+07   0.725248E+07   0.725240E+07   0.544107E+07   0.544090E+07   0.544089E+07   0.544932E+07  -0.597880E+00   0.537406E+07   0.537405E+07   0.169972E+02
   0.172555E-04   0.544089E+07   0.544089E+07   0.725203E+07   0.725194E+07   0.544107E+07   0.544089E+07   0.544089E+07   0.544931E+07  -0.597880E+00   0.537405E+07   0.537405E+07   0.187663E+02
   0.190520E-04   0.544088E+07   0.544088E+07   0.725148E+07   0.725137E+07   0.544107E+07   0.544089E+07   0.544088E+07   0.544931E+07  -0.597879E+00   0.537405E+07   0.537405E+07   0.207193E+02
   0.210355E-04   0.544088E+07   0.544088E+07   0.725081E+07   0.725067E+07   0.544106E+07   0.544089E+07   0.544088E+07   0.544931E+07  -0.597879E+00   0.537405E+07   0.537404E+07   0.228755E+02
   0.232256E-04   0.544088E+07   0.544087E+07   0.725000E+07   0.724983E+07   0.544106E+07   0.544088E+07   0.544088E+07   0.544930E+07  -0.597878E+00   0.537404E+07   0.537404E+07   0.252558E+02
   0.256436E-04   0.544087E+07   0.544087E+07   0.724901E+07   0.724880E+07   0.544105E+07   0.544088E+07   0.544087E+07   0.544929E+07  -0.597877E+00   0.537404E+07   0.537404E+07   0.278834E+02
   0.283134E-04   0.544086E+07   0.544086E+07   0.724780E+07   0.724754E+07   0.544104E+07   0.544087E+07   0.544086E+07   0.544928E+07  -0.597876E+00   0.537403E+07   0.537403E+07   0.307840E+02
   0.312612E-04   0.544086E+07   0.544085E+07   0.724632E+07   0.724601E+07   0.544104E+07   0.544086E+07   0.544086E+07   0.544928E+07  -0.597875E+00   0.537402E+07   0.537402E+07   0.339858E+02
   0.345158E-04   0.544085E+07   0.544084E+07   0.724452E+07   0.724415E+07   0.544103E+07   0.544085E+07   0.544085E+07   0.544926E+07  -0.597874E+00   0.537401E+07   0.537401E+07   0.375198E+02
