#           k/h    P           
    0.10000E-03    0.41960E+00
    0.10202E-03    0.42778E+00
    0.10408E-03    0.43612E+00
    0.10618E-03    0.44463E+00
    0.10833E-03    0.45330E+00
    0.11052E-03    0.46214E+00
    0.11275E-03    0.47116E+00
    0.11503E-03    0.48035E+00
    0.11735E-03    0.48972E+00
    0.11972E-03    0.49927E+00
    0.12214E-03    0.50900E+00
    0.12461E-03    0.51893E+00
    0.12712E-03    0.52905E+00
    0.12969E-03    0.53937E+00
    0.13231E-03    0.54989E+00
    0.13499E-03    0.56061E+00
    0.13771E-03    0.57155E+00
    0.14049E-03    0.58269E+00
    0.14333E-03    0.59406E+00
    0.14623E-03    0.60564E+00
    0.14918E-03    0.61745E+00
    0.15220E-03    0.62949E+00
    0.15527E-03    0.64177E+00
    0.15841E-03    0.65428E+00
    0.16161E-03    0.66704E+00
    0.16487E-03    0.68005E+00
    0.16820E-03    0.69331E+00
    0.17160E-03    0.70683E+00
    0.17507E-03    0.72061E+00
    0.17860E-03    0.73466E+00
    0.18221E-03    0.74898E+00
    0.18589E-03    0.76359E+00
    0.18965E-03    0.77848E+00
    0.19348E-03    0.79365E+00
    0.19739E-03    0.80913E+00
    0.20138E-03    0.82490E+00
    0.20544E-03    0.84098E+00
    0.20959E-03    0.85738E+00
    0.21383E-03    0.87409E+00
    0.21815E-03    0.89113E+00
    0.22255E-03    0.90850E+00
    0.22705E-03    0.92621E+00
    0.23164E-03    0.94426E+00
    0.23632E-03    0.96267E+00
    0.24109E-03    0.98143E+00
    0.24596E-03    0.10006E+01
    0.25093E-03    0.10201E+01
    0.25600E-03    0.10399E+01
    0.26117E-03    0.10602E+01
    0.26645E-03    0.10809E+01
    0.27183E-03    0.11019E+01
    0.27732E-03    0.11234E+01
    0.28292E-03    0.11453E+01
    0.28864E-03    0.11676E+01
    0.29447E-03    0.11903E+01
    0.30042E-03    0.12135E+01
    0.30649E-03    0.12372E+01
    0.31268E-03    0.12613E+01
    0.31899E-03    0.12858E+01
    0.32544E-03    0.13109E+01
    0.33201E-03    0.13364E+01
    0.33872E-03    0.13624E+01
    0.34556E-03    0.13890E+01
    0.35254E-03    0.14160E+01
    0.35966E-03    0.14436E+01
