#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.108749E+07   0.108749E+07   0.144995E+07   0.144995E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.106494E+00
   0.116112E-04   0.108749E+07   0.108749E+07   0.144994E+07   0.144994E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.117581E+00
   0.128200E-04   0.108749E+07   0.108749E+07   0.144993E+07   0.144993E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.129822E+00
   0.141547E-04   0.108749E+07   0.108749E+07   0.144992E+07   0.144992E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.143338E+00
   0.156284E-04   0.108749E+07   0.108749E+07   0.144991E+07   0.144991E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.158261E+00
   0.172555E-04   0.108749E+07   0.108749E+07   0.144989E+07   0.144989E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601198E+00   0.108548E+07   0.108548E+07   0.174738E+00
   0.190520E-04   0.108749E+07   0.108749E+07   0.144987E+07   0.144987E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601197E+00   0.108548E+07   0.108548E+07   0.192930E+00
   0.210355E-04   0.108749E+07   0.108749E+07   0.144984E+07   0.144984E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601197E+00   0.108548E+07   0.108548E+07   0.213016E+00
   0.232256E-04   0.108749E+07   0.108749E+07   0.144981E+07   0.144981E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601197E+00   0.108548E+07   0.108548E+07   0.235193E+00
   0.256436E-04   0.108749E+07   0.108749E+07   0.144977E+07   0.144977E+07   0.108782E+07   0.108750E+07   0.108749E+07   0.109588E+07  -0.601196E+00   0.108547E+07   0.108547E+07   0.259679E+00
