#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.364836E+07   0.364836E+07   0.486406E+07   0.486405E+07   0.364856E+07   0.364837E+07   0.364836E+07   0.365680E+07  -0.599679E+00   0.363302E+07   0.363302E+07   0.996455E+01
   0.116112E-04   0.364836E+07   0.364836E+07   0.486397E+07   0.486396E+07   0.364856E+07   0.364837E+07   0.364836E+07   0.365680E+07  -0.599679E+00   0.363302E+07   0.363302E+07   0.110019E+02
   0.128200E-04   0.364836E+07   0.364836E+07   0.486386E+07   0.486384E+07   0.364856E+07   0.364836E+07   0.364836E+07   0.365680E+07  -0.599679E+00   0.363302E+07   0.363302E+07   0.121471E+02
   0.141547E-04   0.364835E+07   0.364835E+07   0.486372E+07   0.486370E+07   0.364856E+07   0.364836E+07   0.364835E+07   0.365680E+07  -0.599679E+00   0.363302E+07   0.363302E+07   0.134116E+02
   0.156284E-04   0.364835E+07   0.364835E+07   0.486356E+07   0.486353E+07   0.364856E+07   0.364836E+07   0.364835E+07   0.365680E+07  -0.599679E+00   0.363302E+07   0.363302E+07   0.148076E+02
   0.172555E-04   0.364835E+07   0.364835E+07   0.486335E+07   0.486332E+07   0.364855E+07   0.364836E+07   0.364835E+07   0.365680E+07  -0.599678E+00   0.363302E+07   0.363302E+07   0.163489E+02
   0.190520E-04   0.364835E+07   0.364835E+07   0.486311E+07   0.486307E+07   0.364855E+07   0.364836E+07   0.364835E+07   0.365679E+07  -0.599678E+00   0.363301E+07   0.363301E+07   0.180505E+02
   0.210355E-04   0.364835E+07   0.364835E+07   0.486281E+07   0.486276E+07   0.364855E+07   0.364836E+07   0.364835E+07   0.365679E+07  -0.599677E+00   0.363301E+07   0.363301E+07   0.199291E+02
   0.232256E-04   0.364835E+07   0.364835E+07   0.486244E+07   0.486238E+07   0.364855E+07   0.364835E+07   0.364835E+07   0.365679E+07  -0.599677E+00   0.363301E+07   0.363301E+07   0.220031E+02
   0.256436E-04   0.364834E+07   0.364834E+07   0.486199E+07   0.486192E+07   0.364854E+07   0.364835E+07   0.364834E+07   0.365678E+07  -0.599676E+00   0.363301E+07   0.363301E+07   0.242926E+02
