#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.805952E+07   0.805952E+07   0.107440E+08   0.107439E+08   0.805969E+07   0.805953E+07   0.805952E+07   0.806788E+07  -0.592400E+00   0.774991E+07   0.774991E+07   0.109988E+02
   0.116112E-04   0.805952E+07   0.805952E+07   0.107435E+08   0.107434E+08   0.805969E+07   0.805952E+07   0.805952E+07   0.806788E+07  -0.592400E+00   0.774991E+07   0.774991E+07   0.121438E+02
   0.128200E-04   0.805952E+07   0.805951E+07   0.107430E+08   0.107429E+08   0.805969E+07   0.805952E+07   0.805952E+07   0.806787E+07  -0.592400E+00   0.774990E+07   0.774990E+07   0.134078E+02
   0.141547E-04   0.805951E+07   0.805951E+07   0.107423E+08   0.107422E+08   0.805968E+07   0.805952E+07   0.805951E+07   0.806787E+07  -0.592400E+00   0.774990E+07   0.774990E+07   0.148033E+02
   0.156284E-04   0.805951E+07   0.805951E+07   0.107415E+08   0.107413E+08   0.805968E+07   0.805952E+07   0.805951E+07   0.806786E+07  -0.592399E+00   0.774990E+07   0.774990E+07   0.163440E+02
   0.172555E-04   0.805950E+07   0.805950E+07   0.107405E+08   0.107403E+08   0.805968E+07   0.805951E+07   0.805950E+07   0.806786E+07  -0.592399E+00   0.774989E+07   0.774989E+07   0.180450E+02
   0.190520E-04   0.805950E+07   0.805950E+07   0.107393E+08   0.107390E+08   0.805967E+07   0.805951E+07   0.805950E+07   0.806786E+07  -0.592398E+00   0.774989E+07   0.774989E+07   0.199228E+02
   0.210355E-04   0.805950E+07   0.805949E+07   0.107378E+08   0.107375E+08   0.805966E+07   0.805950E+07   0.805949E+07   0.806785E+07  -0.592398E+00   0.774988E+07   0.774988E+07   0.219958E+02
   0.232256E-04   0.805949E+07   0.805949E+07   0.107360E+08   0.107356E+08   0.805966E+07   0.805950E+07   0.805949E+07   0.806784E+07  -0.592397E+00   0.774988E+07   0.774988E+07   0.242842E+02
   0.256436E-04   0.805948E+07   0.805948E+07   0.107338E+08   0.107333E+08   0.805965E+07   0.805949E+07   0.805948E+07   0.806783E+07  -0.592396E+00   0.774987E+07   0.774987E+07   0.268103E+02
   0.283134E-04   0.805947E+07   0.805947E+07   0.107312E+08   0.107306E+08   0.805964E+07   0.805948E+07   0.805947E+07   0.806782E+07  -0.592395E+00   0.774986E+07   0.774986E+07   0.295986E+02
   0.312612E-04   0.805946E+07   0.805945E+07   0.107279E+08   0.107272E+08   0.805962E+07   0.805946E+07   0.805946E+07   0.806780E+07  -0.592394E+00   0.774985E+07   0.774984E+07   0.326762E+02
   0.345158E-04   0.805944E+07   0.805944E+07   0.107239E+08   0.107231E+08   0.805961E+07   0.805945E+07   0.805944E+07   0.806778E+07  -0.592393E+00   0.774983E+07   0.774983E+07   0.360729E+02
   0.381093E-04   0.805942E+07   0.805942E+07   0.107191E+08   0.107180E+08   0.805958E+07   0.805943E+07   0.805942E+07   0.806776E+07  -0.592391E+00   0.774981E+07   0.774981E+07   0.398214E+02
   0.420769E-04   0.805940E+07   0.805939E+07   0.107132E+08   0.107119E+08   0.805956E+07   0.805940E+07   0.805940E+07   0.806773E+07  -0.592389E+00   0.774979E+07   0.774979E+07   0.439576E+02
   0.464576E-04   0.805937E+07   0.805936E+07   0.107060E+08   0.107044E+08   0.805953E+07   0.805938E+07   0.805937E+07   0.806770E+07  -0.592386E+00   0.774976E+07   0.774976E+07   0.485212E+02
   0.512944E-04   0.805934E+07   0.805933E+07   0.106973E+08   0.106953E+08   0.805949E+07   0.805934E+07   0.805933E+07   0.806766E+07  -0.592383E+00   0.774973E+07   0.774972E+07   0.535555E+02
   0.566347E-04   0.805929E+07   0.805928E+07   0.106866E+08   0.106843E+08   0.805945E+07   0.805930E+07   0.805929E+07   0.806760E+07  -0.592379E+00   0.774969E+07   0.774968E+07   0.591079E+02
   0.625311E-04   0.805924E+07   0.805923E+07   0.106737E+08   0.106708E+08   0.805940E+07   0.805925E+07   0.805924E+07   0.806754E+07  -0.592374E+00   0.774964E+07   0.774963E+07   0.652303E+02
   0.690413E-04   0.805918E+07   0.805917E+07   0.106579E+08   0.106544E+08   0.805933E+07   0.805918E+07   0.805918E+07   0.806747E+07  -0.592368E+00   0.774958E+07   0.774957E+07   0.719793E+02
   0.762293E-04   0.805910E+07   0.805909E+07   0.106387E+08   0.106344E+08   0.805925E+07   0.805911E+07   0.805910E+07   0.806737E+07  -0.592361E+00   0.774951E+07   0.774949E+07   0.794164E+02
   0.841656E-04   0.805901E+07   0.805899E+07   0.106153E+08   0.106101E+08   0.805915E+07   0.805901E+07   0.805901E+07   0.806726E+07  -0.592353E+00   0.774942E+07   0.774940E+07   0.876081E+02
   0.929282E-04   0.805890E+07   0.805887E+07   0.105868E+08   0.105805E+08   0.805903E+07   0.805890E+07   0.805889E+07   0.806713E+07  -0.592342E+00   0.774931E+07   0.774929E+07   0.966264E+02
   0.102603E-03   0.805876E+07   0.805873E+07   0.105523E+08   0.105446E+08   0.805888E+07   0.805876E+07   0.805875E+07   0.806696E+07  -0.592329E+00   0.774918E+07   0.774915E+07   0.106548E+03
   0.113285E-03   0.805859E+07   0.805856E+07   0.105103E+08   0.105009E+08   0.805870E+07   0.805859E+07   0.805858E+07   0.806676E+07  -0.592314E+00   0.774902E+07   0.774898E+07   0.117456E+03
   0.125080E-03   0.805839E+07   0.805834E+07   0.104593E+08   0.104479E+08   0.805849E+07   0.805838E+07   0.805838E+07   0.806651E+07  -0.592295E+00   0.774883E+07   0.774878E+07   0.129435E+03
