#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.189692E+08   0.189692E+08   0.252798E+08   0.252794E+08   0.189693E+08   0.189692E+08   0.189692E+08   0.189761E+08  -0.491026E+00   0.109811E+08   0.109811E+08   0.636794E+01
   0.116112E-04   0.189692E+08   0.189692E+08   0.252771E+08   0.252766E+08   0.189693E+08   0.189692E+08   0.189692E+08   0.189761E+08  -0.491026E+00   0.109811E+08   0.109811E+08   0.703072E+01
   0.128200E-04   0.189691E+08   0.189691E+08   0.252738E+08   0.252732E+08   0.189693E+08   0.189692E+08   0.189691E+08   0.189761E+08  -0.491026E+00   0.109811E+08   0.109811E+08   0.776242E+01
   0.141547E-04   0.189691E+08   0.189691E+08   0.252697E+08   0.252691E+08   0.189693E+08   0.189691E+08   0.189691E+08   0.189761E+08  -0.491025E+00   0.109811E+08   0.109811E+08   0.857021E+01
   0.156284E-04   0.189691E+08   0.189691E+08   0.252648E+08   0.252640E+08   0.189693E+08   0.189691E+08   0.189691E+08   0.189761E+08  -0.491025E+00   0.109811E+08   0.109811E+08   0.946197E+01
   0.172555E-04   0.189691E+08   0.189691E+08   0.252588E+08   0.252578E+08   0.189693E+08   0.189691E+08   0.189691E+08   0.189760E+08  -0.491025E+00   0.109811E+08   0.109811E+08   0.104464E+02
   0.190520E-04   0.189691E+08   0.189691E+08   0.252515E+08   0.252503E+08   0.189693E+08   0.189691E+08   0.189691E+08   0.189760E+08  -0.491024E+00   0.109811E+08   0.109811E+08   0.115331E+02
   0.210355E-04   0.189691E+08   0.189691E+08   0.252426E+08   0.252411E+08   0.189692E+08   0.189691E+08   0.189691E+08   0.189760E+08  -0.491024E+00   0.109811E+08   0.109811E+08   0.127326E+02
   0.232256E-04   0.189691E+08   0.189691E+08   0.252317E+08   0.252299E+08   0.189692E+08   0.189691E+08   0.189691E+08   0.189760E+08  -0.491023E+00   0.109811E+08   0.109811E+08   0.140566E+02
   0.256436E-04   0.189690E+08   0.189690E+08   0.252184E+08   0.252162E+08   0.189692E+08   0.189690E+08   0.189690E+08   0.189760E+08  -0.491022E+00   0.109811E+08   0.109811E+08   0.155178E+02
   0.283134E-04   0.189690E+08   0.189690E+08   0.252023E+08   0.251996E+08   0.189692E+08   0.189690E+08   0.189690E+08   0.189759E+08  -0.491021E+00   0.109811E+08   0.109811E+08   0.171305E+02
   0.312612E-04   0.189690E+08   0.189690E+08   0.251826E+08   0.251794E+08   0.189691E+08   0.189690E+08   0.189690E+08   0.189759E+08  -0.491020E+00   0.109810E+08   0.109810E+08   0.189100E+02
   0.345158E-04   0.189689E+08   0.189689E+08   0.251587E+08   0.251547E+08   0.189691E+08   0.189689E+08   0.189689E+08   0.189758E+08  -0.491019E+00   0.109810E+08   0.109810E+08   0.208734E+02
   0.381093E-04   0.189689E+08   0.189689E+08   0.251295E+08   0.251247E+08   0.189690E+08   0.189689E+08   0.189689E+08   0.189758E+08  -0.491017E+00   0.109810E+08   0.109810E+08   0.230393E+02
   0.420769E-04   0.189688E+08   0.189688E+08   0.250940E+08   0.250881E+08   0.189690E+08   0.189688E+08   0.189688E+08   0.189757E+08  -0.491015E+00   0.109809E+08   0.109809E+08   0.254283E+02
