#    L    TT             EE             BB             TE             PP             TP             EP          
   571    0.24682E+04    0.12697E+02    0.00000E+00    0.26099E+02    0.11532E-07    0.81404E-05   -0.35481E-06
   572    0.24603E+04    0.12942E+02    0.00000E+00    0.26774E+02    0.11498E-07    0.81707E-05   -0.36938E-06
   573    0.24524E+04    0.13191E+02    0.00000E+00    0.27418E+02    0.11464E-07    0.82016E-05   -0.38389E-06
   574    0.24443E+04    0.13444E+02    0.00000E+00    0.28034E+02    0.11430E-07    0.82333E-05   -0.39833E-06
   575    0.24361E+04    0.13701E+02    0.00000E+00    0.28619E+02    0.11396E-07    0.82656E-05   -0.41269E-06
   576    0.24278E+04    0.13961E+02    0.00000E+00    0.29175E+02    0.11362E-07    0.82986E-05   -0.42699E-06
   577    0.24193E+04    0.14225E+02    0.00000E+00    0.29700E+02    0.11328E-07    0.83323E-05   -0.44121E-06
   578    0.24108E+04    0.14492E+02    0.00000E+00    0.30194E+02    0.11295E-07    0.83666E-05   -0.45535E-06
   579    0.24021E+04    0.14763E+02    0.00000E+00    0.30657E+02    0.11262E-07    0.84015E-05   -0.46941E-06
   580    0.23935E+04    0.15036E+02    0.00000E+00    0.31088E+02    0.11229E-07    0.84371E-05   -0.48339E-06
   581    0.23845E+04    0.15313E+02    0.00000E+00    0.31488E+02    0.11196E-07    0.84732E-05   -0.49728E-06
   582    0.23755E+04    0.15593E+02    0.00000E+00    0.31855E+02    0.11163E-07    0.85100E-05   -0.51108E-06
   583    0.23665E+04    0.15876E+02    0.00000E+00    0.32188E+02    0.11130E-07    0.85473E-05   -0.52480E-06
   584    0.23574E+04    0.16161E+02    0.00000E+00    0.32490E+02    0.11097E-07    0.85852E-05   -0.53842E-06
   585    0.23483E+04    0.16449E+02    0.00000E+00    0.32759E+02    0.11065E-07    0.86237E-05   -0.55195E-06
   586    0.23390E+04    0.16739E+02    0.00000E+00    0.32994E+02    0.11033E-07    0.86627E-05   -0.56538E-06
   587    0.23298E+04    0.17033E+02    0.00000E+00    0.33195E+02    0.11000E-07    0.87023E-05   -0.57872E-06
   588    0.23204E+04    0.17328E+02    0.00000E+00    0.33362E+02    0.10968E-07    0.87424E-05   -0.59195E-06
   589    0.23109E+04    0.17626E+02    0.00000E+00    0.33496E+02    0.10937E-07    0.87829E-05   -0.60508E-06
   590    0.23014E+04    0.17925E+02    0.00000E+00    0.33596E+02    0.10905E-07    0.88240E-05   -0.61811E-06
   591    0.22919E+04    0.18228E+02    0.00000E+00    0.33661E+02    0.10873E-07    0.88656E-05   -0.63102E-06
   592    0.22824E+04    0.18531E+02    0.00000E+00    0.33690E+02    0.10842E-07    0.89076E-05   -0.64383E-06
   593    0.22727E+04    0.18837E+02    0.00000E+00    0.33687E+02    0.10810E-07    0.89501E-05   -0.65652E-06
   594    0.22630E+04    0.19144E+02    0.00000E+00    0.33647E+02    0.10779E-07    0.89931E-05   -0.66910E-06
   595    0.22533E+04    0.19452E+02    0.00000E+00    0.33574E+02    0.10748E-07    0.90365E-05   -0.68156E-06
   596    0.22436E+04    0.19763E+02    0.00000E+00    0.33464E+02    0.10717E-07    0.90803E-05   -0.69390E-06
   597    0.22340E+04    0.20073E+02    0.00000E+00    0.33320E+02    0.10686E-07    0.91245E-05   -0.70612E-06
   598    0.22244E+04    0.20385E+02    0.00000E+00    0.33141E+02    0.10655E-07    0.91691E-05   -0.71822E-06
   599    0.22148E+04    0.20699E+02    0.00000E+00    0.32928E+02    0.10625E-07    0.92141E-05   -0.73018E-06
   600    0.22051E+04    0.21014E+02    0.00000E+00    0.32678E+02    0.10594E-07    0.92595E-05   -0.74203E-06
   601    0.21954E+04    0.21329E+02    0.00000E+00    0.32394E+02    0.10564E-07    0.93053E-05   -0.75373E-06
   602    0.21857E+04    0.21644E+02    0.00000E+00    0.32074E+02    0.10534E-07    0.93514E-05   -0.76531E-06
   603    0.21760E+04    0.21961E+02    0.00000E+00    0.31720E+02    0.10504E-07    0.93978E-05   -0.77676E-06
   604    0.21664E+04    0.22278E+02    0.00000E+00    0.31331E+02    0.10474E-07    0.94446E-05   -0.78807E-06
   605    0.21568E+04    0.22594E+02    0.00000E+00    0.30907E+02    0.10444E-07    0.94916E-05   -0.79925E-06
   606    0.21473E+04    0.22911E+02    0.00000E+00    0.30448E+02    0.10414E-07    0.95390E-05   -0.81030E-06
   607    0.21376E+04    0.23229E+02    0.00000E+00    0.29954E+02    0.10385E-07    0.95867E-05   -0.82121E-06
   608    0.21281E+04    0.23546E+02    0.00000E+00    0.29426E+02    0.10355E-07    0.96346E-05   -0.83199E-06
   609    0.21188E+04    0.23862E+02    0.00000E+00    0.28864E+02    0.10326E-07    0.96829E-05   -0.84264E-06
   610    0.21093E+04    0.24178E+02    0.00000E+00    0.28267E+02    0.10297E-07    0.97313E-05   -0.85315E-06
   611    0.21000E+04    0.24494E+02    0.00000E+00    0.27636E+02    0.10268E-07    0.97800E-05   -0.86352E-06
   612    0.20907E+04    0.24811E+02    0.00000E+00    0.26973E+02    0.10239E-07    0.98290E-05   -0.87376E-06
   613    0.20814E+04    0.25124E+02    0.00000E+00    0.26274E+02    0.10210E-07    0.98782E-05   -0.88387E-06
   614    0.20723E+04    0.25438E+02    0.00000E+00    0.25543E+02    0.10181E-07    0.99275E-05   -0.89383E-06
   615    0.20632E+04    0.25749E+02    0.00000E+00    0.24779E+02    0.10152E-07    0.99771E-05   -0.90366E-06
   616    0.20542E+04    0.26062E+02    0.00000E+00    0.23982E+02    0.10124E-07    0.10027E-04   -0.91335E-06
   617    0.20453E+04    0.26373E+02    0.00000E+00    0.23153E+02    0.10096E-07    0.10077E-04   -0.92290E-06
   618    0.20365E+04    0.26682E+02    0.00000E+00    0.22291E+02    0.10067E-07    0.10127E-04   -0.93232E-06
   619    0.20276E+04    0.26991E+02    0.00000E+00    0.21399E+02    0.10039E-07    0.10177E-04   -0.94159E-06
   620    0.20191E+04    0.27297E+02    0.00000E+00    0.20474E+02    0.10011E-07    0.10227E-04   -0.95073E-06
   621    0.20104E+04    0.27602E+02    0.00000E+00    0.19519E+02    0.99832E-08    0.10278E-04   -0.95973E-06
   622    0.20020E+04    0.27906E+02    0.00000E+00    0.18532E+02    0.99554E-08    0.10328E-04   -0.96858E-06
   623    0.19937E+04    0.28206E+02    0.00000E+00    0.17516E+02    0.99277E-08    0.10379E-04   -0.97730E-06
   624    0.19854E+04    0.28504E+02    0.00000E+00    0.16470E+02    0.99002E-08    0.10430E-04   -0.98587E-06
   625    0.19772E+04    0.28801E+02    0.00000E+00    0.15393E+02    0.98727E-08    0.10481E-04   -0.99430E-06
   626    0.19692E+04    0.29095E+02    0.00000E+00    0.14288E+02    0.98454E-08    0.10532E-04   -0.10026E-05
   627    0.19614E+04    0.29387E+02    0.00000E+00    0.13154E+02    0.98181E-08    0.10583E-04   -0.10107E-05
   628    0.19536E+04    0.29676E+02    0.00000E+00    0.11991E+02    0.97910E-08    0.10634E-04   -0.10187E-05
   629    0.19460E+04    0.29962E+02    0.00000E+00    0.10801E+02    0.97640E-08    0.10685E-04   -0.10266E-05
   630    0.19384E+04    0.30246E+02    0.00000E+00    0.95821E+01    0.97371E-08    0.10736E-04   -0.10343E-05
   631    0.19310E+04    0.30526E+02    0.00000E+00    0.83379E+01    0.97103E-08    0.10787E-04   -0.10419E-05
   632    0.19239E+04    0.30803E+02    0.00000E+00    0.70662E+01    0.96836E-08    0.10838E-04   -0.10493E-05
   633    0.19167E+04    0.31078E+02    0.00000E+00    0.57693E+01    0.96570E-08    0.10889E-04   -0.10566E-05
   634    0.19098E+04    0.31349E+02    0.00000E+00    0.44472E+01    0.96306E-08    0.10940E-04   -0.10637E-05
   635    0.19031E+04    0.31617E+02    0.00000E+00    0.31004E+01    0.96042E-08    0.10991E-04   -0.10707E-05
   636    0.18963E+04    0.31882E+02    0.00000E+00    0.17297E+01    0.95780E-08    0.11042E-04   -0.10776E-05
   637    0.18899E+04    0.32142E+02    0.00000E+00    0.33445E+00    0.95518E-08    0.11092E-04   -0.10843E-05
   638    0.18835E+04    0.32399E+02    0.00000E+00   -0.10830E+01    0.95258E-08    0.11143E-04   -0.10908E-05
   639    0.18774E+04    0.32652E+02    0.00000E+00   -0.25237E+01    0.94999E-08    0.11194E-04   -0.10972E-05
   640    0.18714E+04    0.32901E+02    0.00000E+00   -0.39858E+01    0.94740E-08    0.11244E-04   -0.11035E-05
   641    0.18656E+04    0.33147E+02    0.00000E+00   -0.54693E+01    0.94483E-08    0.11295E-04   -0.11096E-05
   642    0.18599E+04    0.33387E+02    0.00000E+00   -0.69734E+01    0.94227E-08    0.11345E-04   -0.11156E-05
   643    0.18544E+04    0.33625E+02    0.00000E+00   -0.84975E+01    0.93972E-08    0.11395E-04   -0.11214E-05
   644    0.18491E+04    0.33856E+02    0.00000E+00   -0.10041E+02    0.93718E-08    0.11445E-04   -0.11270E-05
   645    0.18440E+04    0.34084E+02    0.00000E+00   -0.11603E+02    0.93464E-08    0.11495E-04   -0.11325E-05
   646    0.18390E+04    0.34307E+02    0.00000E+00   -0.13184E+02    0.93212E-08    0.11545E-04   -0.11379E-05
   647    0.18343E+04    0.34525E+02    0.00000E+00   -0.14782E+02    0.92961E-08    0.11594E-04   -0.11431E-05
   648    0.18297E+04    0.34739E+02    0.00000E+00   -0.16396E+02    0.92711E-08    0.11643E-04   -0.11481E-05
   649    0.18253E+04    0.34947E+02    0.00000E+00   -0.18027E+02    0.92462E-08    0.11692E-04   -0.11530E-05
   650    0.18212E+04    0.35150E+02    0.00000E+00   -0.19673E+02    0.92214E-08    0.11741E-04   -0.11578E-05
   651    0.18171E+04    0.35350E+02    0.00000E+00   -0.21334E+02    0.91967E-08    0.11790E-04   -0.11624E-05
   652    0.18133E+04    0.35544E+02    0.00000E+00   -0.23009E+02    0.91720E-08    0.11838E-04   -0.11668E-05
   653    0.18098E+04    0.35731E+02    0.00000E+00   -0.24697E+02    0.91475E-08    0.11886E-04   -0.11711E-05
   654    0.18063E+04    0.35914E+02    0.00000E+00   -0.26396E+02    0.91231E-08    0.11934E-04   -0.11753E-05
   655    0.18030E+04    0.36092E+02    0.00000E+00   -0.28108E+02    0.90988E-08    0.11982E-04   -0.11792E-05
   656    0.18001E+04    0.36264E+02    0.00000E+00   -0.29831E+02    0.90746E-08    0.12029E-04   -0.11831E-05
   657    0.17973E+04    0.36431E+02    0.00000E+00   -0.31564E+02    0.90504E-08    0.12076E-04   -0.11868E-05
   658    0.17946E+04    0.36593E+02    0.00000E+00   -0.33307E+02    0.90264E-08    0.12123E-04   -0.11903E-05
   659    0.17922E+04    0.36748E+02    0.00000E+00   -0.35059E+02    0.90024E-08    0.12169E-04   -0.11937E-05
   660    0.17901E+04    0.36898E+02    0.00000E+00   -0.36818E+02    0.89786E-08    0.12215E-04   -0.11969E-05
   661    0.17881E+04    0.37042E+02    0.00000E+00   -0.38584E+02    0.89548E-08    0.12261E-04   -0.12000E-05
   662    0.17863E+04    0.37181E+02    0.00000E+00   -0.40358E+02    0.89312E-08    0.12307E-04   -0.12029E-05
   663    0.17847E+04    0.37314E+02    0.00000E+00   -0.42138E+02    0.89076E-08    0.12352E-04   -0.12057E-05
   664    0.17833E+04    0.37440E+02    0.00000E+00   -0.43922E+02    0.88841E-08    0.12397E-04   -0.12084E-05
   665    0.17821E+04    0.37560E+02    0.00000E+00   -0.45711E+02    0.88607E-08    0.12441E-04   -0.12109E-05
   666    0.17811E+04    0.37675E+02    0.00000E+00   -0.47504E+02    0.88374E-08    0.12486E-04   -0.12132E-05
   667    0.17803E+04    0.37784E+02    0.00000E+00   -0.49299E+02    0.88142E-08    0.12530E-04   -0.12154E-05
   668    0.17797E+04    0.37887E+02    0.00000E+00   -0.51097E+02    0.87911E-08    0.12573E-04   -0.12175E-05
   669    0.17794E+04    0.37983E+02    0.00000E+00   -0.52896E+02    0.87681E-08    0.12616E-04   -0.12194E-05
   670    0.17792E+04    0.38074E+02    0.00000E+00   -0.54694E+02    0.87452E-08    0.12659E-04   -0.12211E-05
   671    0.17793E+04    0.38159E+02    0.00000E+00   -0.56493E+02    0.87223E-08    0.12702E-04   -0.12228E-05
   672    0.17795E+04    0.38237E+02    0.00000E+00   -0.58292E+02    0.86996E-08    0.12744E-04   -0.12242E-05
   673    0.17800E+04    0.38310E+02    0.00000E+00   -0.60087E+02    0.86769E-08    0.12786E-04   -0.12256E-05
   674    0.17806E+04    0.38376E+02    0.00000E+00   -0.61880E+02    0.86543E-08    0.12827E-04   -0.12267E-05
   675    0.17815E+04    0.38435E+02    0.00000E+00   -0.63671E+02    0.86319E-08    0.12868E-04   -0.12278E-05
   676    0.17825E+04    0.38489E+02    0.00000E+00   -0.65455E+02    0.86095E-08    0.12909E-04   -0.12287E-05
   677    0.17838E+04    0.38536E+02    0.00000E+00   -0.67236E+02    0.85871E-08    0.12949E-04   -0.12294E-05
   678    0.17852E+04    0.38576E+02    0.00000E+00   -0.69011E+02    0.85649E-08    0.12989E-04   -0.12300E-05
   679    0.17869E+04    0.38611E+02    0.00000E+00   -0.70779E+02    0.85428E-08    0.13028E-04   -0.12305E-05
   680    0.17888E+04    0.38639E+02    0.00000E+00   -0.72540E+02    0.85207E-08    0.13068E-04   -0.12308E-05
   681    0.17909E+04    0.38661E+02    0.00000E+00   -0.74292E+02    0.84987E-08    0.13106E-04   -0.12310E-05
   682    0.17932E+04    0.38676E+02    0.00000E+00   -0.76036E+02    0.84768E-08    0.13144E-04   -0.12311E-05
   683    0.17957E+04    0.38686E+02    0.00000E+00   -0.77772E+02    0.84550E-08    0.13182E-04   -0.12310E-05
   684    0.17983E+04    0.38687E+02    0.00000E+00   -0.79497E+02    0.84333E-08    0.13219E-04   -0.12308E-05
   685    0.18011E+04    0.38683E+02    0.00000E+00   -0.81211E+02    0.84117E-08    0.13256E-04   -0.12304E-05
   686    0.18041E+04    0.38673E+02    0.00000E+00   -0.82906E+02    0.83901E-08    0.13293E-04   -0.12299E-05
   687    0.18074E+04    0.38657E+02    0.00000E+00   -0.84592E+02    0.83687E-08    0.13329E-04   -0.12292E-05
   688    0.18108E+04    0.38633E+02    0.00000E+00   -0.86267E+02    0.83473E-08    0.13364E-04   -0.12284E-05
   689    0.18144E+04    0.38603E+02    0.00000E+00   -0.87923E+02    0.83259E-08    0.13399E-04   -0.12275E-05
   690    0.18181E+04    0.38568E+02    0.00000E+00   -0.89568E+02    0.83047E-08    0.13434E-04   -0.12264E-05
   691    0.18221E+04    0.38525E+02    0.00000E+00   -0.91195E+02    0.82836E-08    0.13468E-04   -0.12252E-05
   692    0.18262E+04    0.38477E+02    0.00000E+00   -0.92804E+02    0.82625E-08    0.13501E-04   -0.12239E-05
   693    0.18305E+04    0.38422E+02    0.00000E+00   -0.94401E+02    0.82415E-08    0.13534E-04   -0.12224E-05
   694    0.18349E+04    0.38361E+02    0.00000E+00   -0.95973E+02    0.82206E-08    0.13567E-04   -0.12208E-05
   695    0.18396E+04    0.38295E+02    0.00000E+00   -0.97526E+02    0.81998E-08    0.13599E-04   -0.12191E-05
   696    0.18445E+04    0.38221E+02    0.00000E+00   -0.99075E+02    0.81790E-08    0.13631E-04   -0.12172E-05
   697    0.18495E+04    0.38142E+02    0.00000E+00   -0.10059E+03    0.81583E-08    0.13662E-04   -0.12152E-05
   698    0.18546E+04    0.38056E+02    0.00000E+00   -0.10209E+03    0.81377E-08    0.13692E-04   -0.12130E-05
   699    0.18599E+04    0.37964E+02    0.00000E+00   -0.10356E+03    0.81172E-08    0.13722E-04   -0.12107E-05
   700    0.18654E+04    0.37866E+02    0.00000E+00   -0.10501E+03    0.80967E-08    0.13752E-04   -0.12083E-05
   701    0.18711E+04    0.37762E+02    0.00000E+00   -0.10644E+03    0.80764E-08    0.13781E-04   -0.12058E-05
   702    0.18769E+04    0.37652E+02    0.00000E+00   -0.10784E+03    0.80561E-08    0.13809E-04   -0.12031E-05
   703    0.18828E+04    0.37536E+02    0.00000E+00   -0.10924E+03    0.80359E-08    0.13837E-04   -0.12003E-05
   704    0.18889E+04    0.37415E+02    0.00000E+00   -0.11059E+03    0.80157E-08    0.13864E-04   -0.11973E-05
   705    0.18950E+04    0.37287E+02    0.00000E+00   -0.11192E+03    0.79956E-08    0.13891E-04   -0.11942E-05
   706    0.19014E+04    0.37154E+02    0.00000E+00   -0.11323E+03    0.79756E-08    0.13917E-04   -0.11910E-05
   707    0.19078E+04    0.37015E+02    0.00000E+00   -0.11451E+03    0.79557E-08    0.13943E-04   -0.11877E-05
   708    0.19146E+04    0.36871E+02    0.00000E+00   -0.11576E+03    0.79359E-08    0.13967E-04   -0.11842E-05
   709    0.19213E+04    0.36721E+02    0.00000E+00   -0.11699E+03    0.79161E-08    0.13992E-04   -0.11807E-05
   710    0.19282E+04    0.36566E+02    0.00000E+00   -0.11819E+03    0.78964E-08    0.14016E-04   -0.11770E-05
   711    0.19352E+04    0.36405E+02    0.00000E+00   -0.11936E+03    0.78767E-08    0.14039E-04   -0.11731E-05
   712    0.19423E+04    0.36239E+02    0.00000E+00   -0.12050E+03    0.78572E-08    0.14062E-04   -0.11692E-05
   713    0.19497E+04    0.36067E+02    0.00000E+00   -0.12161E+03    0.78377E-08    0.14084E-04   -0.11651E-05
   714    0.19570E+04    0.35891E+02    0.00000E+00   -0.12269E+03    0.78183E-08    0.14105E-04   -0.11609E-05
   715    0.19644E+04    0.35710E+02    0.00000E+00   -0.12375E+03    0.77989E-08    0.14126E-04   -0.11566E-05
   716    0.19721E+04    0.35523E+02    0.00000E+00   -0.12477E+03    0.77796E-08    0.14146E-04   -0.11522E-05
   717    0.19797E+04    0.35332E+02    0.00000E+00   -0.12575E+03    0.77604E-08    0.14166E-04   -0.11476E-05
   718    0.19875E+04    0.35136E+02    0.00000E+00   -0.12672E+03    0.77413E-08    0.14185E-04   -0.11429E-05
   719    0.19954E+04    0.34934E+02    0.00000E+00   -0.12764E+03    0.77222E-08    0.14203E-04   -0.11382E-05
   720    0.20032E+04    0.34728E+02    0.00000E+00   -0.12854E+03    0.77032E-08    0.14220E-04   -0.11333E-05
   721    0.20114E+04    0.34518E+02    0.00000E+00   -0.12939E+03    0.76843E-08    0.14238E-04   -0.11283E-05
   722    0.20195E+04    0.34303E+02    0.00000E+00   -0.13021E+03    0.76654E-08    0.14254E-04   -0.11231E-05
   723    0.20277E+04    0.34085E+02    0.00000E+00   -0.13100E+03    0.76466E-08    0.14270E-04   -0.11179E-05
   724    0.20360E+04    0.33862E+02    0.00000E+00   -0.13177E+03    0.76279E-08    0.14285E-04   -0.11126E-05
   725    0.20443E+04    0.33635E+02    0.00000E+00   -0.13249E+03    0.76092E-08    0.14299E-04   -0.11071E-05
   726    0.20528E+04    0.33405E+02    0.00000E+00   -0.13317E+03    0.75906E-08    0.14313E-04   -0.11015E-05
   727    0.20612E+04    0.33170E+02    0.00000E+00   -0.13383E+03    0.75721E-08    0.14326E-04   -0.10959E-05
   728    0.20697E+04    0.32930E+02    0.00000E+00   -0.13445E+03    0.75536E-08    0.14338E-04   -0.10901E-05
   729    0.20783E+04    0.32688E+02    0.00000E+00   -0.13503E+03    0.75353E-08    0.14350E-04   -0.10842E-05
   730    0.20869E+04    0.32442E+02    0.00000E+00   -0.13558E+03    0.75169E-08    0.14361E-04   -0.10782E-05
   731    0.20956E+04    0.32191E+02    0.00000E+00   -0.13609E+03    0.74987E-08    0.14371E-04   -0.10721E-05
   732    0.21043E+04    0.31940E+02    0.00000E+00   -0.13655E+03    0.74805E-08    0.14381E-04   -0.10659E-05
   733    0.21131E+04    0.31683E+02    0.00000E+00   -0.13700E+03    0.74623E-08    0.14390E-04   -0.10596E-05
   734    0.21219E+04    0.31424E+02    0.00000E+00   -0.13739E+03    0.74443E-08    0.14398E-04   -0.10532E-05
   735    0.21308E+04    0.31161E+02    0.00000E+00   -0.13776E+03    0.74262E-08    0.14406E-04   -0.10467E-05
   736    0.21395E+04    0.30896E+02    0.00000E+00   -0.13808E+03    0.74083E-08    0.14412E-04   -0.10402E-05
   737    0.21484E+04    0.30628E+02    0.00000E+00   -0.13837E+03    0.73904E-08    0.14418E-04   -0.10335E-05
   738    0.21572E+04    0.30358E+02    0.00000E+00   -0.13861E+03    0.73726E-08    0.14424E-04   -0.10267E-05
   739    0.21661E+04    0.30085E+02    0.00000E+00   -0.13882E+03    0.73548E-08    0.14428E-04   -0.10198E-05
   740    0.21749E+04    0.29810E+02    0.00000E+00   -0.13899E+03    0.73372E-08    0.14432E-04   -0.10128E-05
   741    0.21838E+04    0.29531E+02    0.00000E+00   -0.13913E+03    0.73195E-08    0.14435E-04   -0.10057E-05
   742    0.21927E+04    0.29253E+02    0.00000E+00   -0.13922E+03    0.73020E-08    0.14438E-04   -0.99856E-06
   743    0.22015E+04    0.28973E+02    0.00000E+00   -0.13928E+03    0.72844E-08    0.14439E-04   -0.99130E-06
   744    0.22105E+04    0.28690E+02    0.00000E+00   -0.13929E+03    0.72670E-08    0.14440E-04   -0.98395E-06
   745    0.22193E+04    0.28406E+02    0.00000E+00   -0.13928E+03    0.72496E-08    0.14440E-04   -0.97651E-06
   746    0.22280E+04    0.28120E+02    0.00000E+00   -0.13921E+03    0.72323E-08    0.14440E-04   -0.96898E-06
   747    0.22367E+04    0.27832E+02    0.00000E+00   -0.13912E+03    0.72150E-08    0.14438E-04   -0.96136E-06
   748    0.22455E+04    0.27544E+02    0.00000E+00   -0.13898E+03    0.71978E-08    0.14436E-04   -0.95366E-06
   749    0.22542E+04    0.27253E+02    0.00000E+00   -0.13882E+03    0.71807E-08    0.14433E-04   -0.94587E-06
   750    0.22628E+04    0.26963E+02    0.00000E+00   -0.13860E+03    0.71636E-08    0.14429E-04   -0.93799E-06
   751    0.22714E+04    0.26671E+02    0.00000E+00   -0.13836E+03    0.71465E-08    0.14424E-04   -0.93004E-06
   752    0.22800E+04    0.26379E+02    0.00000E+00   -0.13806E+03    0.71296E-08    0.14419E-04   -0.92199E-06
   753    0.22885E+04    0.26086E+02    0.00000E+00   -0.13773E+03    0.71126E-08    0.14413E-04   -0.91387E-06
   754    0.22969E+04    0.25793E+02    0.00000E+00   -0.13736E+03    0.70958E-08    0.14406E-04   -0.90567E-06
   755    0.23054E+04    0.25499E+02    0.00000E+00   -0.13696E+03    0.70790E-08    0.14398E-04   -0.89739E-06
   756    0.23136E+04    0.25205E+02    0.00000E+00   -0.13652E+03    0.70622E-08    0.14390E-04   -0.88904E-06
   757    0.23219E+04    0.24912E+02    0.00000E+00   -0.13603E+03    0.70455E-08    0.14381E-04   -0.88061E-06
   758    0.23300E+04    0.24618E+02    0.00000E+00   -0.13551E+03    0.70289E-08    0.14371E-04   -0.87211E-06
   759    0.23382E+04    0.24323E+02    0.00000E+00   -0.13496E+03    0.70123E-08    0.14360E-04   -0.86354E-06
   760    0.23461E+04    0.24030E+02    0.00000E+00   -0.13437E+03    0.69958E-08    0.14349E-04   -0.85490E-06
   761    0.23540E+04    0.23737E+02    0.00000E+00   -0.13374E+03    0.69794E-08    0.14337E-04   -0.84619E-06
   762    0.23619E+04    0.23445E+02    0.00000E+00   -0.13307E+03    0.69629E-08    0.14324E-04   -0.83742E-06
   763    0.23696E+04    0.23154E+02    0.00000E+00   -0.13237E+03    0.69466E-08    0.14310E-04   -0.82858E-06
   764    0.23773E+04    0.22863E+02    0.00000E+00   -0.13163E+03    0.69303E-08    0.14296E-04   -0.81968E-06
   765    0.23848E+04    0.22573E+02    0.00000E+00   -0.13085E+03    0.69141E-08    0.14281E-04   -0.81073E-06
   766    0.23923E+04    0.22285E+02    0.00000E+00   -0.13005E+03    0.68979E-08    0.14265E-04   -0.80171E-06
   767    0.23996E+04    0.21999E+02    0.00000E+00   -0.12920E+03    0.68817E-08    0.14249E-04   -0.79263E-06
   768    0.24068E+04    0.21713E+02    0.00000E+00   -0.12831E+03    0.68656E-08    0.14232E-04   -0.78351E-06
   769    0.24139E+04    0.21427E+02    0.00000E+00   -0.12740E+03    0.68496E-08    0.14215E-04   -0.77432E-06
   770    0.24209E+04    0.21145E+02    0.00000E+00   -0.12645E+03    0.68336E-08    0.14196E-04   -0.76509E-06
   771    0.24278E+04    0.20864E+02    0.00000E+00   -0.12546E+03    0.68177E-08    0.14177E-04   -0.75580E-06
   772    0.24344E+04    0.20585E+02    0.00000E+00   -0.12444E+03    0.68019E-08    0.14158E-04   -0.74647E-06
   773    0.24410E+04    0.20309E+02    0.00000E+00   -0.12338E+03    0.67860E-08    0.14138E-04   -0.73709E-06
   774    0.24475E+04    0.20034E+02    0.00000E+00   -0.12230E+03    0.67703E-08    0.14117E-04   -0.72767E-06
   775    0.24539E+04    0.19762E+02    0.00000E+00   -0.12119E+03    0.67546E-08    0.14096E-04   -0.71820E-06
   776    0.24600E+04    0.19492E+02    0.00000E+00   -0.12004E+03    0.67389E-08    0.14074E-04   -0.70869E-06
   777    0.24660E+04    0.19225E+02    0.00000E+00   -0.11886E+03    0.67233E-08    0.14051E-04   -0.69914E-06
   778    0.24720E+04    0.18961E+02    0.00000E+00   -0.11764E+03    0.67077E-08    0.14028E-04   -0.68955E-06
   779    0.24777E+04    0.18699E+02    0.00000E+00   -0.11640E+03    0.66922E-08    0.14004E-04   -0.67992E-06
   780    0.24833E+04    0.18439E+02    0.00000E+00   -0.11513E+03    0.66768E-08    0.13980E-04   -0.67027E-06
   781    0.24888E+04    0.18184E+02    0.00000E+00   -0.11383E+03    0.66614E-08    0.13955E-04   -0.66057E-06
   782    0.24940E+04    0.17932E+02    0.00000E+00   -0.11251E+03    0.66460E-08    0.13929E-04   -0.65085E-06
   783    0.24992E+04    0.17683E+02    0.00000E+00   -0.11115E+03    0.66307E-08    0.13903E-04   -0.64109E-06
   784    0.25041E+04    0.17437E+02    0.00000E+00   -0.10977E+03    0.66155E-08    0.13877E-04   -0.63131E-06
   785    0.25089E+04    0.17195E+02    0.00000E+00   -0.10836E+03    0.66003E-08    0.13850E-04   -0.62150E-06
   786    0.25135E+04    0.16956E+02    0.00000E+00   -0.10690E+03    0.65851E-08    0.13822E-04   -0.61167E-06
   787    0.25179E+04    0.16721E+02    0.00000E+00   -0.10542E+03    0.65700E-08    0.13794E-04   -0.60181E-06
   788    0.25222E+04    0.16490E+02    0.00000E+00   -0.10393E+03    0.65549E-08    0.13765E-04   -0.59194E-06
   789    0.25262E+04    0.16261E+02    0.00000E+00   -0.10242E+03    0.65399E-08    0.13736E-04   -0.58204E-06
   790    0.25302E+04    0.16039E+02    0.00000E+00   -0.10087E+03    0.65250E-08    0.13706E-04   -0.57212E-06
   791    0.25340E+04    0.15820E+02    0.00000E+00   -0.99292E+02    0.65100E-08    0.13676E-04   -0.56219E-06
   792    0.25376E+04    0.15606E+02    0.00000E+00   -0.97703E+02    0.64952E-08    0.13645E-04   -0.55225E-06
   793    0.25409E+04    0.15397E+02    0.00000E+00   -0.96080E+02    0.64804E-08    0.13614E-04   -0.54229E-06
   794    0.25440E+04    0.15192E+02    0.00000E+00   -0.94443E+02    0.64656E-08    0.13583E-04   -0.53232E-06
   795    0.25469E+04    0.14992E+02    0.00000E+00   -0.92780E+02    0.64509E-08    0.13551E-04   -0.52234E-06
   796    0.25498E+04    0.14797E+02    0.00000E+00   -0.91104E+02    0.64362E-08    0.13518E-04   -0.51235E-06
   797    0.25524E+04    0.14605E+02    0.00000E+00   -0.89400E+02    0.64216E-08    0.13485E-04   -0.50236E-06
   798    0.25547E+04    0.14420E+02    0.00000E+00   -0.87685E+02    0.64070E-08    0.13452E-04   -0.49236E-06
   799    0.25569E+04    0.14240E+02    0.00000E+00   -0.85950E+02    0.63924E-08    0.13418E-04   -0.48236E-06
   800    0.25590E+04    0.14064E+02    0.00000E+00   -0.84196E+02    0.63779E-08    0.13383E-04   -0.47236E-06
