#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.310712E+07   0.310712E+07   0.414253E+07   0.414252E+07   0.310734E+07   0.310713E+07   0.310712E+07   0.311557E+07  -0.600022E+00   0.309801E+07   0.309801E+07   0.837381E+01
   0.116112E-04   0.310712E+07   0.310712E+07   0.414247E+07   0.414246E+07   0.310734E+07   0.310713E+07   0.310712E+07   0.311557E+07  -0.600022E+00   0.309801E+07   0.309801E+07   0.924553E+01
   0.128200E-04   0.310712E+07   0.310712E+07   0.414238E+07   0.414237E+07   0.310734E+07   0.310713E+07   0.310712E+07   0.311557E+07  -0.600021E+00   0.309801E+07   0.309801E+07   0.102080E+02
   0.141547E-04   0.310712E+07   0.310712E+07   0.414229E+07   0.414227E+07   0.310734E+07   0.310713E+07   0.310712E+07   0.311557E+07  -0.600021E+00   0.309801E+07   0.309801E+07   0.112706E+02
   0.156284E-04   0.310712E+07   0.310712E+07   0.414216E+07   0.414215E+07   0.310733E+07   0.310713E+07   0.310712E+07   0.311556E+07  -0.600021E+00   0.309801E+07   0.309801E+07   0.124438E+02
   0.172555E-04   0.310712E+07   0.310712E+07   0.414202E+07   0.414200E+07   0.310733E+07   0.310713E+07   0.310712E+07   0.311556E+07  -0.600021E+00   0.309801E+07   0.309801E+07   0.137390E+02
   0.190520E-04   0.310712E+07   0.310712E+07   0.414184E+07   0.414182E+07   0.310733E+07   0.310713E+07   0.310712E+07   0.311556E+07  -0.600020E+00   0.309801E+07   0.309801E+07   0.151691E+02
   0.210355E-04   0.310712E+07   0.310712E+07   0.414162E+07   0.414159E+07   0.310733E+07   0.310713E+07   0.310712E+07   0.311556E+07  -0.600020E+00   0.309800E+07   0.309800E+07   0.167478E+02
   0.232256E-04   0.310712E+07   0.310712E+07   0.414135E+07   0.414132E+07   0.310733E+07   0.310712E+07   0.310712E+07   0.311556E+07  -0.600019E+00   0.309800E+07   0.309800E+07   0.184908E+02
   0.256436E-04   0.310711E+07   0.310711E+07   0.414103E+07   0.414099E+07   0.310732E+07   0.310712E+07   0.310711E+07   0.311555E+07  -0.600019E+00   0.309800E+07   0.309800E+07   0.204150E+02
   0.283134E-04   0.310711E+07   0.310711E+07   0.414063E+07   0.414058E+07   0.310732E+07   0.310712E+07   0.310711E+07   0.311555E+07  -0.600018E+00   0.309800E+07   0.309800E+07   0.225392E+02
   0.312612E-04   0.310711E+07   0.310710E+07   0.414015E+07   0.414009E+07   0.310732E+07   0.310712E+07   0.310711E+07   0.311554E+07  -0.600017E+00   0.309799E+07   0.309799E+07   0.248841E+02
   0.345158E-04   0.310710E+07   0.310710E+07   0.413956E+07   0.413949E+07   0.310731E+07   0.310711E+07   0.310710E+07   0.311554E+07  -0.600016E+00   0.309799E+07   0.309799E+07   0.274725E+02
   0.381093E-04   0.310710E+07   0.310709E+07   0.413885E+07   0.413876E+07   0.310730E+07   0.310710E+07   0.310710E+07   0.311553E+07  -0.600014E+00   0.309798E+07   0.309798E+07   0.303297E+02
   0.420769E-04   0.310709E+07   0.310709E+07   0.413797E+07   0.413786E+07   0.310730E+07   0.310710E+07   0.310709E+07   0.311552E+07  -0.600012E+00   0.309798E+07   0.309797E+07   0.334833E+02
   0.464576E-04   0.310708E+07   0.310708E+07   0.413691E+07   0.413677E+07   0.310729E+07   0.310709E+07   0.310708E+07   0.311551E+07  -0.600010E+00   0.309797E+07   0.309797E+07   0.369638E+02
   0.512944E-04   0.310707E+07   0.310707E+07   0.413561E+07   0.413545E+07   0.310727E+07   0.310708E+07   0.310707E+07   0.311550E+07  -0.600008E+00   0.309796E+07   0.309795E+07   0.408048E+02
   0.566347E-04   0.310706E+07   0.310706E+07   0.413403E+07   0.413383E+07   0.310726E+07   0.310707E+07   0.310706E+07   0.311548E+07  -0.600004E+00   0.309795E+07   0.309794E+07   0.450431E+02
   0.625311E-04   0.310704E+07   0.310704E+07   0.413211E+07   0.413186E+07   0.310724E+07   0.310705E+07   0.310704E+07   0.311546E+07  -0.600001E+00   0.309793E+07   0.309792E+07   0.497193E+02
   0.690413E-04   0.310702E+07   0.310702E+07   0.412976E+07   0.412946E+07   0.310722E+07   0.310703E+07   0.310702E+07   0.311544E+07  -0.599996E+00   0.309791E+07   0.309791E+07   0.548777E+02
   0.762293E-04   0.310700E+07   0.310700E+07   0.412690E+07   0.412653E+07   0.310719E+07   0.310701E+07   0.310700E+07   0.311541E+07  -0.599990E+00   0.309789E+07   0.309788E+07   0.605669E+02
   0.841656E-04   0.310697E+07   0.310697E+07   0.412342E+07   0.412297E+07   0.310716E+07   0.310698E+07   0.310697E+07   0.311538E+07  -0.599983E+00   0.309786E+07   0.309785E+07   0.668400E+02
   0.929282E-04   0.310694E+07   0.310694E+07   0.411917E+07   0.411863E+07   0.310712E+07   0.310695E+07   0.310694E+07   0.311533E+07  -0.599974E+00   0.309783E+07   0.309782E+07   0.737551E+02
   0.102603E-03   0.310690E+07   0.310689E+07   0.411401E+07   0.411335E+07   0.310708E+07   0.310691E+07   0.310690E+07   0.311528E+07  -0.599963E+00   0.309779E+07   0.309777E+07   0.813749E+02
   0.113285E-03   0.310685E+07   0.310684E+07   0.410772E+07   0.410691E+07   0.310702E+07   0.310686E+07   0.310685E+07   0.311522E+07  -0.599951E+00   0.309774E+07   0.309772E+07   0.897678E+02
   0.125080E-03   0.310679E+07   0.310678E+07   0.410006E+07   0.409908E+07   0.310695E+07   0.310679E+07   0.310679E+07   0.311514E+07  -0.599935E+00   0.309768E+07   0.309766E+07   0.990072E+02
   0.138102E-03   0.310671E+07   0.310670E+07   0.409074E+07   0.408956E+07   0.310686E+07   0.310672E+07   0.310671E+07   0.311505E+07  -0.599916E+00   0.309761E+07   0.309758E+07   0.109172E+03
   0.152480E-03   0.310662E+07   0.310661E+07   0.407941E+07   0.407797E+07   0.310676E+07   0.310663E+07   0.310662E+07   0.311493E+07  -0.599892E+00   0.309752E+07   0.309748E+07   0.120345E+03
   0.168355E-03   0.310651E+07   0.310650E+07   0.406564E+07   0.406389E+07   0.310663E+07   0.310652E+07   0.310651E+07   0.311479E+07  -0.599864E+00   0.309741E+07   0.309737E+07   0.132616E+03
   0.185882E-03   0.310638E+07   0.310636E+07   0.404892E+07   0.404679E+07   0.310648E+07   0.310638E+07   0.310638E+07   0.311462E+07  -0.599830E+00   0.309728E+07   0.309722E+07   0.146076E+03
   0.205235E-03   0.310621E+07   0.310620E+07   0.402861E+07   0.402603E+07   0.310629E+07   0.310621E+07   0.310621E+07   0.311442E+07  -0.599788E+00   0.309711E+07   0.309705E+07   0.160818E+03
   0.226602E-03   0.310601E+07   0.310599E+07   0.400399E+07   0.400085E+07   0.310606E+07   0.310601E+07   0.310601E+07   0.311416E+07  -0.599736E+00   0.309692E+07   0.309684E+07   0.176936E+03
   0.250194E-03   0.310577E+07   0.310574E+07   0.397416E+07   0.397037E+07   0.310578E+07   0.310577E+07   0.310577E+07   0.311386E+07  -0.599674E+00   0.309668E+07   0.309659E+07   0.194519E+03
   0.276242E-03   0.310548E+07   0.310544E+07   0.393808E+07   0.393350E+07   0.310544E+07   0.310547E+07   0.310547E+07   0.311348E+07  -0.599598E+00   0.309638E+07   0.309627E+07   0.213649E+03
   0.305002E-03   0.310512E+07   0.310508E+07   0.389452E+07   0.388899E+07   0.310502E+07   0.310511E+07   0.310511E+07   0.311303E+07  -0.599506E+00   0.309603E+07   0.309590E+07   0.234391E+03
   0.336756E-03   0.310468E+07   0.310463E+07   0.384203E+07   0.383537E+07   0.310452E+07   0.310466E+07   0.310467E+07   0.311248E+07  -0.599395E+00   0.309560E+07   0.309544E+07   0.256788E+03
   0.371817E-03   0.310415E+07   0.310409E+07   0.377894E+07   0.377094E+07   0.310391E+07   0.310413E+07   0.310414E+07   0.311182E+07  -0.599259E+00   0.309507E+07   0.309488E+07   0.280846E+03
   0.410527E-03   0.310350E+07   0.310343E+07   0.370336E+07   0.369378E+07   0.310316E+07   0.310347E+07   0.310349E+07   0.311101E+07  -0.599095E+00   0.309443E+07   0.309420E+07   0.306523E+03
   0.453268E-03   0.310272E+07   0.310263E+07   0.361316E+07   0.360174E+07   0.310225E+07   0.310268E+07   0.310270E+07   0.311003E+07  -0.598896E+00   0.309365E+07   0.309337E+07   0.333705E+03
   0.500458E-03   0.310176E+07   0.310166E+07   0.350601E+07   0.349247E+07   0.310115E+07   0.310172E+07   0.310175E+07   0.310885E+07  -0.598655E+00   0.309271E+07   0.309237E+07   0.362182E+03
   0.552561E-03   0.310061E+07   0.310048E+07   0.337947E+07   0.336351E+07   0.309982E+07   0.310055E+07   0.310059E+07   0.310742E+07  -0.598364E+00   0.309156E+07   0.309116E+07   0.391624E+03
   0.610090E-03   0.309921E+07   0.309905E+07   0.323111E+07   0.321242E+07   0.309820E+07   0.309914E+07   0.309918E+07   0.310571E+07  -0.598014E+00   0.309017E+07   0.308969E+07   0.421539E+03
   0.673607E-03   0.309752E+07   0.309733E+07   0.305867E+07   0.303699E+07   0.309624E+07   0.309743E+07   0.309749E+07   0.310364E+07  -0.597594E+00   0.308849E+07   0.308792E+07   0.451241E+03
   0.743737E-03   0.309547E+07   0.309525E+07   0.286042E+07   0.283554E+07   0.309387E+07   0.309537E+07   0.309544E+07   0.310117E+07  -0.597090E+00   0.308646E+07   0.308579E+07   0.479809E+03
   0.821169E-03   0.309301E+07   0.309275E+07   0.263554E+07   0.260739E+07   0.309102E+07   0.309288E+07   0.309297E+07   0.309823E+07  -0.596488E+00   0.308401E+07   0.308323E+07   0.506058E+03
   0.906662E-03   0.309005E+07   0.308975E+07   0.238470E+07   0.235336E+07   0.308757E+07   0.308989E+07   0.309000E+07   0.309473E+07  -0.595773E+00   0.308105E+07   0.308015E+07   0.528528E+03
   0.100106E-02   0.308651E+07   0.308615E+07   0.211072E+07   0.207652E+07   0.308344E+07   0.308631E+07   0.308645E+07   0.309059E+07  -0.594926E+00   0.307750E+07   0.307648E+07   0.545501E+03
   0.110528E-02   0.308227E+07   0.308186E+07   0.181925E+07   0.178283E+07   0.307849E+07   0.308203E+07   0.308220E+07   0.308571E+07  -0.593929E+00   0.307325E+07   0.307210E+07   0.555087E+03
   0.122035E-02   0.307722E+07   0.307675E+07   0.151940E+07   0.148172E+07   0.307258E+07   0.307694E+07   0.307714E+07   0.308001E+07  -0.592763E+00   0.306817E+07   0.306690E+07   0.555383E+03
   0.134740E-02   0.307124E+07   0.307070E+07   0.122391E+07   0.118626E+07   0.306552E+07   0.307090E+07   0.307115E+07   0.307337E+07  -0.591406E+00   0.306213E+07   0.306076E+07   0.544758E+03
   0.148768E-02   0.306418E+07   0.306358E+07   0.948580E+06   0.912406E+06   0.305715E+07   0.306377E+07   0.306409E+07   0.306568E+07  -0.589839E+00   0.305499E+07   0.305354E+07   0.522249E+03
   0.164257E-02   0.305590E+07   0.305523E+07   0.710404E+06   0.677041E+06   0.304729E+07   0.305541E+07   0.305579E+07   0.305684E+07  -0.588041E+00   0.304659E+07   0.304509E+07   0.488058E+03
   0.181358E-02   0.304624E+07   0.304550E+07   0.524157E+06   0.494427E+06   0.303572E+07   0.304565E+07   0.304612E+07   0.304670E+07  -0.585993E+00   0.303676E+07   0.303526E+07   0.444039E+03
   0.200239E-02   0.303503E+07   0.303422E+07   0.397620E+06   0.371409E+06   0.302223E+07   0.303433E+07   0.303490E+07   0.303512E+07  -0.583669E+00   0.302535E+07   0.302387E+07   0.393961E+03
   0.221086E-02   0.302211E+07   0.302122E+07   0.326831E+06   0.302909E+06   0.300655E+07   0.302127E+07   0.302196E+07   0.302192E+07  -0.581044E+00   0.301217E+07   0.301075E+07   0.343253E+03
   0.244104E-02   0.300729E+07   0.300630E+07   0.294173E+06   0.270576E+06   0.298842E+07   0.300629E+07   0.300713E+07   0.300687E+07  -0.578081E+00   0.299707E+07   0.299571E+07   0.297905E+03
   0.269518E-02   0.299038E+07   0.298927E+07   0.272878E+06   0.248033E+06   0.296754E+07   0.298918E+07   0.299020E+07   0.298972E+07  -0.574736E+00   0.297986E+07   0.297854E+07   0.262522E+03
   0.297578E-02   0.297117E+07   0.296990E+07   0.239437E+06   0.213583E+06   0.294360E+07   0.296973E+07   0.297096E+07   0.297020E+07  -0.570956E+00   0.296034E+07   0.295902E+07   0.238134E+03
   0.328559E-02   0.294943E+07   0.294795E+07   0.188733E+06   0.164320E+06   0.291622E+07   0.294770E+07   0.294919E+07   0.294807E+07  -0.566686E+00   0.293830E+07   0.293694E+07   0.221241E+03
   0.362766E-02   0.292490E+07   0.292317E+07   0.138344E+06   0.118092E+06   0.288501E+07   0.292283E+07   0.292462E+07   0.292310E+07  -0.561870E+00   0.291347E+07   0.291208E+07   0.205696E+03
   0.400534E-02   0.289731E+07   0.289529E+07   0.110174E+06   0.938443E+05   0.284957E+07   0.289485E+07   0.289698E+07   0.289506E+07  -0.556459E+00   0.288556E+07   0.288416E+07   0.187310E+03
   0.442234E-02   0.286638E+07   0.286401E+07   0.101811E+06   0.827886E+05   0.280945E+07   0.286345E+07   0.286600E+07   0.286365E+07  -0.550402E+00   0.285427E+07   0.285289E+07   0.167482E+03
