#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.428300E+07   0.428300E+07   0.571009E+07   0.571007E+07   0.428319E+07   0.428301E+07   0.428300E+07   0.429144E+07  -0.599176E+00   0.425588E+07   0.425588E+07   0.109030E+02
   0.116112E-04   0.428300E+07   0.428300E+07   0.570997E+07   0.570994E+07   0.428319E+07   0.428301E+07   0.428300E+07   0.429144E+07  -0.599176E+00   0.425588E+07   0.425588E+07   0.120380E+02
   0.128200E-04   0.428300E+07   0.428300E+07   0.570981E+07   0.570978E+07   0.428319E+07   0.428300E+07   0.428300E+07   0.429144E+07  -0.599176E+00   0.425588E+07   0.425588E+07   0.132911E+02
   0.141547E-04   0.428300E+07   0.428299E+07   0.570963E+07   0.570959E+07   0.428319E+07   0.428300E+07   0.428300E+07   0.429144E+07  -0.599176E+00   0.425588E+07   0.425588E+07   0.146746E+02
   0.156284E-04   0.428299E+07   0.428299E+07   0.570940E+07   0.570936E+07   0.428319E+07   0.428300E+07   0.428299E+07   0.429143E+07  -0.599176E+00   0.425588E+07   0.425588E+07   0.162020E+02
   0.172555E-04   0.428299E+07   0.428299E+07   0.570912E+07   0.570907E+07   0.428319E+07   0.428300E+07   0.428299E+07   0.429143E+07  -0.599175E+00   0.425588E+07   0.425588E+07   0.178884E+02
   0.190520E-04   0.428299E+07   0.428299E+07   0.570878E+07   0.570872E+07   0.428318E+07   0.428300E+07   0.428299E+07   0.429143E+07  -0.599175E+00   0.425588E+07   0.425588E+07   0.197502E+02
   0.210355E-04   0.428299E+07   0.428299E+07   0.570836E+07   0.570829E+07   0.428318E+07   0.428300E+07   0.428299E+07   0.429143E+07  -0.599174E+00   0.425587E+07   0.425587E+07   0.218056E+02
   0.232256E-04   0.428298E+07   0.428298E+07   0.570786E+07   0.570777E+07   0.428318E+07   0.428299E+07   0.428298E+07   0.429142E+07  -0.599174E+00   0.425587E+07   0.425587E+07   0.240748E+02
   0.256436E-04   0.428298E+07   0.428298E+07   0.570725E+07   0.570713E+07   0.428317E+07   0.428299E+07   0.428298E+07   0.429142E+07  -0.599173E+00   0.425587E+07   0.425587E+07   0.265798E+02
   0.283134E-04   0.428298E+07   0.428297E+07   0.570650E+07   0.570636E+07   0.428317E+07   0.428298E+07   0.428298E+07   0.429141E+07  -0.599172E+00   0.425586E+07   0.425586E+07   0.293451E+02
   0.312612E-04   0.428297E+07   0.428297E+07   0.570558E+07   0.570542E+07   0.428316E+07   0.428298E+07   0.428297E+07   0.429140E+07  -0.599171E+00   0.425586E+07   0.425586E+07   0.323976E+02
