#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.785580E+06   0.785580E+06   0.104742E+07   0.104742E+07   0.785980E+06   0.785598E+06   0.785580E+06   0.793940E+06  -0.601616E+00   0.783792E+06   0.783792E+06   0.141604E+00
   0.116112E-04   0.785580E+06   0.785580E+06   0.104742E+07   0.104742E+07   0.785980E+06   0.785598E+06   0.785580E+06   0.793940E+06  -0.601615E+00   0.783792E+06   0.783792E+06   0.156346E+00
   0.128200E-04   0.785580E+06   0.785580E+06   0.104741E+07   0.104741E+07   0.785980E+06   0.785598E+06   0.785580E+06   0.793940E+06  -0.601615E+00   0.783792E+06   0.783792E+06   0.172624E+00
   0.141547E-04   0.785580E+06   0.785580E+06   0.104741E+07   0.104741E+07   0.785980E+06   0.785598E+06   0.785580E+06   0.793940E+06  -0.601615E+00   0.783792E+06   0.783792E+06   0.190596E+00
   0.156284E-04   0.785579E+06   0.785579E+06   0.104740E+07   0.104740E+07   0.785980E+06   0.785598E+06   0.785579E+06   0.793940E+06  -0.601615E+00   0.783792E+06   0.783792E+06   0.210439E+00
   0.172555E-04   0.785579E+06   0.785579E+06   0.104739E+07   0.104739E+07   0.785979E+06   0.785597E+06   0.785579E+06   0.793939E+06  -0.601615E+00   0.783792E+06   0.783792E+06   0.232348E+00
   0.190520E-04   0.785579E+06   0.785579E+06   0.104738E+07   0.104738E+07   0.785979E+06   0.785597E+06   0.785579E+06   0.793939E+06  -0.601615E+00   0.783791E+06   0.783791E+06   0.256538E+00
   0.210355E-04   0.785579E+06   0.785579E+06   0.104737E+07   0.104736E+07   0.785979E+06   0.785597E+06   0.785579E+06   0.793939E+06  -0.601614E+00   0.783791E+06   0.783791E+06   0.283246E+00
   0.232256E-04   0.785578E+06   0.785578E+06   0.104735E+07   0.104735E+07   0.785978E+06   0.785596E+06   0.785578E+06   0.793938E+06  -0.601614E+00   0.783791E+06   0.783791E+06   0.312735E+00
   0.256436E-04   0.785578E+06   0.785578E+06   0.104733E+07   0.104733E+07   0.785978E+06   0.785596E+06   0.785578E+06   0.793938E+06  -0.601614E+00   0.783790E+06   0.783790E+06   0.345294E+00
   0.283134E-04   0.785578E+06   0.785577E+06   0.104731E+07   0.104730E+07   0.785977E+06   0.785596E+06   0.785578E+06   0.793937E+06  -0.601613E+00   0.783790E+06   0.783790E+06   0.381242E+00
   0.312612E-04   0.785577E+06   0.785577E+06   0.104728E+07   0.104727E+07   0.785976E+06   0.785595E+06   0.785577E+06   0.793936E+06  -0.601612E+00   0.783789E+06   0.783789E+06   0.420933E+00
   0.345158E-04   0.785576E+06   0.785576E+06   0.104724E+07   0.104724E+07   0.785975E+06   0.785594E+06   0.785576E+06   0.793935E+06  -0.601611E+00   0.783789E+06   0.783789E+06   0.464756E+00
   0.381093E-04   0.785575E+06   0.785575E+06   0.104720E+07   0.104719E+07   0.785974E+06   0.785593E+06   0.785575E+06   0.793934E+06  -0.601610E+00   0.783788E+06   0.783788E+06   0.513141E+00
   0.420769E-04   0.785574E+06   0.785574E+06   0.104715E+07   0.104714E+07   0.785972E+06   0.785592E+06   0.785574E+06   0.793932E+06  -0.601609E+00   0.783787E+06   0.783787E+06   0.566563E+00
   0.464576E-04   0.785573E+06   0.785573E+06   0.104708E+07   0.104707E+07   0.785970E+06   0.785591E+06   0.785573E+06   0.793931E+06  -0.601608E+00   0.783786E+06   0.783786E+06   0.625546E+00
   0.512944E-04   0.785572E+06   0.785571E+06   0.104701E+07   0.104699E+07   0.785968E+06   0.785589E+06   0.785572E+06   0.793928E+06  -0.601606E+00   0.783784E+06   0.783784E+06   0.690669E+00
   0.566347E-04   0.785570E+06   0.785569E+06   0.104691E+07   0.104689E+07   0.785965E+06   0.785587E+06   0.785570E+06   0.793926E+06  -0.601604E+00   0.783782E+06   0.783782E+06   0.762571E+00
   0.625311E-04   0.785567E+06   0.785567E+06   0.104680E+07   0.104677E+07   0.785961E+06   0.785585E+06   0.785567E+06   0.793922E+06  -0.601601E+00   0.783780E+06   0.783780E+06   0.841957E+00
   0.690413E-04   0.785564E+06   0.785564E+06   0.104666E+07   0.104663E+07   0.785957E+06   0.785582E+06   0.785564E+06   0.793918E+06  -0.601598E+00   0.783777E+06   0.783777E+06   0.929605E+00
   0.762293E-04   0.785561E+06   0.785560E+06   0.104648E+07   0.104645E+07   0.785951E+06   0.785579E+06   0.785561E+06   0.793913E+06  -0.601594E+00   0.783773E+06   0.783773E+06   0.102638E+01
   0.841656E-04   0.785557E+06   0.785556E+06   0.104627E+07   0.104623E+07   0.785945E+06   0.785574E+06   0.785557E+06   0.793907E+06  -0.601589E+00   0.783769E+06   0.783769E+06   0.113322E+01
   0.929282E-04   0.785552E+06   0.785551E+06   0.104602E+07   0.104597E+07   0.785937E+06   0.785569E+06   0.785552E+06   0.793900E+06  -0.601583E+00   0.783764E+06   0.783764E+06   0.125118E+01
   0.102603E-03   0.785545E+06   0.785544E+06   0.104571E+07   0.104565E+07   0.785927E+06   0.785562E+06   0.785545E+06   0.793891E+06  -0.601576E+00   0.783758E+06   0.783758E+06   0.138141E+01
   0.113285E-03   0.785538E+06   0.785537E+06   0.104533E+07   0.104525E+07   0.785916E+06   0.785555E+06   0.785538E+06   0.793880E+06  -0.601567E+00   0.783750E+06   0.783750E+06   0.152519E+01
   0.125080E-03   0.785529E+06   0.785527E+06   0.104487E+07   0.104477E+07   0.785901E+06   0.785545E+06   0.785528E+06   0.793867E+06  -0.601557E+00   0.783741E+06   0.783741E+06   0.168393E+01
   0.138102E-03   0.785517E+06   0.785515E+06   0.104430E+07   0.104419E+07   0.785884E+06   0.785533E+06   0.785517E+06   0.793851E+06  -0.601544E+00   0.783730E+06   0.783730E+06   0.185918E+01
   0.152480E-03   0.785503E+06   0.785501E+06   0.104362E+07   0.104348E+07   0.785862E+06   0.785519E+06   0.785503E+06   0.793831E+06  -0.601528E+00   0.783716E+06   0.783716E+06   0.205264E+01
   0.168355E-03   0.785487E+06   0.785484E+06   0.104278E+07   0.104261E+07   0.785836E+06   0.785502E+06   0.785486E+06   0.793807E+06  -0.601509E+00   0.783699E+06   0.783699E+06   0.226622E+01
   0.185882E-03   0.785466E+06   0.785463E+06   0.104176E+07   0.104156E+07   0.785805E+06   0.785481E+06   0.785466E+06   0.793778E+06  -0.601485E+00   0.783679E+06   0.783678E+06   0.250199E+01
   0.205235E-03   0.785441E+06   0.785437E+06   0.104052E+07   0.104028E+07   0.785766E+06   0.785455E+06   0.785440E+06   0.793742E+06  -0.601457E+00   0.783654E+06   0.783653E+06   0.276224E+01
   0.226602E-03   0.785411E+06   0.785406E+06   0.103901E+07   0.103871E+07   0.785719E+06   0.785424E+06   0.785410E+06   0.793699E+06  -0.601422E+00   0.783623E+06   0.783623E+06   0.304951E+01
   0.250194E-03   0.785374E+06   0.785368E+06   0.103718E+07   0.103681E+07   0.785662E+06   0.785386E+06   0.785373E+06   0.793646E+06  -0.601379E+00   0.783586E+06   0.783586E+06   0.336658E+01
   0.276242E-03   0.785328E+06   0.785321E+06   0.103494E+07   0.103449E+07   0.785592E+06   0.785339E+06   0.785327E+06   0.793581E+06  -0.601328E+00   0.783541E+06   0.783540E+06   0.371652E+01
   0.305002E-03   0.785273E+06   0.785264E+06   0.103222E+07   0.103168E+07   0.785507E+06   0.785283E+06   0.785272E+06   0.793502E+06  -0.601265E+00   0.783486E+06   0.783485E+06   0.410269E+01
   0.336756E-03   0.785206E+06   0.785195E+06   0.102891E+07   0.102826E+07   0.785403E+06   0.785213E+06   0.785204E+06   0.793407E+06  -0.601188E+00   0.783419E+06   0.783418E+06   0.452881E+01
   0.371817E-03   0.785125E+06   0.785111E+06   0.102489E+07   0.102410E+07   0.785277E+06   0.785129E+06   0.785122E+06   0.793290E+06  -0.601094E+00   0.783337E+06   0.783336E+06   0.499895E+01
   0.410527E-03   0.785025E+06   0.785009E+06   0.102001E+07   0.101905E+07   0.785123E+06   0.785027E+06   0.785022E+06   0.793149E+06  -0.600981E+00   0.783238E+06   0.783236E+06   0.551756E+01
   0.453268E-03   0.784904E+06   0.784884E+06   0.101409E+07   0.101292E+07   0.784936E+06   0.784902E+06   0.784900E+06   0.792976E+06  -0.600842E+00   0.783117E+06   0.783114E+06   0.608953E+01
   0.500458E-03   0.784756E+06   0.784732E+06   0.100692E+07   0.100550E+07   0.784707E+06   0.784750E+06   0.784752E+06   0.792766E+06  -0.600674E+00   0.782969E+06   0.782966E+06   0.672020E+01
   0.552561E-03   0.784576E+06   0.784547E+06   0.998230E+06   0.996524E+06   0.784429E+06   0.784565E+06   0.784572E+06   0.792512E+06  -0.600470E+00   0.782790E+06   0.782786E+06   0.741540E+01
   0.610090E-03   0.784358E+06   0.784322E+06   0.987734E+06   0.985680E+06   0.784091E+06   0.784340E+06   0.784352E+06   0.792202E+06  -0.600221E+00   0.782571E+06   0.782566E+06   0.818145E+01
   0.673607E-03   0.784092E+06   0.784048E+06   0.975073E+06   0.972607E+06   0.783679E+06   0.784067E+06   0.784085E+06   0.791827E+06  -0.599919E+00   0.782305E+06   0.782299E+06   0.902523E+01
   0.743737E-03   0.783769E+06   0.783715E+06   0.959837E+06   0.956888E+06   0.783179E+06   0.783734E+06   0.783760E+06   0.791371E+06  -0.599553E+00   0.781981E+06   0.781974E+06   0.995413E+01
   0.821169E-03   0.783376E+06   0.783311E+06   0.941557E+06   0.938044E+06   0.782570E+06   0.783330E+06   0.783366E+06   0.790820E+06  -0.599110E+00   0.781587E+06   0.781579E+06   0.109761E+02
   0.906662E-03   0.782899E+06   0.782820E+06   0.919699E+06   0.915537E+06   0.781830E+06   0.782839E+06   0.782887E+06   0.790154E+06  -0.598574E+00   0.781109E+06   0.781099E+06   0.120997E+02
   0.100106E-02   0.782321E+06   0.782224E+06   0.893677E+06   0.888777E+06   0.780932E+06   0.782244E+06   0.782306E+06   0.789349E+06  -0.597926E+00   0.780529E+06   0.780516E+06   0.133338E+02
   0.110528E-02   0.781621E+06   0.781502E+06   0.862862E+06   0.857139E+06   0.779841E+06   0.781522E+06   0.781602E+06   0.788380E+06  -0.597145E+00   0.779825E+06   0.779809E+06   0.146879E+02
   0.122035E-02   0.780773E+06   0.780629E+06   0.826607E+06   0.819990E+06   0.778520E+06   0.780649E+06   0.780750E+06   0.787216E+06  -0.596206E+00   0.778971E+06   0.778953E+06   0.161718E+02
   0.134740E-02   0.779750E+06   0.779574E+06   0.784295E+06   0.776739E+06   0.776899E+06   0.779594E+06   0.779721E+06   0.785822E+06  -0.595079E+00   0.777938E+06   0.777916E+06   0.177955E+02
   0.148768E-02   0.778516E+06   0.778302E+06   0.735400E+06   0.726907E+06   0.774936E+06   0.778321E+06   0.778481E+06   0.784157E+06  -0.593732E+00   0.776690E+06   0.776663E+06   0.195691E+02
   0.164257E-02   0.777030E+06   0.776770E+06   0.679589E+06   0.670232E+06   0.772579E+06   0.776790E+06   0.776988E+06   0.782179E+06  -0.592129E+00   0.775185E+06   0.775152E+06   0.215023E+02
   0.181358E-02   0.775248E+06   0.774931E+06   0.616853E+06   0.606806E+06   0.769752E+06   0.774952E+06   0.775197E+06   0.779839E+06  -0.590229E+00   0.773375E+06   0.773335E+06   0.236047E+02
   0.200239E-02   0.773116E+06   0.772730E+06   0.547672E+06   0.537243E+06   0.766365E+06   0.772752E+06   0.773054E+06   0.777088E+06  -0.587991E+00   0.771203E+06   0.771154E+06   0.258849E+02
   0.221086E-02   0.770576E+06   0.770107E+06   0.473203E+06   0.462860E+06   0.762314E+06   0.770131E+06   0.770500E+06   0.773874E+06  -0.585370E+00   0.768606E+06   0.768547E+06   0.283508E+02
   0.244104E-02   0.767563E+06   0.766992E+06   0.395467E+06   0.385844E+06   0.757488E+06   0.767021E+06   0.767470E+06   0.770146E+06  -0.582326E+00   0.765514E+06   0.765442E+06   0.310092E+02
   0.269518E-02   0.764006E+06   0.763312E+06   0.317464E+06   0.309327E+06   0.751758E+06   0.763347E+06   0.763894E+06   0.765855E+06  -0.578817E+00   0.761849E+06   0.761762E+06   0.338655E+02
   0.297578E-02   0.759833E+06   0.758989E+06   0.243135E+06   0.237288E+06   0.744987E+06   0.759034E+06   0.759697E+06   0.760956E+06  -0.574811E+00   0.757529E+06   0.757425E+06   0.369247E+02
   0.328559E-02   0.754968E+06   0.753942E+06   0.177043E+06   0.174142E+06   0.737026E+06   0.754001E+06   0.754802E+06   0.755404E+06  -0.570279E+00   0.752471E+06   0.752346E+06   0.401914E+02
   0.362766E-02   0.749337E+06   0.748092E+06   0.123652E+06   0.123937E+06   0.727724E+06   0.748171E+06   0.749136E+06   0.749157E+06  -0.565199E+00   0.746593E+06   0.746443E+06   0.436714E+02
   0.400534E-02   0.742869E+06   0.741358E+06   0.861592E+05   0.891689E+05   0.716926E+06   0.741466E+06   0.742625E+06   0.742160E+06  -0.559553E+00   0.739818E+06   0.739639E+06   0.473725E+02
   0.442234E-02   0.735496E+06   0.733665E+06   0.650871E+05   0.694989E+05   0.704481E+06   0.733816E+06   0.735200E+06   0.734345E+06  -0.553316E+00   0.732079E+06   0.731865E+06   0.513060E+02
