#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.117099E+08   0.117099E+08   0.156088E+08   0.156087E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117181E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.950062E+01
   0.116112E-04   0.117099E+08   0.117099E+08   0.156079E+08   0.156077E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117181E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.104895E+02
   0.128200E-04   0.117099E+08   0.117099E+08   0.156067E+08   0.156065E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117181E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.115813E+02
   0.141547E-04   0.117099E+08   0.117099E+08   0.156053E+08   0.156050E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.127867E+02
   0.156284E-04   0.117099E+08   0.117099E+08   0.156035E+08   0.156032E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576003E+00   0.103802E+08   0.103802E+08   0.141174E+02
   0.172555E-04   0.117099E+08   0.117099E+08   0.156014E+08   0.156009E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576003E+00   0.103802E+08   0.103802E+08   0.155864E+02
   0.190520E-04   0.117099E+08   0.117099E+08   0.155988E+08   0.155982E+08   0.117101E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576002E+00   0.103802E+08   0.103802E+08   0.172081E+02
   0.210355E-04   0.117099E+08   0.117099E+08   0.155956E+08   0.155950E+08   0.117100E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576002E+00   0.103802E+08   0.103802E+08   0.189984E+02
   0.232256E-04   0.117099E+08   0.117099E+08   0.155918E+08   0.155910E+08   0.117100E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576001E+00   0.103802E+08   0.103802E+08   0.209746E+02
   0.256436E-04   0.117099E+08   0.117099E+08   0.155870E+08   0.155861E+08   0.117100E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576000E+00   0.103802E+08   0.103802E+08   0.231559E+02
   0.283134E-04   0.117098E+08   0.117098E+08   0.155813E+08   0.155801E+08   0.117100E+08   0.117099E+08   0.117098E+08   0.117180E+08  -0.575999E+00   0.103802E+08   0.103802E+08   0.255635E+02
   0.312612E-04   0.117098E+08   0.117098E+08   0.155743E+08   0.155729E+08   0.117100E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575998E+00   0.103802E+08   0.103802E+08   0.282206E+02
   0.345158E-04   0.117098E+08   0.117098E+08   0.155658E+08   0.155640E+08   0.117100E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575997E+00   0.103801E+08   0.103801E+08   0.311528E+02
   0.381093E-04   0.117098E+08   0.117098E+08   0.155554E+08   0.155533E+08   0.117099E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575995E+00   0.103801E+08   0.103801E+08   0.343884E+02
   0.420769E-04   0.117097E+08   0.117097E+08   0.155428E+08   0.155402E+08   0.117099E+08   0.117097E+08   0.117097E+08   0.117178E+08  -0.575992E+00   0.103801E+08   0.103801E+08   0.379581E+02
   0.464576E-04   0.117097E+08   0.117097E+08   0.155274E+08   0.155242E+08   0.117098E+08   0.117097E+08   0.117097E+08   0.117178E+08  -0.575990E+00   0.103800E+08   0.103800E+08   0.418958E+02
   0.512944E-04   0.117096E+08   0.117096E+08   0.155086E+08   0.155048E+08   0.117098E+08   0.117096E+08   0.117096E+08   0.117177E+08  -0.575986E+00   0.103800E+08   0.103800E+08   0.462385E+02
   0.566347E-04   0.117096E+08   0.117096E+08   0.154858E+08   0.154811E+08   0.117097E+08   0.117096E+08   0.117096E+08   0.117176E+08  -0.575982E+00   0.103799E+08   0.103799E+08   0.510268E+02
   0.625311E-04   0.117095E+08   0.117095E+08   0.154580E+08   0.154523E+08   0.117096E+08   0.117095E+08   0.117095E+08   0.117175E+08  -0.575977E+00   0.103799E+08   0.103798E+08   0.563047E+02
   0.690413E-04   0.117094E+08   0.117094E+08   0.154242E+08   0.154172E+08   0.117095E+08   0.117094E+08   0.117094E+08   0.117174E+08  -0.575971E+00   0.103798E+08   0.103798E+08   0.621203E+02
   0.762293E-04   0.117093E+08   0.117092E+08   0.153831E+08   0.153746E+08   0.117094E+08   0.117093E+08   0.117093E+08   0.117173E+08  -0.575964E+00   0.103797E+08   0.103796E+08   0.685253E+02
   0.841656E-04   0.117091E+08   0.117091E+08   0.153331E+08   0.153227E+08   0.117092E+08   0.117091E+08   0.117091E+08   0.117171E+08  -0.575955E+00   0.103795E+08   0.103795E+08   0.755757E+02
   0.929282E-04   0.117089E+08   0.117089E+08   0.152724E+08   0.152598E+08   0.117091E+08   0.117089E+08   0.117089E+08   0.117169E+08  -0.575944E+00   0.103794E+08   0.103793E+08   0.833312E+02
   0.102603E-03   0.117087E+08   0.117087E+08   0.151987E+08   0.151834E+08   0.117088E+08   0.117087E+08   0.117087E+08   0.117166E+08  -0.575930E+00   0.103792E+08   0.103791E+08   0.918554E+02
   0.113285E-03   0.117085E+08   0.117084E+08   0.151093E+08   0.150907E+08   0.117086E+08   0.117085E+08   0.117084E+08   0.117163E+08  -0.575914E+00   0.103789E+08   0.103789E+08   0.101215E+03
   0.125080E-03   0.117081E+08   0.117081E+08   0.150010E+08   0.149784E+08   0.117082E+08   0.117081E+08   0.117081E+08   0.117159E+08  -0.575894E+00   0.103787E+08   0.103786E+08   0.111480E+03
   0.138102E-03   0.117077E+08   0.117077E+08   0.148700E+08   0.148427E+08   0.117078E+08   0.117077E+08   0.117077E+08   0.117155E+08  -0.575870E+00   0.103783E+08   0.103783E+08   0.122720E+03
   0.152480E-03   0.117073E+08   0.117072E+08   0.147117E+08   0.146787E+08   0.117073E+08   0.117072E+08   0.117072E+08   0.117149E+08  -0.575840E+00   0.103779E+08   0.103778E+08   0.135006E+03
   0.168355E-03   0.117067E+08   0.117066E+08   0.145210E+08   0.144811E+08   0.117067E+08   0.117067E+08   0.117067E+08   0.117142E+08  -0.575805E+00   0.103774E+08   0.103773E+08   0.148404E+03
   0.185882E-03   0.117060E+08   0.117058E+08   0.142916E+08   0.142437E+08   0.117060E+08   0.117059E+08   0.117059E+08   0.117134E+08  -0.575761E+00   0.103767E+08   0.103766E+08   0.162976E+03
   0.205235E-03   0.117051E+08   0.117049E+08   0.140168E+08   0.139592E+08   0.117051E+08   0.117051E+08   0.117051E+08   0.117124E+08  -0.575709E+00   0.103760E+08   0.103759E+08   0.178769E+03
   0.226602E-03   0.117041E+08   0.117038E+08   0.136886E+08   0.136197E+08   0.117040E+08   0.117040E+08   0.117040E+08   0.117111E+08  -0.575645E+00   0.103750E+08   0.103749E+08   0.195816E+03
   0.250194E-03   0.117028E+08   0.117025E+08   0.132985E+08   0.132164E+08   0.117026E+08   0.117027E+08   0.117027E+08   0.117096E+08  -0.575568E+00   0.103739E+08   0.103737E+08   0.214119E+03
   0.276242E-03   0.117012E+08   0.117009E+08   0.128374E+08   0.127401E+08   0.117010E+08   0.117012E+08   0.117012E+08   0.117078E+08  -0.575474E+00   0.103725E+08   0.103723E+08   0.233646E+03
   0.305002E-03   0.116993E+08   0.116990E+08   0.122963E+08   0.121815E+08   0.116990E+08   0.116993E+08   0.116993E+08   0.117057E+08  -0.575361E+00   0.103709E+08   0.103706E+08   0.254312E+03
   0.336756E-03   0.116971E+08   0.116966E+08   0.116665E+08   0.115323E+08   0.116967E+08   0.116970E+08   0.116970E+08   0.117030E+08  -0.575225E+00   0.103689E+08   0.103685E+08   0.275964E+03
   0.371817E-03   0.116943E+08   0.116938E+08   0.109413E+08   0.107857E+08   0.116938E+08   0.116942E+08   0.116942E+08   0.116999E+08  -0.575061E+00   0.103664E+08   0.103660E+08   0.298362E+03
   0.410527E-03   0.116910E+08   0.116904E+08   0.101170E+08   0.993874E+07   0.116903E+08   0.116909E+08   0.116909E+08   0.116961E+08  -0.574865E+00   0.103635E+08   0.103630E+08   0.321157E+03
   0.453268E-03   0.116870E+08   0.116862E+08   0.919507E+07   0.899366E+07   0.116861E+08   0.116868E+08   0.116869E+08   0.116916E+08  -0.574631E+00   0.103599E+08   0.103594E+08   0.343870E+03
   0.500458E-03   0.116822E+08   0.116813E+08   0.818450E+07   0.796085E+07   0.116811E+08   0.116820E+08   0.116820E+08   0.116862E+08  -0.574352E+00   0.103556E+08   0.103550E+08   0.365874E+03
   0.552561E-03   0.116764E+08   0.116753E+08   0.710434E+07   0.686131E+07   0.116750E+08   0.116761E+08   0.116762E+08   0.116798E+08  -0.574021E+00   0.103504E+08   0.103497E+08   0.386384E+03
   0.610090E-03   0.116694E+08   0.116682E+08   0.598591E+07   0.572881E+07   0.116678E+08   0.116692E+08   0.116692E+08   0.116723E+08  -0.573630E+00   0.103442E+08   0.103434E+08   0.404464E+03
   0.673607E-03   0.116612E+08   0.116598E+08   0.487369E+07   0.461073E+07   0.116591E+08   0.116609E+08   0.116609E+08   0.116634E+08  -0.573170E+00   0.103368E+08   0.103359E+08   0.419059E+03
   0.743737E-03   0.116514E+08   0.116497E+08   0.382350E+07   0.356576E+07   0.116488E+08   0.116510E+08   0.116511E+08   0.116529E+08  -0.572634E+00   0.103280E+08   0.103270E+08   0.429067E+03
   0.821169E-03   0.116397E+08   0.116378E+08   0.289638E+07   0.265712E+07   0.116366E+08   0.116393E+08   0.116394E+08   0.116408E+08  -0.572010E+00   0.103176E+08   0.103164E+08   0.433453E+03
   0.906662E-03   0.116261E+08   0.116239E+08   0.214699E+07   0.193995E+07   0.116222E+08   0.116256E+08   0.116257E+08   0.116266E+08  -0.571287E+00   0.103053E+08   0.103040E+08   0.431402E+03
   0.100106E-02   0.116100E+08   0.116076E+08   0.160720E+07   0.144390E+07   0.116052E+08   0.116094E+08   0.116096E+08   0.116102E+08  -0.570455E+00   0.102909E+08   0.102895E+08   0.422501E+03
   0.110528E-02   0.115913E+08   0.115886E+08   0.126951E+07   0.115595E+07   0.115854E+08   0.115906E+08   0.115908E+08   0.115912E+08  -0.569497E+00   0.102740E+08   0.102725E+08   0.406893E+03
   0.122035E-02   0.115695E+08   0.115666E+08   0.107977E+07   0.101369E+07   0.115623E+08   0.115687E+08   0.115690E+08   0.115692E+08  -0.568398E+00   0.102545E+08   0.102529E+08   0.385342E+03
   0.134740E-02   0.115442E+08   0.115412E+08   0.951205E+06   0.921894E+06   0.115355E+08   0.115433E+08   0.115437E+08   0.115438E+08  -0.567135E+00   0.102318E+08   0.102302E+08   0.359147E+03
   0.148768E-02   0.115151E+08   0.115119E+08   0.804964E+06   0.796748E+06   0.115044E+08   0.115141E+08   0.115146E+08   0.115145E+08  -0.565686E+00   0.102058E+08   0.102041E+08   0.329894E+03
   0.164257E-02   0.114816E+08   0.114783E+08   0.620056E+06   0.618525E+06   0.114685E+08   0.114805E+08   0.114810E+08   0.114808E+08  -0.564022E+00   0.101758E+08   0.101742E+08   0.299160E+03
   0.181358E-02   0.114431E+08   0.114398E+08   0.447955E+06   0.444875E+06   0.114272E+08   0.114419E+08   0.114426E+08   0.114421E+08  -0.562116E+00   0.101415E+08   0.101399E+08   0.268359E+03
   0.200239E-02   0.113991E+08   0.113958E+08   0.353750E+06   0.346592E+06   0.113797E+08   0.113977E+08   0.113986E+08   0.113979E+08  -0.559938E+00   0.101023E+08   0.101007E+08   0.238829E+03
   0.221086E-02   0.113489E+08   0.113456E+08   0.325342E+06   0.266700E+06   0.113254E+08   0.113473E+08   0.113483E+08   0.113475E+08  -0.557454E+00   0.100576E+08   0.100560E+08   0.211951E+03
   0.244104E-02   0.112917E+08   0.112883E+08   0.280801E+06   0.217678E+06   0.112632E+08   0.112899E+08   0.112912E+08   0.112900E+08  -0.554630E+00   0.100067E+08   0.100051E+08   0.188850E+03
   0.269518E-02   0.112268E+08   0.112233E+08   0.201997E+06   0.177537E+06   0.111923E+08   0.112247E+08   0.112262E+08   0.112248E+08  -0.551423E+00   0.994884E+07   0.994733E+07   0.169758E+03
   0.297578E-02   0.111533E+08   0.111496E+08   0.158918E+06   0.144679E+06   0.111117E+08   0.111508E+08   0.111527E+08   0.111509E+08  -0.547791E+00   0.988337E+07   0.988185E+07   0.153866E+03
   0.328559E-02   0.110702E+08   0.110664E+08   0.141408E+06   0.117794E+06   0.110201E+08   0.110674E+08   0.110696E+08   0.110674E+08  -0.543688E+00   0.980942E+07   0.980789E+07   0.140000E+03
   0.362766E-02   0.109767E+08   0.109725E+08   0.104250E+06   0.958061E+05   0.109165E+08   0.109733E+08   0.109760E+08   0.109734E+08  -0.539066E+00   0.972610E+07   0.972457E+07   0.127102E+03
   0.400534E-02   0.108716E+08   0.108672E+08   0.938275E+05   0.778328E+05   0.107995E+08   0.108677E+08   0.108709E+08   0.108677E+08  -0.533873E+00   0.963250E+07   0.963098E+07   0.114574E+03
   0.442234E-02   0.107539E+08   0.107491E+08   0.720153E+05   0.631501E+05   0.106678E+08   0.107493E+08   0.107531E+08   0.107493E+08  -0.528055E+00   0.952763E+07   0.952612E+07   0.102795E+03
   0.488276E-02   0.106224E+08   0.106172E+08   0.564115E+05   0.511636E+05   0.105201E+08   0.106170E+08   0.106215E+08   0.106170E+08  -0.521555E+00   0.941047E+07   0.940897E+07   0.923504E+02
   0.539111E-02   0.104759E+08   0.104702E+08   0.432057E+05   0.413858E+05   0.103549E+08   0.104696E+08   0.104750E+08   0.104696E+08  -0.514314E+00   0.927996E+07   0.927846E+07   0.833415E+02
   0.595239E-02   0.103133E+08   0.103070E+08   0.371368E+05   0.334168E+05   0.101710E+08   0.103059E+08   0.103123E+08   0.103059E+08  -0.506273E+00   0.913503E+07   0.913355E+07   0.752421E+02
