#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.207722E+07   0.207722E+07   0.276950E+07   0.276949E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208566E+07  -0.600542E+00   0.207370E+07   0.207370E+07   0.137130E+01
   0.116112E-04   0.207722E+07   0.207722E+07   0.276947E+07   0.276946E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208566E+07  -0.600542E+00   0.207370E+07   0.207370E+07   0.151405E+01
   0.128200E-04   0.207722E+07   0.207722E+07   0.276943E+07   0.276943E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600542E+00   0.207370E+07   0.207370E+07   0.167167E+01
   0.141547E-04   0.207722E+07   0.207722E+07   0.276939E+07   0.276938E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600542E+00   0.207370E+07   0.207370E+07   0.184569E+01
   0.156284E-04   0.207722E+07   0.207722E+07   0.276933E+07   0.276933E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600541E+00   0.207370E+07   0.207370E+07   0.203782E+01
   0.172555E-04   0.207722E+07   0.207722E+07   0.276927E+07   0.276926E+07   0.207747E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600541E+00   0.207370E+07   0.207370E+07   0.224995E+01
   0.190520E-04   0.207722E+07   0.207722E+07   0.276919E+07   0.276918E+07   0.207746E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600541E+00   0.207370E+07   0.207370E+07   0.248415E+01
   0.210355E-04   0.207722E+07   0.207722E+07   0.276909E+07   0.276908E+07   0.207746E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600540E+00   0.207370E+07   0.207370E+07   0.274272E+01
   0.232256E-04   0.207722E+07   0.207722E+07   0.276897E+07   0.276896E+07   0.207746E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600540E+00   0.207370E+07   0.207370E+07   0.302818E+01
   0.256436E-04   0.207722E+07   0.207722E+07   0.276883E+07   0.276882E+07   0.207746E+07   0.207723E+07   0.207722E+07   0.208565E+07  -0.600539E+00   0.207370E+07   0.207370E+07   0.334334E+01
   0.283134E-04   0.207721E+07   0.207721E+07   0.276865E+07   0.276864E+07   0.207746E+07   0.207722E+07   0.207721E+07   0.208564E+07  -0.600539E+00   0.207370E+07   0.207370E+07   0.369127E+01
   0.312612E-04   0.207721E+07   0.207721E+07   0.276844E+07   0.276842E+07   0.207745E+07   0.207722E+07   0.207721E+07   0.208564E+07  -0.600538E+00   0.207369E+07   0.207369E+07   0.407537E+01
   0.345158E-04   0.207721E+07   0.207721E+07   0.276817E+07   0.276815E+07   0.207745E+07   0.207722E+07   0.207721E+07   0.208564E+07  -0.600537E+00   0.207369E+07   0.207369E+07   0.449939E+01
   0.381093E-04   0.207721E+07   0.207721E+07   0.276785E+07   0.276783E+07   0.207745E+07   0.207722E+07   0.207721E+07   0.208563E+07  -0.600535E+00   0.207369E+07   0.207369E+07   0.496747E+01
   0.420769E-04   0.207720E+07   0.207720E+07   0.276747E+07   0.276743E+07   0.207744E+07   0.207721E+07   0.207720E+07   0.208563E+07  -0.600534E+00   0.207368E+07   0.207368E+07   0.548415E+01
   0.464576E-04   0.207720E+07   0.207720E+07   0.276699E+07   0.276695E+07   0.207744E+07   0.207721E+07   0.207720E+07   0.208562E+07  -0.600532E+00   0.207368E+07   0.207368E+07   0.605445E+01
   0.512944E-04   0.207719E+07   0.207719E+07   0.276641E+07   0.276636E+07   0.207743E+07   0.207720E+07   0.207719E+07   0.208561E+07  -0.600529E+00   0.207367E+07   0.207367E+07   0.668390E+01
   0.566347E-04   0.207718E+07   0.207718E+07   0.276571E+07   0.276565E+07   0.207742E+07   0.207719E+07   0.207718E+07   0.208560E+07  -0.600526E+00   0.207367E+07   0.207366E+07   0.737857E+01
   0.625311E-04   0.207717E+07   0.207717E+07   0.276485E+07   0.276478E+07   0.207741E+07   0.207718E+07   0.207717E+07   0.208559E+07  -0.600523E+00   0.207366E+07   0.207366E+07   0.814515E+01
   0.690413E-04   0.207716E+07   0.207716E+07   0.276380E+07   0.276372E+07   0.207740E+07   0.207717E+07   0.207716E+07   0.208558E+07  -0.600519E+00   0.207365E+07   0.207364E+07   0.899098E+01
   0.762293E-04   0.207715E+07   0.207715E+07   0.276253E+07   0.276242E+07   0.207738E+07   0.207716E+07   0.207715E+07   0.208556E+07  -0.600513E+00   0.207363E+07   0.207363E+07   0.992413E+01
   0.841656E-04   0.207713E+07   0.207713E+07   0.276097E+07   0.276084E+07   0.207736E+07   0.207714E+07   0.207713E+07   0.208554E+07  -0.600507E+00   0.207362E+07   0.207362E+07   0.109534E+02
   0.929282E-04   0.207711E+07   0.207711E+07   0.275908E+07   0.275892E+07   0.207734E+07   0.207712E+07   0.207711E+07   0.208551E+07  -0.600499E+00   0.207360E+07   0.207360E+07   0.120885E+02
