#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.225175E+07   0.225175E+07   0.300217E+07   0.300217E+07   0.225199E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600459E+00   0.224768E+07   0.224768E+07   0.281557E+01
   0.116112E-04   0.225175E+07   0.225175E+07   0.300214E+07   0.300214E+07   0.225199E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600459E+00   0.224768E+07   0.224768E+07   0.310868E+01
   0.128200E-04   0.225175E+07   0.225175E+07   0.300210E+07   0.300209E+07   0.225199E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600459E+00   0.224768E+07   0.224768E+07   0.343230E+01
   0.141547E-04   0.225175E+07   0.225175E+07   0.300204E+07   0.300204E+07   0.225199E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600459E+00   0.224768E+07   0.224768E+07   0.378960E+01
   0.156284E-04   0.225175E+07   0.225175E+07   0.300198E+07   0.300198E+07   0.225198E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600458E+00   0.224768E+07   0.224768E+07   0.418408E+01
   0.172555E-04   0.225175E+07   0.225175E+07   0.300190E+07   0.300190E+07   0.225198E+07   0.225176E+07   0.225175E+07   0.226018E+07  -0.600458E+00   0.224768E+07   0.224768E+07   0.461962E+01
   0.190520E-04   0.225174E+07   0.225174E+07   0.300181E+07   0.300180E+07   0.225198E+07   0.225176E+07   0.225174E+07   0.226018E+07  -0.600458E+00   0.224768E+07   0.224768E+07   0.510047E+01
   0.210355E-04   0.225174E+07   0.225174E+07   0.300170E+07   0.300169E+07   0.225198E+07   0.225175E+07   0.225174E+07   0.226018E+07  -0.600457E+00   0.224768E+07   0.224768E+07   0.563135E+01
   0.232256E-04   0.225174E+07   0.225174E+07   0.300156E+07   0.300154E+07   0.225198E+07   0.225175E+07   0.225174E+07   0.226018E+07  -0.600457E+00   0.224768E+07   0.224768E+07   0.621745E+01
   0.256436E-04   0.225174E+07   0.225174E+07   0.300139E+07   0.300137E+07   0.225198E+07   0.225175E+07   0.225174E+07   0.226017E+07  -0.600456E+00   0.224768E+07   0.224768E+07   0.686451E+01
   0.283134E-04   0.225174E+07   0.225174E+07   0.300118E+07   0.300116E+07   0.225198E+07   0.225175E+07   0.225174E+07   0.226017E+07  -0.600455E+00   0.224768E+07   0.224767E+07   0.757885E+01
