#           k/h    P           
    0.10000E-03    0.15436E+01
    0.10202E-03    0.15737E+01
    0.10408E-03    0.16044E+01
    0.10618E-03    0.16357E+01
    0.10833E-03    0.16676E+01
    0.11052E-03    0.17001E+01
    0.11275E-03    0.17332E+01
    0.11503E-03    0.17671E+01
    0.11735E-03    0.18015E+01
    0.11972E-03    0.18366E+01
    0.12214E-03    0.18725E+01
    0.12461E-03    0.19090E+01
    0.12712E-03    0.19462E+01
    0.12969E-03    0.19842E+01
    0.13231E-03    0.20229E+01
    0.13499E-03    0.20623E+01
    0.13771E-03    0.21025E+01
    0.14049E-03    0.21435E+01
    0.14333E-03    0.21853E+01
    0.14623E-03    0.22279E+01
    0.14918E-03    0.22714E+01
    0.15220E-03    0.23157E+01
    0.15527E-03    0.23608E+01
    0.15841E-03    0.24068E+01
    0.16161E-03    0.24538E+01
    0.16487E-03    0.25016E+01
    0.16820E-03    0.25504E+01
    0.17160E-03    0.26001E+01
    0.17507E-03    0.26508E+01
    0.17860E-03    0.27025E+01
    0.18221E-03    0.27551E+01
    0.18589E-03    0.28089E+01
    0.18965E-03    0.28636E+01
    0.19348E-03    0.29194E+01
    0.19739E-03    0.29763E+01
    0.20138E-03    0.30343E+01
    0.20544E-03    0.30935E+01
    0.20959E-03    0.31538E+01
    0.21383E-03    0.32152E+01
    0.21815E-03    0.32779E+01
    0.22255E-03    0.33418E+01
    0.22705E-03    0.34069E+01
    0.23164E-03    0.34733E+01
    0.23632E-03    0.35410E+01
    0.24109E-03    0.36100E+01
    0.24596E-03    0.36803E+01
    0.25093E-03    0.37520E+01
    0.25600E-03    0.38251E+01
    0.26117E-03    0.38996E+01
    0.26645E-03    0.39756E+01
    0.27183E-03    0.40530E+01
    0.27732E-03    0.41319E+01
    0.28292E-03    0.42124E+01
    0.28864E-03    0.42944E+01
    0.29447E-03    0.43781E+01
    0.30042E-03    0.44633E+01
    0.30649E-03    0.45502E+01
    0.31268E-03    0.46388E+01
    0.31899E-03    0.47291E+01
    0.32544E-03    0.48211E+01
    0.33201E-03    0.49150E+01
    0.33872E-03    0.50106E+01
    0.34556E-03    0.51081E+01
    0.35254E-03    0.52075E+01
    0.35966E-03    0.53088E+01
    0.36693E-03    0.54121E+01
    0.37434E-03    0.55174E+01
    0.38190E-03    0.56247E+01
    0.38962E-03    0.57341E+01
    0.39749E-03    0.58456E+01
    0.40552E-03    0.59592E+01
    0.41371E-03    0.60751E+01
    0.42207E-03    0.61931E+01
    0.43060E-03    0.63135E+01
    0.43929E-03    0.64362E+01
    0.44817E-03    0.65612E+01
    0.45722E-03    0.66886E+01
    0.46646E-03    0.68185E+01
    0.47588E-03    0.69509E+01
    0.48550E-03    0.70859E+01
    0.49530E-03    0.72234E+01
    0.50531E-03    0.73636E+01
    0.51552E-03    0.75064E+01
    0.52593E-03    0.76520E+01
    0.53656E-03    0.78004E+01
    0.54739E-03    0.79516E+01
    0.55845E-03    0.81058E+01
    0.56973E-03    0.82628E+01
    0.58124E-03    0.84229E+01
    0.59299E-03    0.85860E+01
    0.60496E-03    0.87523E+01
    0.61719E-03    0.89217E+01
    0.62965E-03    0.90943E+01
    0.64237E-03    0.92702E+01
    0.65535E-03    0.94495E+01
    0.66859E-03    0.96321E+01
    0.68210E-03    0.98182E+01
    0.69588E-03    0.10008E+02
    0.70993E-03    0.10201E+02
    0.72427E-03    0.10398E+02
    0.73891E-03    0.10599E+02
    0.75383E-03    0.10803E+02
    0.76906E-03    0.11011E+02
    0.78460E-03    0.11223E+02
    0.80045E-03    0.11439E+02
    0.81662E-03    0.11659E+02
    0.83311E-03    0.11884E+02
    0.84994E-03    0.12112E+02
    0.86711E-03    0.12345E+02
    0.88463E-03    0.12582E+02
    0.90250E-03    0.12823E+02
    0.92073E-03    0.13069E+02
    0.93933E-03    0.13320E+02
    0.95831E-03    0.13575E+02
    0.97767E-03    0.13834E+02
    0.99742E-03    0.14099E+02
    0.10176E-02    0.14368E+02
    0.10381E-02    0.14642E+02
    0.10591E-02    0.14922E+02
    0.10805E-02    0.15206E+02
    0.11023E-02    0.15495E+02
    0.11246E-02    0.15790E+02
    0.11473E-02    0.16090E+02
    0.11705E-02    0.16396E+02
    0.11941E-02    0.16706E+02
    0.12182E-02    0.17023E+02
    0.12429E-02    0.17345E+02
    0.12680E-02    0.17673E+02
    0.12936E-02    0.18006E+02
    0.13197E-02    0.18345E+02
    0.13464E-02    0.18691E+02
    0.13736E-02    0.19042E+02
    0.14013E-02    0.19399E+02
    0.14296E-02    0.19763E+02
    0.14585E-02    0.20133E+02
    0.14880E-02    0.20509E+02
    0.15180E-02    0.20891E+02
    0.15487E-02    0.21280E+02
    0.15800E-02    0.21676E+02
    0.16119E-02    0.22078E+02
    0.16445E-02    0.22487E+02
    0.16777E-02    0.22902E+02
    0.17116E-02    0.23324E+02
    0.17462E-02    0.23754E+02
    0.17814E-02    0.24190E+02
    0.18174E-02    0.24633E+02
    0.18541E-02    0.25083E+02
    0.18916E-02    0.25541E+02
    0.19298E-02    0.26005E+02
    0.19688E-02    0.26477E+02
    0.20086E-02    0.26956E+02
    0.20491E-02    0.27443E+02
    0.20905E-02    0.27937E+02
    0.21328E-02    0.28438E+02
    0.21758E-02    0.28947E+02
    0.22198E-02    0.29463E+02
    0.22646E-02    0.29987E+02
    0.23104E-02    0.30518E+02
    0.23571E-02    0.31057E+02
    0.24047E-02    0.31604E+02
    0.24533E-02    0.32158E+02
    0.25028E-02    0.32720E+02
    0.25534E-02    0.33289E+02
    0.26050E-02    0.33866E+02
    0.26576E-02    0.34451E+02
    0.27113E-02    0.35043E+02
    0.27660E-02    0.35643E+02
    0.28219E-02    0.36251E+02
    0.28789E-02    0.36866E+02
    0.29371E-02    0.37489E+02
    0.29964E-02    0.38119E+02
    0.30569E-02    0.38757E+02
    0.31187E-02    0.39402E+02
    0.31817E-02    0.40055E+02
    0.32460E-02    0.40715E+02
    0.33115E-02    0.41382E+02
    0.33784E-02    0.42057E+02
    0.34467E-02    0.42738E+02
    0.35163E-02    0.43427E+02
    0.35874E-02    0.44122E+02
    0.36598E-02    0.44825E+02
    0.37338E-02    0.45534E+02
    0.38092E-02    0.46249E+02
    0.38861E-02    0.46971E+02
    0.39646E-02    0.47700E+02
    0.40447E-02    0.48434E+02
    0.41264E-02    0.49175E+02
    0.42098E-02    0.49921E+02
    0.42948E-02    0.50673E+02
    0.43816E-02    0.51430E+02
    0.44701E-02    0.52192E+02
    0.45604E-02    0.52960E+02
    0.46525E-02    0.53732E+02
    0.47465E-02    0.54509E+02
    0.48424E-02    0.55290E+02
    0.49402E-02    0.56074E+02
    0.50400E-02    0.56863E+02
    0.51419E-02    0.57654E+02
    0.52457E-02    0.58449E+02
    0.53517E-02    0.59246E+02
    0.54598E-02    0.60045E+02
    0.55701E-02    0.60846E+02
    0.56826E-02    0.61649E+02
    0.57974E-02    0.62452E+02
    0.59145E-02    0.63256E+02
    0.60340E-02    0.64060E+02
    0.61559E-02    0.64864E+02
    0.62803E-02    0.65667E+02
    0.64072E-02    0.66468E+02
    0.65366E-02    0.67267E+02
    0.66686E-02    0.68064E+02
    0.68033E-02    0.68857E+02
    0.69408E-02    0.69647E+02
    0.70810E-02    0.70433E+02
    0.72240E-02    0.71214E+02
    0.73700E-02    0.71989E+02
    0.75189E-02    0.72758E+02
    0.76708E-02    0.73520E+02
    0.78257E-02    0.74275E+02
    0.79838E-02    0.75021E+02
    0.81451E-02    0.75759E+02
    0.83096E-02    0.76486E+02
    0.84775E-02    0.77203E+02
    0.86488E-02    0.77909E+02
    0.88235E-02    0.78603E+02
    0.90017E-02    0.79283E+02
    0.91836E-02    0.79951E+02
    0.93691E-02    0.80603E+02
    0.95583E-02    0.81240E+02
    0.97514E-02    0.81861E+02
    0.99484E-02    0.82464E+02
    0.10149E-01    0.83050E+02
    0.10354E-01    0.83616E+02
    0.10564E-01    0.84163E+02
    0.10777E-01    0.84689E+02
    0.10995E-01    0.85194E+02
    0.11217E-01    0.85675E+02
    0.11443E-01    0.86134E+02
    0.11675E-01    0.86567E+02
    0.11910E-01    0.86976E+02
    0.12151E-01    0.87358E+02
    0.12397E-01    0.87713E+02
    0.12647E-01    0.88040E+02
    0.12902E-01    0.88337E+02
    0.13163E-01    0.88605E+02
    0.13429E-01    0.88841E+02
    0.13700E-01    0.89046E+02
    0.13977E-01    0.89218E+02
    0.14259E-01    0.89357E+02
    0.14547E-01    0.89461E+02
    0.14841E-01    0.89530E+02
    0.15141E-01    0.89564E+02
    0.15447E-01    0.89560E+02
    0.15759E-01    0.89519E+02
    0.16077E-01    0.89440E+02
    0.16402E-01    0.89322E+02
    0.16734E-01    0.89165E+02
    0.17072E-01    0.88968E+02
    0.17416E-01    0.88730E+02
    0.17768E-01    0.88452E+02
    0.18127E-01    0.88133E+02
    0.18493E-01    0.87772E+02
    0.18867E-01    0.87370E+02
    0.19248E-01    0.86926E+02
    0.19637E-01    0.86440E+02
    0.20034E-01    0.85912E+02
    0.20438E-01    0.85343E+02
    0.20851E-01    0.84732E+02
    0.21272E-01    0.84081E+02
    0.21702E-01    0.83388E+02
    0.22141E-01    0.82656E+02
    0.22588E-01    0.81884E+02
    0.23044E-01    0.81073E+02
    0.23510E-01    0.80222E+02
    0.23985E-01    0.79332E+02
    0.24469E-01    0.78405E+02
    0.24964E-01    0.77444E+02
    0.25468E-01    0.76451E+02
    0.25982E-01    0.75429E+02
    0.26507E-01    0.74382E+02
    0.27043E-01    0.73310E+02
    0.27589E-01    0.72213E+02
    0.28146E-01    0.71092E+02
    0.28715E-01    0.69945E+02
    0.29295E-01    0.68774E+02
    0.29887E-01    0.67580E+02
    0.30490E-01    0.66369E+02
    0.31106E-01    0.65144E+02
    0.31735E-01    0.63911E+02
    0.32376E-01    0.62672E+02
    0.33030E-01    0.61433E+02
    0.33697E-01    0.60193E+02
    0.34378E-01    0.58957E+02
    0.35072E-01    0.57727E+02
    0.35781E-01    0.56503E+02
    0.36504E-01    0.55290E+02
    0.37241E-01    0.54092E+02
    0.37993E-01    0.52912E+02
    0.38761E-01    0.51756E+02
    0.39544E-01    0.50626E+02
    0.40343E-01    0.49524E+02
