#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.171576E+08   0.171576E+08   0.228669E+08   0.228666E+08   0.171578E+08   0.171576E+08   0.171576E+08   0.171650E+08  -0.521194E+00   0.115716E+08   0.115716E+08   0.715997E+01
   0.116112E-04   0.171576E+08   0.171576E+08   0.228647E+08   0.228644E+08   0.171578E+08   0.171576E+08   0.171576E+08   0.171650E+08  -0.521194E+00   0.115716E+08   0.115716E+08   0.790519E+01
   0.128200E-04   0.171576E+08   0.171576E+08   0.228621E+08   0.228616E+08   0.171578E+08   0.171576E+08   0.171576E+08   0.171650E+08  -0.521194E+00   0.115716E+08   0.115716E+08   0.872792E+01
   0.141547E-04   0.171576E+08   0.171576E+08   0.228589E+08   0.228583E+08   0.171577E+08   0.171576E+08   0.171576E+08   0.171649E+08  -0.521193E+00   0.115716E+08   0.115716E+08   0.963621E+01
   0.156284E-04   0.171576E+08   0.171576E+08   0.228549E+08   0.228542E+08   0.171577E+08   0.171576E+08   0.171576E+08   0.171649E+08  -0.521193E+00   0.115716E+08   0.115716E+08   0.106389E+02
   0.172555E-04   0.171576E+08   0.171576E+08   0.228501E+08   0.228493E+08   0.171577E+08   0.171576E+08   0.171576E+08   0.171649E+08  -0.521193E+00   0.115716E+08   0.115716E+08   0.117459E+02
   0.190520E-04   0.171576E+08   0.171576E+08   0.228443E+08   0.228433E+08   0.171577E+08   0.171576E+08   0.171576E+08   0.171649E+08  -0.521192E+00   0.115716E+08   0.115716E+08   0.129678E+02
   0.210355E-04   0.171575E+08   0.171575E+08   0.228372E+08   0.228359E+08   0.171577E+08   0.171576E+08   0.171575E+08   0.171649E+08  -0.521192E+00   0.115716E+08   0.115716E+08   0.143166E+02
   0.232256E-04   0.171575E+08   0.171575E+08   0.228285E+08   0.228270E+08   0.171577E+08   0.171575E+08   0.171575E+08   0.171649E+08  -0.521191E+00   0.115716E+08   0.115716E+08   0.158054E+02
   0.256436E-04   0.171575E+08   0.171575E+08   0.228179E+08   0.228160E+08   0.171577E+08   0.171575E+08   0.171575E+08   0.171648E+08  -0.521190E+00   0.115716E+08   0.115716E+08   0.174486E+02
   0.283134E-04   0.171575E+08   0.171575E+08   0.228050E+08   0.228027E+08   0.171576E+08   0.171575E+08   0.171575E+08   0.171648E+08  -0.521189E+00   0.115715E+08   0.115715E+08   0.192621E+02
   0.312612E-04   0.171574E+08   0.171574E+08   0.227893E+08   0.227865E+08   0.171576E+08   0.171575E+08   0.171574E+08   0.171648E+08  -0.521188E+00   0.115715E+08   0.115715E+08   0.212633E+02
   0.345158E-04   0.171574E+08   0.171574E+08   0.227702E+08   0.227668E+08   0.171576E+08   0.171574E+08   0.171574E+08   0.171647E+08  -0.521186E+00   0.115715E+08   0.115715E+08   0.234714E+02
   0.381093E-04   0.171574E+08   0.171574E+08   0.227469E+08   0.227428E+08   0.171575E+08   0.171574E+08   0.171574E+08   0.171647E+08  -0.521185E+00   0.115715E+08   0.115715E+08   0.259075E+02
   0.420769E-04   0.171573E+08   0.171573E+08   0.227185E+08   0.227135E+08   0.171574E+08   0.171573E+08   0.171573E+08   0.171646E+08  -0.521182E+00   0.115714E+08   0.115714E+08   0.285946E+02
   0.464576E-04   0.171572E+08   0.171572E+08   0.226839E+08   0.226778E+08   0.171574E+08   0.171572E+08   0.171572E+08   0.171645E+08  -0.521180E+00   0.115714E+08   0.115714E+08   0.315579E+02
   0.512944E-04   0.171571E+08   0.171571E+08   0.226419E+08   0.226345E+08   0.171573E+08   0.171571E+08   0.171571E+08   0.171644E+08  -0.521176E+00   0.115713E+08   0.115713E+08   0.348249E+02
   0.566347E-04   0.171570E+08   0.171570E+08   0.225907E+08   0.225817E+08   0.171572E+08   0.171570E+08   0.171570E+08   0.171643E+08  -0.521172E+00   0.115712E+08   0.115712E+08   0.384258E+02
   0.625311E-04   0.171569E+08   0.171569E+08   0.225285E+08   0.225175E+08   0.171570E+08   0.171569E+08   0.171569E+08   0.171642E+08  -0.521167E+00   0.115712E+08   0.115711E+08   0.423930E+02
   0.690413E-04   0.171568E+08   0.171567E+08   0.224529E+08   0.224395E+08   0.171569E+08   0.171568E+08   0.171567E+08   0.171640E+08  -0.521161E+00   0.115710E+08   0.115710E+08   0.467617E+02
   0.762293E-04   0.171566E+08   0.171565E+08   0.223610E+08   0.223447E+08   0.171567E+08   0.171566E+08   0.171566E+08   0.171637E+08  -0.521154E+00   0.115709E+08   0.115709E+08   0.515698E+02
   0.841656E-04   0.171563E+08   0.171563E+08   0.222494E+08   0.222297E+08   0.171564E+08   0.171563E+08   0.171563E+08   0.171635E+08  -0.521145E+00   0.115708E+08   0.115707E+08   0.568577E+02
   0.929282E-04   0.171560E+08   0.171560E+08   0.221141E+08   0.220903E+08   0.171562E+08   0.171560E+08   0.171560E+08   0.171631E+08  -0.521134E+00   0.115706E+08   0.115705E+08   0.626684E+02
   0.102603E-03   0.171557E+08   0.171556E+08   0.219503E+08   0.219213E+08   0.171558E+08   0.171557E+08   0.171557E+08   0.171627E+08  -0.521121E+00   0.115703E+08   0.115703E+08   0.690467E+02
   0.113285E-03   0.171553E+08   0.171552E+08   0.217521E+08   0.217170E+08   0.171554E+08   0.171553E+08   0.171553E+08   0.171623E+08  -0.521105E+00   0.115700E+08   0.115700E+08   0.760393E+02
   0.125080E-03   0.171548E+08   0.171547E+08   0.215127E+08   0.214704E+08   0.171548E+08   0.171548E+08   0.171547E+08   0.171617E+08  -0.521086E+00   0.115697E+08   0.115697E+08   0.836930E+02
