#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.264538E+07   0.264538E+07   0.352696E+07   0.352696E+07   0.264561E+07   0.264540E+07   0.264538E+07   0.265383E+07  -0.600268E+00   0.263957E+07   0.263957E+07   0.596497E+01
   0.116112E-04   0.264538E+07   0.264538E+07   0.352691E+07   0.352691E+07   0.264561E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600268E+00   0.263957E+07   0.263957E+07   0.658594E+01
   0.128200E-04   0.264538E+07   0.264538E+07   0.352685E+07   0.352685E+07   0.264561E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600268E+00   0.263957E+07   0.263957E+07   0.727154E+01
   0.141547E-04   0.264538E+07   0.264538E+07   0.352678E+07   0.352678E+07   0.264561E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600268E+00   0.263957E+07   0.263957E+07   0.802849E+01
   0.156284E-04   0.264538E+07   0.264538E+07   0.352670E+07   0.352669E+07   0.264561E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600268E+00   0.263956E+07   0.263956E+07   0.886421E+01
   0.172555E-04   0.264538E+07   0.264538E+07   0.352659E+07   0.352658E+07   0.264561E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600268E+00   0.263956E+07   0.263956E+07   0.978689E+01
   0.190520E-04   0.264538E+07   0.264538E+07   0.352646E+07   0.352645E+07   0.264560E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600267E+00   0.263956E+07   0.263956E+07   0.108056E+02
   0.210355E-04   0.264538E+07   0.264538E+07   0.352630E+07   0.352628E+07   0.264560E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600267E+00   0.263956E+07   0.263956E+07   0.119302E+02
   0.232256E-04   0.264538E+07   0.264538E+07   0.352611E+07   0.352609E+07   0.264560E+07   0.264539E+07   0.264538E+07   0.265382E+07  -0.600266E+00   0.263956E+07   0.263956E+07   0.131719E+02
   0.256436E-04   0.264538E+07   0.264538E+07   0.352587E+07   0.352585E+07   0.264560E+07   0.264539E+07   0.264538E+07   0.265381E+07  -0.600266E+00   0.263956E+07   0.263956E+07   0.145426E+02
   0.283134E-04   0.264537E+07   0.264537E+07   0.352558E+07   0.352556E+07   0.264560E+07   0.264538E+07   0.264537E+07   0.265381E+07  -0.600265E+00   0.263956E+07   0.263955E+07   0.160559E+02
