#    L    TT             EE             TE             PP             TP          
   553    0.25818E+04    0.90209E+01    0.95524E+01    0.56621E+06    0.13203E+03
   554    0.25771E+04    0.91852E+01    0.10664E+02    0.56449E+06    0.13229E+03
   555    0.25721E+04    0.93540E+01    0.11755E+02    0.56278E+06    0.13257E+03
   556    0.25669E+04    0.95281E+01    0.12827E+02    0.56107E+06    0.13287E+03
   557    0.25616E+04    0.97067E+01    0.13878E+02    0.55938E+06    0.13318E+03
   558    0.25560E+04    0.98912E+01    0.14907E+02    0.55768E+06    0.13351E+03
   559    0.25502E+04    0.10080E+02    0.15915E+02    0.55600E+06    0.13385E+03
   560    0.25444E+04    0.10272E+02    0.16900E+02    0.55433E+06    0.13420E+03
   561    0.25381E+04    0.10470E+02    0.17862E+02    0.55266E+06    0.13457E+03
   562    0.25319E+04    0.10673E+02    0.18800E+02    0.55100E+06    0.13496E+03
   563    0.25255E+04    0.10880E+02    0.19716E+02    0.54934E+06    0.13536E+03
   564    0.25189E+04    0.11093E+02    0.20605E+02    0.54769E+06    0.13577E+03
   565    0.25121E+04    0.11309E+02    0.21470E+02    0.54605E+06    0.13620E+03
   566    0.25052E+04    0.11529E+02    0.22308E+02    0.54442E+06    0.13664E+03
   567    0.24981E+04    0.11754E+02    0.23121E+02    0.54279E+06    0.13709E+03
   568    0.24908E+04    0.11983E+02    0.23906E+02    0.54118E+06    0.13756E+03
   569    0.24834E+04    0.12217E+02    0.24667E+02    0.53956E+06    0.13804E+03
   570    0.24759E+04    0.12455E+02    0.25397E+02    0.53796E+06    0.13853E+03
   571    0.24682E+04    0.12697E+02    0.26099E+02    0.53636E+06    0.13904E+03
   572    0.24603E+04    0.12942E+02    0.26774E+02    0.53477E+06    0.13956E+03
   573    0.24524E+04    0.13191E+02    0.27418E+02    0.53318E+06    0.14008E+03
   574    0.24443E+04    0.13444E+02    0.28034E+02    0.53160E+06    0.14063E+03
   575    0.24361E+04    0.13701E+02    0.28619E+02    0.53003E+06    0.14118E+03
   576    0.24278E+04    0.13961E+02    0.29175E+02    0.52847E+06    0.14174E+03
   577    0.24193E+04    0.14225E+02    0.29700E+02    0.52691E+06    0.14232E+03
   578    0.24108E+04    0.14492E+02    0.30194E+02    0.52536E+06    0.14291E+03
   579    0.24021E+04    0.14763E+02    0.30657E+02    0.52381E+06    0.14350E+03
   580    0.23935E+04    0.15036E+02    0.31088E+02    0.52228E+06    0.14411E+03
   581    0.23845E+04    0.15313E+02    0.31488E+02    0.52074E+06    0.14473E+03
   582    0.23755E+04    0.15593E+02    0.31855E+02    0.51922E+06    0.14536E+03
   583    0.23665E+04    0.15876E+02    0.32188E+02    0.51770E+06    0.14600E+03
   584    0.23574E+04    0.16161E+02    0.32490E+02    0.51619E+06    0.14664E+03
   585    0.23483E+04    0.16449E+02    0.32759E+02    0.51468E+06    0.14730E+03
   586    0.23390E+04    0.16739E+02    0.32994E+02    0.51318E+06    0.14797E+03
   587    0.23298E+04    0.17033E+02    0.33195E+02    0.51169E+06    0.14864E+03
   588    0.23204E+04    0.17328E+02    0.33362E+02    0.51020E+06    0.14933E+03
   589    0.23109E+04    0.17626E+02    0.33496E+02    0.50872E+06    0.15002E+03
   590    0.23014E+04    0.17925E+02    0.33596E+02    0.50725E+06    0.15073E+03
   591    0.22919E+04    0.18228E+02    0.33661E+02    0.50578E+06    0.15144E+03
   592    0.22824E+04    0.18531E+02    0.33690E+02    0.50431E+06    0.15216E+03
   593    0.22727E+04    0.18837E+02    0.33687E+02    0.50286E+06    0.15288E+03
   594    0.22630E+04    0.19144E+02    0.33647E+02    0.50141E+06    0.15362E+03
   595    0.22533E+04    0.19452E+02    0.33574E+02    0.49996E+06    0.15436E+03
   596    0.22436E+04    0.19763E+02    0.33464E+02    0.49853E+06    0.15511E+03
   597    0.22340E+04    0.20073E+02    0.33320E+02    0.49710E+06    0.15586E+03
   598    0.22244E+04    0.20385E+02    0.33141E+02    0.49567E+06    0.15663E+03
   599    0.22148E+04    0.20699E+02    0.32928E+02    0.49425E+06    0.15740E+03
   600    0.22051E+04    0.21014E+02    0.32678E+02    0.49284E+06    0.15817E+03
   601    0.21954E+04    0.21329E+02    0.32394E+02    0.49143E+06    0.15895E+03
   602    0.21857E+04    0.21644E+02    0.32074E+02    0.49002E+06    0.15974E+03
   603    0.21760E+04    0.21961E+02    0.31720E+02    0.48863E+06    0.16054E+03
   604    0.21664E+04    0.22278E+02    0.31331E+02    0.48724E+06    0.16134E+03
   605    0.21568E+04    0.22594E+02    0.30907E+02    0.48585E+06    0.16214E+03
   606    0.21473E+04    0.22911E+02    0.30448E+02    0.48447E+06    0.16295E+03
   607    0.21376E+04    0.23229E+02    0.29954E+02    0.48310E+06    0.16377E+03
   608    0.21281E+04    0.23546E+02    0.29426E+02    0.48173E+06    0.16459E+03
   609    0.21188E+04    0.23862E+02    0.28864E+02    0.48037E+06    0.16541E+03
   610    0.21093E+04    0.24178E+02    0.28267E+02    0.47901E+06    0.16624E+03
   611    0.21000E+04    0.24494E+02    0.27636E+02    0.47766E+06    0.16707E+03
   612    0.20907E+04    0.24811E+02    0.26973E+02    0.47632E+06    0.16791E+03
   613    0.20814E+04    0.25124E+02    0.26274E+02    0.47498E+06    0.16875E+03
   614    0.20723E+04    0.25438E+02    0.25543E+02    0.47364E+06    0.16959E+03
   615    0.20632E+04    0.25749E+02    0.24779E+02    0.47231E+06    0.17044E+03
   616    0.20542E+04    0.26062E+02    0.23982E+02    0.47099E+06    0.17129E+03
   617    0.20453E+04    0.26373E+02    0.23153E+02    0.46967E+06    0.17214E+03
   618    0.20365E+04    0.26682E+02    0.22291E+02    0.46836E+06    0.17300E+03
   619    0.20276E+04    0.26991E+02    0.21399E+02    0.46705E+06    0.17386E+03
   620    0.20191E+04    0.27297E+02    0.20474E+02    0.46575E+06    0.17472E+03
   621    0.20104E+04    0.27602E+02    0.19519E+02    0.46446E+06    0.17558E+03
   622    0.20020E+04    0.27906E+02    0.18532E+02    0.46317E+06    0.17645E+03
   623    0.19937E+04    0.28206E+02    0.17516E+02    0.46188E+06    0.17731E+03
   624    0.19854E+04    0.28504E+02    0.16470E+02    0.46060E+06    0.17818E+03
   625    0.19772E+04    0.28801E+02    0.15393E+02    0.45932E+06    0.17905E+03
   626    0.19692E+04    0.29095E+02    0.14288E+02    0.45805E+06    0.17992E+03
   627    0.19614E+04    0.29387E+02    0.13154E+02    0.45679E+06    0.18079E+03
   628    0.19536E+04    0.29676E+02    0.11991E+02    0.45553E+06    0.18167E+03
   629    0.19460E+04    0.29962E+02    0.10801E+02    0.45428E+06    0.18254E+03
   630    0.19384E+04    0.30246E+02    0.95821E+01    0.45303E+06    0.18341E+03
   631    0.19310E+04    0.30526E+02    0.83379E+01    0.45178E+06    0.18428E+03
   632    0.19239E+04    0.30803E+02    0.70662E+01    0.45054E+06    0.18516E+03
   633    0.19167E+04    0.31078E+02    0.57693E+01    0.44931E+06    0.18603E+03
   634    0.19098E+04    0.31349E+02    0.44472E+01    0.44808E+06    0.18690E+03
   635    0.19031E+04    0.31617E+02    0.31004E+01    0.44686E+06    0.18777E+03
   636    0.18963E+04    0.31882E+02    0.17297E+01    0.44564E+06    0.18864E+03
   637    0.18899E+04    0.32142E+02    0.33445E+00    0.44442E+06    0.18951E+03
   638    0.18835E+04    0.32399E+02   -0.10830E+01    0.44321E+06    0.19038E+03
   639    0.18774E+04    0.32652E+02   -0.25237E+01    0.44201E+06    0.19124E+03
   640    0.18714E+04    0.32901E+02   -0.39858E+01    0.44081E+06    0.19211E+03
   641    0.18656E+04    0.33147E+02   -0.54693E+01    0.43961E+06    0.19297E+03
   642    0.18599E+04    0.33387E+02   -0.69734E+01    0.43842E+06    0.19383E+03
   643    0.18544E+04    0.33625E+02   -0.84975E+01    0.43724E+06    0.19469E+03
   644    0.18491E+04    0.33856E+02   -0.10041E+02    0.43606E+06    0.19554E+03
   645    0.18440E+04    0.34084E+02   -0.11603E+02    0.43488E+06    0.19639E+03
   646    0.18390E+04    0.34307E+02   -0.13184E+02    0.43371E+06    0.19724E+03
   647    0.18343E+04    0.34525E+02   -0.14782E+02    0.43255E+06    0.19809E+03
   648    0.18297E+04    0.34739E+02   -0.16396E+02    0.43138E+06    0.19893E+03
   649    0.18253E+04    0.34947E+02   -0.18027E+02    0.43023E+06    0.19977E+03
   650    0.18212E+04    0.35150E+02   -0.19673E+02    0.42907E+06    0.20060E+03
   651    0.18171E+04    0.35350E+02   -0.21334E+02    0.42793E+06    0.20143E+03
   652    0.18133E+04    0.35544E+02   -0.23009E+02    0.42678E+06    0.20226E+03
   653    0.18098E+04    0.35731E+02   -0.24697E+02    0.42564E+06    0.20308E+03
   654    0.18063E+04    0.35914E+02   -0.26396E+02    0.42451E+06    0.20390E+03
   655    0.18030E+04    0.36092E+02   -0.28108E+02    0.42338E+06    0.20471E+03
   656    0.18001E+04    0.36264E+02   -0.29831E+02    0.42225E+06    0.20552E+03
   657    0.17973E+04    0.36431E+02   -0.31564E+02    0.42113E+06    0.20633E+03
   658    0.17946E+04    0.36593E+02   -0.33307E+02    0.42002E+06    0.20712E+03
   659    0.17922E+04    0.36748E+02   -0.35059E+02    0.41890E+06    0.20792E+03
   660    0.17901E+04    0.36898E+02   -0.36818E+02    0.41780E+06    0.20871E+03
   661    0.17881E+04    0.37042E+02   -0.38584E+02    0.41669E+06    0.20949E+03
   662    0.17863E+04    0.37181E+02   -0.40358E+02    0.41559E+06    0.21027E+03
   663    0.17847E+04    0.37314E+02   -0.42138E+02    0.41450E+06    0.21105E+03
   664    0.17833E+04    0.37440E+02   -0.43922E+02    0.41341E+06    0.21181E+03
   665    0.17821E+04    0.37560E+02   -0.45711E+02    0.41232E+06    0.21258E+03
   666    0.17811E+04    0.37675E+02   -0.47504E+02    0.41124E+06    0.21333E+03
   667    0.17803E+04    0.37784E+02   -0.49299E+02    0.41016E+06    0.21409E+03
   668    0.17797E+04    0.37887E+02   -0.51097E+02    0.40909E+06    0.21483E+03
   669    0.17794E+04    0.37983E+02   -0.52896E+02    0.40802E+06    0.21557E+03
   670    0.17792E+04    0.38074E+02   -0.54694E+02    0.40695E+06    0.21630E+03
   671    0.17793E+04    0.38159E+02   -0.56493E+02    0.40589E+06    0.21703E+03
   672    0.17795E+04    0.38237E+02   -0.58292E+02    0.40484E+06    0.21775E+03
   673    0.17800E+04    0.38310E+02   -0.60087E+02    0.40378E+06    0.21847E+03
   674    0.17806E+04    0.38376E+02   -0.61880E+02    0.40273E+06    0.21918E+03
   675    0.17815E+04    0.38435E+02   -0.63671E+02    0.40169E+06    0.21988E+03
   676    0.17825E+04    0.38489E+02   -0.65455E+02    0.40065E+06    0.22057E+03
   677    0.17838E+04    0.38536E+02   -0.67236E+02    0.39961E+06    0.22126E+03
   678    0.17852E+04    0.38576E+02   -0.69011E+02    0.39858E+06    0.22194E+03
   679    0.17869E+04    0.38611E+02   -0.70779E+02    0.39755E+06    0.22262E+03
   680    0.17888E+04    0.38639E+02   -0.72540E+02    0.39653E+06    0.22329E+03
   681    0.17909E+04    0.38661E+02   -0.74292E+02    0.39551E+06    0.22395E+03
   682    0.17932E+04    0.38676E+02   -0.76036E+02    0.39449E+06    0.22460E+03
   683    0.17957E+04    0.38686E+02   -0.77772E+02    0.39348E+06    0.22525E+03
   684    0.17983E+04    0.38687E+02   -0.79497E+02    0.39247E+06    0.22588E+03
   685    0.18011E+04    0.38683E+02   -0.81211E+02    0.39146E+06    0.22651E+03
   686    0.18041E+04    0.38673E+02   -0.82906E+02    0.39046E+06    0.22714E+03
   687    0.18074E+04    0.38657E+02   -0.84592E+02    0.38946E+06    0.22775E+03
   688    0.18108E+04    0.38633E+02   -0.86267E+02    0.38847E+06    0.22836E+03
   689    0.18144E+04    0.38603E+02   -0.87923E+02    0.38748E+06    0.22896E+03
   690    0.18181E+04    0.38568E+02   -0.89568E+02    0.38649E+06    0.22955E+03
   691    0.18221E+04    0.38525E+02   -0.91195E+02    0.38551E+06    0.23013E+03
   692    0.18262E+04    0.38477E+02   -0.92804E+02    0.38453E+06    0.23071E+03
   693    0.18305E+04    0.38422E+02   -0.94401E+02    0.38355E+06    0.23127E+03
   694    0.18349E+04    0.38361E+02   -0.95973E+02    0.38258E+06    0.23183E+03
   695    0.18396E+04    0.38295E+02   -0.97526E+02    0.38161E+06    0.23238E+03
   696    0.18445E+04    0.38221E+02   -0.99075E+02    0.38065E+06    0.23292E+03
   697    0.18495E+04    0.38142E+02   -0.10059E+03    0.37969E+06    0.23345E+03
   698    0.18546E+04    0.38056E+02   -0.10209E+03    0.37873E+06    0.23397E+03
   699    0.18599E+04    0.37964E+02   -0.10356E+03    0.37778E+06    0.23449E+03
   700    0.18654E+04    0.37866E+02   -0.10501E+03    0.37683E+06    0.23499E+03
   701    0.18711E+04    0.37762E+02   -0.10644E+03    0.37588E+06    0.23549E+03
   702    0.18769E+04    0.37652E+02   -0.10784E+03    0.37494E+06    0.23597E+03
   703    0.18828E+04    0.37536E+02   -0.10924E+03    0.37400E+06    0.23645E+03
   704    0.18889E+04    0.37415E+02   -0.11059E+03    0.37306E+06    0.23692E+03
   705    0.18950E+04    0.37287E+02   -0.11192E+03    0.37213E+06    0.23737E+03
   706    0.19014E+04    0.37154E+02   -0.11323E+03    0.37120E+06    0.23782E+03
   707    0.19078E+04    0.37015E+02   -0.11451E+03    0.37027E+06    0.23826E+03
   708    0.19146E+04    0.36871E+02   -0.11576E+03    0.36935E+06    0.23868E+03
   709    0.19213E+04    0.36721E+02   -0.11699E+03    0.36843E+06    0.23910E+03
   710    0.19282E+04    0.36566E+02   -0.11819E+03    0.36752E+06    0.23951E+03
   711    0.19352E+04    0.36405E+02   -0.11936E+03    0.36660E+06    0.23991E+03
   712    0.19423E+04    0.36239E+02   -0.12050E+03    0.36570E+06    0.24030E+03
   713    0.19497E+04    0.36067E+02   -0.12161E+03    0.36479E+06    0.24067E+03
   714    0.19570E+04    0.35891E+02   -0.12269E+03    0.36389E+06    0.24104E+03
   715    0.19644E+04    0.35710E+02   -0.12375E+03    0.36299E+06    0.24140E+03
   716    0.19721E+04    0.35523E+02   -0.12477E+03    0.36209E+06    0.24174E+03
   717    0.19797E+04    0.35332E+02   -0.12575E+03    0.36120E+06    0.24208E+03
   718    0.19875E+04    0.35136E+02   -0.12672E+03    0.36031E+06    0.24240E+03
   719    0.19954E+04    0.34934E+02   -0.12764E+03    0.35942E+06    0.24271E+03
   720    0.20032E+04    0.34728E+02   -0.12854E+03    0.35854E+06    0.24302E+03
   721    0.20114E+04    0.34518E+02   -0.12939E+03    0.35766E+06    0.24331E+03
   722    0.20195E+04    0.34303E+02   -0.13021E+03    0.35678E+06    0.24359E+03
   723    0.20277E+04    0.34085E+02   -0.13100E+03    0.35591E+06    0.24386E+03
   724    0.20360E+04    0.33862E+02   -0.13177E+03    0.35504E+06    0.24412E+03
   725    0.20443E+04    0.33635E+02   -0.13249E+03    0.35417E+06    0.24436E+03
   726    0.20528E+04    0.33405E+02   -0.13317E+03    0.35331E+06    0.24460E+03
   727    0.20612E+04    0.33170E+02   -0.13383E+03    0.35245E+06    0.24482E+03
   728    0.20697E+04    0.32930E+02   -0.13445E+03    0.35159E+06    0.24504E+03
   729    0.20783E+04    0.32688E+02   -0.13503E+03    0.35074E+06    0.24524E+03
   730    0.20869E+04    0.32442E+02   -0.13558E+03    0.34988E+06    0.24542E+03
   731    0.20956E+04    0.32191E+02   -0.13609E+03    0.34903E+06    0.24560E+03
   732    0.21043E+04    0.31940E+02   -0.13655E+03    0.34819E+06    0.24577E+03
   733    0.21131E+04    0.31683E+02   -0.13700E+03    0.34735E+06    0.24592E+03
   734    0.21219E+04    0.31424E+02   -0.13739E+03    0.34651E+06    0.24606E+03
   735    0.21308E+04    0.31161E+02   -0.13776E+03    0.34567E+06    0.24619E+03
   736    0.21395E+04    0.30896E+02   -0.13808E+03    0.34484E+06    0.24631E+03
   737    0.21484E+04    0.30628E+02   -0.13837E+03    0.34400E+06    0.24641E+03
   738    0.21572E+04    0.30358E+02   -0.13861E+03    0.34318E+06    0.24650E+03
   739    0.21661E+04    0.30085E+02   -0.13882E+03    0.34235E+06    0.24658E+03
   740    0.21749E+04    0.29810E+02   -0.13899E+03    0.34153E+06    0.24665E+03
   741    0.21838E+04    0.29531E+02   -0.13913E+03    0.34071E+06    0.24670E+03
   742    0.21927E+04    0.29253E+02   -0.13922E+03    0.33989E+06    0.24674E+03
   743    0.22015E+04    0.28973E+02   -0.13928E+03    0.33908E+06    0.24677E+03
   744    0.22105E+04    0.28690E+02   -0.13929E+03    0.33827E+06    0.24679E+03
   745    0.22193E+04    0.28406E+02   -0.13928E+03    0.33746E+06    0.24679E+03
   746    0.22280E+04    0.28120E+02   -0.13921E+03    0.33665E+06    0.24678E+03
   747    0.22367E+04    0.27832E+02   -0.13912E+03    0.33585E+06    0.24675E+03
   748    0.22455E+04    0.27544E+02   -0.13898E+03    0.33505E+06    0.24672E+03
   749    0.22542E+04    0.27253E+02   -0.13882E+03    0.33425E+06    0.24667E+03
   750    0.22628E+04    0.26963E+02   -0.13860E+03    0.33346E+06    0.24660E+03
   751    0.22714E+04    0.26671E+02   -0.13836E+03    0.33267E+06    0.24652E+03
   752    0.22800E+04    0.26379E+02   -0.13806E+03    0.33188E+06    0.24643E+03
   753    0.22885E+04    0.26086E+02   -0.13773E+03    0.33109E+06    0.24633E+03
   754    0.22969E+04    0.25793E+02   -0.13736E+03    0.33031E+06    0.24621E+03
   755    0.23054E+04    0.25499E+02   -0.13696E+03    0.32953E+06    0.24608E+03
   756    0.23136E+04    0.25205E+02   -0.13652E+03    0.32875E+06    0.24594E+03
   757    0.23219E+04    0.24912E+02   -0.13603E+03    0.32797E+06    0.24578E+03
   758    0.23300E+04    0.24618E+02   -0.13551E+03    0.32720E+06    0.24561E+03
   759    0.23382E+04    0.24323E+02   -0.13496E+03    0.32643E+06    0.24543E+03
   760    0.23461E+04    0.24030E+02   -0.13437E+03    0.32566E+06    0.24523E+03
   761    0.23540E+04    0.23737E+02   -0.13374E+03    0.32490E+06    0.24503E+03
   762    0.23619E+04    0.23445E+02   -0.13307E+03    0.32414E+06    0.24481E+03
   763    0.23696E+04    0.23154E+02   -0.13237E+03    0.32338E+06    0.24458E+03
   764    0.23773E+04    0.22863E+02   -0.13163E+03    0.32262E+06    0.24434E+03
   765    0.23848E+04    0.22573E+02   -0.13085E+03    0.32186E+06    0.24408E+03
   766    0.23923E+04    0.22285E+02   -0.13005E+03    0.32111E+06    0.24381E+03
   767    0.23996E+04    0.21999E+02   -0.12920E+03    0.32036E+06    0.24354E+03
   768    0.24068E+04    0.21713E+02   -0.12831E+03    0.31961E+06    0.24325E+03
   769    0.24139E+04    0.21427E+02   -0.12740E+03    0.31887E+06    0.24295E+03
   770    0.24209E+04    0.21145E+02   -0.12645E+03    0.31812E+06    0.24264E+03
   771    0.24278E+04    0.20864E+02   -0.12546E+03    0.31738E+06    0.24231E+03
   772    0.24344E+04    0.20585E+02   -0.12444E+03    0.31665E+06    0.24198E+03
   773    0.24410E+04    0.20309E+02   -0.12338E+03    0.31591E+06    0.24164E+03
   774    0.24475E+04    0.20034E+02   -0.12230E+03    0.31518E+06    0.24128E+03
   775    0.24539E+04    0.19762E+02   -0.12119E+03    0.31445E+06    0.24092E+03
   776    0.24600E+04    0.19492E+02   -0.12004E+03    0.31372E+06    0.24054E+03
   777    0.24660E+04    0.19225E+02   -0.11886E+03    0.31299E+06    0.24016E+03
   778    0.24720E+04    0.18961E+02   -0.11764E+03    0.31227E+06    0.23976E+03
   779    0.24777E+04    0.18699E+02   -0.11640E+03    0.31155E+06    0.23936E+03
   780    0.24833E+04    0.18439E+02   -0.11513E+03    0.31083E+06    0.23894E+03
   781    0.24888E+04    0.18184E+02   -0.11383E+03    0.31012E+06    0.23852E+03
   782    0.24940E+04    0.17932E+02   -0.11251E+03    0.30940E+06    0.23808E+03
   783    0.24992E+04    0.17683E+02   -0.11115E+03    0.30869E+06    0.23764E+03
   784    0.25041E+04    0.17437E+02   -0.10977E+03    0.30798E+06    0.23718E+03
   785    0.25089E+04    0.17195E+02   -0.10836E+03    0.30727E+06    0.23672E+03
   786    0.25135E+04    0.16956E+02   -0.10690E+03    0.30657E+06    0.23625E+03
   787    0.25179E+04    0.16721E+02   -0.10542E+03    0.30587E+06    0.23577E+03
   788    0.25222E+04    0.16490E+02   -0.10393E+03    0.30517E+06    0.23528E+03
   789    0.25262E+04    0.16261E+02   -0.10242E+03    0.30447E+06    0.23478E+03
   790    0.25302E+04    0.16039E+02   -0.10087E+03    0.30377E+06    0.23427E+03
   791    0.25340E+04    0.15820E+02   -0.99292E+02    0.30308E+06    0.23376E+03
   792    0.25376E+04    0.15606E+02   -0.97703E+02    0.30239E+06    0.23323E+03
   793    0.25409E+04    0.15397E+02   -0.96080E+02    0.30170E+06    0.23270E+03
   794    0.25440E+04    0.15192E+02   -0.94443E+02    0.30101E+06    0.23216E+03
   795    0.25469E+04    0.14992E+02   -0.92780E+02    0.30033E+06    0.23161E+03
   796    0.25498E+04    0.14797E+02   -0.91104E+02    0.29965E+06    0.23106E+03
   797    0.25524E+04    0.14605E+02   -0.89400E+02    0.29897E+06    0.23049E+03
   798    0.25547E+04    0.14420E+02   -0.87685E+02    0.29829E+06    0.22992E+03
   799    0.25569E+04    0.14240E+02   -0.85950E+02    0.29761E+06    0.22935E+03
   800    0.25590E+04    0.14064E+02   -0.84196E+02    0.29694E+06    0.22876E+03
   801    0.25608E+04    0.13894E+02   -0.82430E+02    0.29627E+06    0.22817E+03
   802    0.25622E+04    0.13729E+02   -0.80629E+02    0.29560E+06    0.22757E+03
   803    0.25637E+04    0.13569E+02   -0.78832E+02    0.29493E+06    0.22696E+03
   804    0.25649E+04    0.13415E+02   -0.77008E+02    0.29426E+06    0.22635E+03
   805    0.25659E+04    0.13266E+02   -0.75172E+02    0.29360E+06    0.22573E+03
   806    0.25667E+04    0.13122E+02   -0.73324E+02    0.29294E+06    0.22510E+03
   807    0.25672E+04    0.12985E+02   -0.71464E+02    0.29228E+06    0.22446E+03
   808    0.25675E+04    0.12854E+02   -0.69586E+02    0.29162E+06    0.22382E+03
   809    0.25677E+04    0.12728E+02   -0.67703E+02    0.29097E+06    0.22318E+03
   810    0.25676E+04    0.12608E+02   -0.65801E+02    0.29032E+06    0.22252E+03
   811    0.25672E+04    0.12494E+02   -0.63888E+02    0.28966E+06    0.22186E+03
   812    0.25667E+04    0.12387E+02   -0.61968E+02    0.28902E+06    0.22119E+03
   813    0.25660E+04    0.12285E+02   -0.60042E+02    0.28837E+06    0.22052E+03
   814    0.25652E+04    0.12189E+02   -0.58106E+02    0.28772E+06    0.21984E+03
   815    0.25641E+04    0.12099E+02   -0.56163E+02    0.28708E+06    0.21915E+03
   816    0.25626E+04    0.12016E+02   -0.54213E+02    0.28644E+06    0.21846E+03
   817    0.25610E+04    0.11938E+02   -0.52257E+02    0.28580E+06    0.21776E+03
   818    0.25594E+04    0.11868E+02   -0.50296E+02    0.28516E+06    0.21706E+03
   819    0.25574E+04    0.11803E+02   -0.48329E+02    0.28453E+06    0.21635E+03
   820    0.25552E+04    0.11744E+02   -0.46358E+02    0.28389E+06    0.21563E+03
   821    0.25528E+04    0.11691E+02   -0.44385E+02    0.28326E+06    0.21491E+03
   822    0.25502E+04    0.11646E+02   -0.42409E+02    0.28263E+06    0.21418E+03
   823    0.25474E+04    0.11606E+02   -0.40431E+02    0.28200E+06    0.21344E+03
   824    0.25443E+04    0.11573E+02   -0.38451E+02    0.28138E+06    0.21270E+03
   825    0.25411E+04    0.11546E+02   -0.36472E+02    0.28076E+06    0.21196E+03
   826    0.25376E+04    0.11527E+02   -0.34493E+02    0.28013E+06    0.21121E+03
   827    0.25338E+04    0.11513E+02   -0.32516E+02    0.27951E+06    0.21045E+03
   828    0.25300E+04    0.11506E+02   -0.30540E+02    0.27890E+06    0.20969E+03
   829    0.25259E+04    0.11506E+02   -0.28568E+02    0.27828E+06    0.20892E+03
   830    0.25217E+04    0.11513E+02   -0.26600E+02    0.27766E+06    0.20815E+03
   831    0.25172E+04    0.11525E+02   -0.24637E+02    0.27705E+06    0.20737E+03
   832    0.25125E+04    0.11544E+02   -0.22679E+02    0.27644E+06    0.20659E+03
   833    0.25076E+04    0.11569E+02   -0.20726E+02    0.27583E+06    0.20580E+03
   834    0.25024E+04    0.11601E+02   -0.18780E+02    0.27523E+06    0.20500E+03
   835    0.24972E+04    0.11640E+02   -0.16842E+02    0.27462E+06    0.20420E+03
   836    0.24916E+04    0.11685E+02   -0.14911E+02    0.27402E+06    0.20340E+03
   837    0.24859E+04    0.11737E+02   -0.12990E+02    0.27341E+06    0.20259E+03
   838    0.24800E+04    0.11795E+02   -0.11078E+02    0.27282E+06    0.20178E+03
   839    0.24738E+04    0.11859E+02   -0.91746E+01    0.27222E+06    0.20096E+03
   840    0.24676E+04    0.11932E+02   -0.72830E+01    0.27162E+06    0.20014E+03
   841    0.24611E+04    0.12009E+02   -0.54045E+01    0.27103E+06    0.19931E+03
   842    0.24544E+04    0.12092E+02   -0.35360E+01    0.27043E+06    0.19848E+03
   843    0.24475E+04    0.12182E+02   -0.16835E+01    0.26984E+06    0.19764E+03
   844    0.24404E+04    0.12279E+02    0.15654E+00    0.26925E+06    0.19680E+03
   845    0.24332E+04    0.12381E+02    0.19813E+01    0.26867E+06    0.19595E+03
   846    0.24258E+04    0.12492E+02    0.37901E+01    0.26808E+06    0.19510E+03
   847    0.24183E+04    0.12606E+02    0.55833E+01    0.26750E+06    0.19425E+03
   848    0.24106E+04    0.12728E+02    0.73588E+01    0.26691E+06    0.19339E+03
   849    0.24026E+04    0.12855E+02    0.91174E+01    0.26633E+06    0.19253E+03
   850    0.23946E+04    0.12989E+02    0.10858E+02    0.26575E+06    0.19166E+03
   851    0.23863E+04    0.13129E+02    0.12579E+02    0.26518E+06    0.19079E+03
   852    0.23779E+04    0.13276E+02    0.14282E+02    0.26460E+06    0.18992E+03
   853    0.23693E+04    0.13427E+02    0.15965E+02    0.26403E+06    0.18904E+03
   854    0.23605E+04    0.13586E+02    0.17626E+02    0.26345E+06    0.18816E+03
   855    0.23515E+04    0.13750E+02    0.19268E+02    0.26288E+06    0.18727E+03
   856    0.23425E+04    0.13918E+02    0.20887E+02    0.26231E+06    0.18638E+03
   857    0.23332E+04    0.14093E+02    0.22484E+02    0.26175E+06    0.18549E+03
   858    0.23238E+04    0.14276E+02    0.24059E+02    0.26118E+06    0.18459E+03
   859    0.23143E+04    0.14461E+02    0.25611E+02    0.26062E+06    0.18369E+03
   860    0.23046E+04    0.14652E+02    0.27139E+02    0.26005E+06    0.18279E+03
   861    0.22948E+04    0.14850E+02    0.28643E+02    0.25949E+06    0.18188E+03
   862    0.22848E+04    0.15052E+02    0.30122E+02    0.25893E+06    0.18097E+03
   863    0.22747E+04    0.15260E+02    0.31576E+02    0.25838E+06    0.18006E+03
   864    0.22645E+04    0.15473E+02    0.33004E+02    0.25782E+06    0.17914E+03
   865    0.22539E+04    0.15691E+02    0.34405E+02    0.25726E+06    0.17822E+03
   866    0.22436E+04    0.15913E+02    0.35780E+02    0.25671E+06    0.17730E+03
   867    0.22330E+04    0.16142E+02    0.37127E+02    0.25616E+06    0.17638E+03
   868    0.22223E+04    0.16375E+02    0.38447E+02    0.25561E+06    0.17545E+03
   869    0.22114E+04    0.16612E+02    0.39739E+02    0.25506E+06    0.17452E+03
   870    0.22004E+04    0.16854E+02    0.41003E+02    0.25451E+06    0.17359E+03
   871    0.21893E+04    0.17101E+02    0.42237E+02    0.25397E+06    0.17265E+03
   872    0.21782E+04    0.17352E+02    0.43444E+02    0.25343E+06    0.17172E+03
