#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.286703E+07   0.286703E+07   0.382245E+07   0.382244E+07   0.286725E+07   0.286704E+07   0.286703E+07   0.287547E+07  -0.600154E+00   0.285982E+07   0.285982E+07   0.727948E+01
   0.116112E-04   0.286703E+07   0.286703E+07   0.382239E+07   0.382239E+07   0.286725E+07   0.286704E+07   0.286703E+07   0.287547E+07  -0.600154E+00   0.285982E+07   0.285982E+07   0.803728E+01
   0.128200E-04   0.286703E+07   0.286703E+07   0.382232E+07   0.382231E+07   0.286725E+07   0.286704E+07   0.286703E+07   0.287547E+07  -0.600154E+00   0.285982E+07   0.285982E+07   0.887396E+01
   0.141547E-04   0.286703E+07   0.286703E+07   0.382224E+07   0.382223E+07   0.286724E+07   0.286704E+07   0.286703E+07   0.287547E+07  -0.600154E+00   0.285982E+07   0.285982E+07   0.979772E+01
   0.156284E-04   0.286703E+07   0.286703E+07   0.382214E+07   0.382212E+07   0.286724E+07   0.286704E+07   0.286703E+07   0.287547E+07  -0.600154E+00   0.285982E+07   0.285982E+07   0.108176E+02
   0.172555E-04   0.286702E+07   0.286702E+07   0.382201E+07   0.382200E+07   0.286724E+07   0.286703E+07   0.286702E+07   0.287547E+07  -0.600153E+00   0.285982E+07   0.285982E+07   0.119436E+02
   0.190520E-04   0.286702E+07   0.286702E+07   0.382186E+07   0.382184E+07   0.286724E+07   0.286703E+07   0.286702E+07   0.287546E+07  -0.600153E+00   0.285982E+07   0.285982E+07   0.131868E+02
   0.210355E-04   0.286702E+07   0.286702E+07   0.382167E+07   0.382165E+07   0.286724E+07   0.286703E+07   0.286702E+07   0.287546E+07  -0.600152E+00   0.285982E+07   0.285982E+07   0.145592E+02
   0.232256E-04   0.286702E+07   0.286702E+07   0.382144E+07   0.382142E+07   0.286724E+07   0.286703E+07   0.286702E+07   0.287546E+07  -0.600152E+00   0.285981E+07   0.285981E+07   0.160744E+02
   0.256436E-04   0.286702E+07   0.286702E+07   0.382117E+07   0.382114E+07   0.286723E+07   0.286703E+07   0.286702E+07   0.287546E+07  -0.600151E+00   0.285981E+07   0.285981E+07   0.177472E+02
   0.283134E-04   0.286701E+07   0.286701E+07   0.382083E+07   0.382079E+07   0.286723E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600150E+00   0.285981E+07   0.285981E+07   0.195939E+02
   0.312612E-04   0.286701E+07   0.286701E+07   0.382042E+07   0.382037E+07   0.286723E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600149E+00   0.285981E+07   0.285980E+07   0.216324E+02
   0.345158E-04   0.286701E+07   0.286701E+07   0.381992E+07   0.381986E+07   0.286722E+07   0.286702E+07   0.286701E+07   0.287544E+07  -0.600148E+00   0.285980E+07   0.285980E+07   0.238828E+02
   0.381093E-04   0.286700E+07   0.286700E+07   0.381931E+07   0.381924E+07   0.286722E+07   0.286701E+07   0.286700E+07   0.287544E+07  -0.600147E+00   0.285980E+07   0.285980E+07   0.263667E+02
