#           k/h    P           
    0.10000E-03    0.49413E+00
    0.10202E-03    0.50377E+00
    0.10408E-03    0.51360E+00
    0.10618E-03    0.52362E+00
    0.10833E-03    0.53383E+00
    0.11052E-03    0.54424E+00
    0.11275E-03    0.55485E+00
    0.11503E-03    0.56568E+00
    0.11735E-03    0.57671E+00
    0.11972E-03    0.58796E+00
    0.12214E-03    0.59942E+00
    0.12461E-03    0.61111E+00
    0.12712E-03    0.62303E+00
    0.12969E-03    0.63518E+00
    0.13231E-03    0.64757E+00
    0.13499E-03    0.66020E+00
    0.13771E-03    0.67307E+00
    0.14049E-03    0.68620E+00
    0.14333E-03    0.69958E+00
    0.14623E-03    0.71323E+00
    0.14918E-03    0.72713E+00
    0.15220E-03    0.74131E+00
    0.15527E-03    0.75577E+00
    0.15841E-03    0.77051E+00
    0.16161E-03    0.78553E+00
    0.16487E-03    0.80085E+00
    0.16820E-03    0.81646E+00
    0.17160E-03    0.83238E+00
    0.17507E-03    0.84861E+00
    0.17860E-03    0.86516E+00
    0.18221E-03    0.88203E+00
    0.18589E-03    0.89923E+00
    0.18965E-03    0.91676E+00
    0.19348E-03    0.93463E+00
    0.19739E-03    0.95285E+00
    0.20138E-03    0.97143E+00
    0.20544E-03    0.99037E+00
    0.20959E-03    0.10097E+01
    0.21383E-03    0.10294E+01
    0.21815E-03    0.10494E+01
    0.22255E-03    0.10699E+01
    0.22705E-03    0.10907E+01
    0.23164E-03    0.11120E+01
    0.23632E-03    0.11337E+01
    0.24109E-03    0.11558E+01
    0.24596E-03    0.11783E+01
    0.25093E-03    0.12012E+01
    0.25600E-03    0.12247E+01
    0.26117E-03    0.12485E+01
    0.26645E-03    0.12728E+01
    0.27183E-03    0.12976E+01
    0.27732E-03    0.13229E+01
    0.28292E-03    0.13487E+01
    0.28864E-03    0.13750E+01
    0.29447E-03    0.14018E+01
    0.30042E-03    0.14291E+01
    0.30649E-03    0.14569E+01
    0.31268E-03    0.14853E+01
    0.31899E-03    0.15142E+01
    0.32544E-03    0.15437E+01
    0.33201E-03    0.15738E+01
    0.33872E-03    0.16044E+01
    0.34556E-03    0.16356E+01
    0.35254E-03    0.16675E+01
    0.35966E-03    0.16999E+01
    0.36693E-03    0.17330E+01
    0.37434E-03    0.17668E+01
    0.38190E-03    0.18012E+01
    0.38962E-03    0.18362E+01
    0.39749E-03    0.18719E+01
    0.40552E-03    0.19084E+01
    0.41371E-03    0.19455E+01
    0.42207E-03    0.19833E+01
    0.43060E-03    0.20219E+01
    0.43929E-03    0.20612E+01
    0.44817E-03    0.21013E+01
    0.45722E-03    0.21422E+01
    0.46646E-03    0.21838E+01
    0.47588E-03    0.22262E+01
    0.48550E-03    0.22695E+01
    0.49530E-03    0.23136E+01
    0.50531E-03    0.23586E+01
    0.51552E-03    0.24044E+01
    0.52593E-03    0.24511E+01
    0.53656E-03    0.24987E+01
    0.54739E-03    0.25472E+01
    0.55845E-03    0.25966E+01
    0.56973E-03    0.26470E+01
    0.58124E-03    0.26984E+01
    0.59299E-03    0.27507E+01
    0.60496E-03    0.28041E+01
    0.61719E-03    0.28584E+01
    0.62965E-03    0.29138E+01
    0.64237E-03    0.29703E+01
    0.65535E-03    0.30279E+01
    0.66859E-03    0.30865E+01
    0.68210E-03    0.31463E+01
    0.69588E-03    0.32072E+01
    0.70993E-03    0.32692E+01
    0.72427E-03    0.33325E+01
    0.73891E-03    0.33969E+01
    0.75383E-03    0.34626E+01
    0.76906E-03    0.35295E+01
    0.78460E-03    0.35977E+01
    0.80045E-03    0.36671E+01
    0.81662E-03    0.37379E+01
    0.83311E-03    0.38100E+01
    0.84994E-03    0.38835E+01
    0.86711E-03    0.39584E+01
    0.88463E-03    0.40346E+01
    0.90250E-03    0.41123E+01
    0.92073E-03    0.41915E+01
    0.93933E-03    0.42721E+01
    0.95831E-03    0.43542E+01
    0.97767E-03    0.44379E+01
    0.99742E-03    0.45231E+01
    0.10176E-02    0.46099E+01
    0.10381E-02    0.46983E+01
    0.10591E-02    0.47884E+01
    0.10805E-02    0.48801E+01
    0.11023E-02    0.49735E+01
    0.11246E-02    0.50686E+01
    0.11473E-02    0.51654E+01
    0.11705E-02    0.52640E+01
    0.11941E-02    0.53644E+01
    0.12182E-02    0.54667E+01
    0.12429E-02    0.55707E+01
    0.12680E-02    0.56767E+01
    0.12936E-02    0.57846E+01
    0.13197E-02    0.58944E+01
    0.13464E-02    0.60061E+01
    0.13736E-02    0.61199E+01
    0.14013E-02    0.62357E+01
    0.14296E-02    0.63535E+01
    0.14585E-02    0.64734E+01
    0.14880E-02    0.65954E+01
    0.15180E-02    0.67195E+01
    0.15487E-02    0.68458E+01
    0.15800E-02    0.69743E+01
    0.16119E-02    0.71049E+01
    0.16445E-02    0.72379E+01
    0.16777E-02    0.73730E+01
    0.17116E-02    0.75105E+01
    0.17462E-02    0.76503E+01
    0.17814E-02    0.77924E+01
    0.18174E-02    0.79369E+01
    0.18541E-02    0.80838E+01
    0.18916E-02    0.82331E+01
    0.19298E-02    0.83848E+01
    0.19688E-02    0.85390E+01
    0.20086E-02    0.86957E+01
    0.20491E-02    0.88549E+01
    0.20905E-02    0.90166E+01
    0.21328E-02    0.91808E+01
    0.21758E-02    0.93475E+01
    0.22198E-02    0.95169E+01
    0.22646E-02    0.96888E+01
    0.23104E-02    0.98633E+01
    0.23571E-02    0.10040E+02
    0.24047E-02    0.10220E+02
    0.24533E-02    0.10403E+02
    0.25028E-02    0.10588E+02
    0.25534E-02    0.10775E+02
    0.26050E-02    0.10966E+02
    0.26576E-02    0.11159E+02
    0.27113E-02    0.11354E+02
    0.27660E-02    0.11552E+02
    0.28219E-02    0.11753E+02
    0.28789E-02    0.11957E+02
    0.29371E-02    0.12163E+02
    0.29964E-02    0.12372E+02
    0.30569E-02    0.12583E+02
    0.31187E-02    0.12797E+02
    0.31817E-02    0.13014E+02
    0.32460E-02    0.13233E+02
    0.33115E-02    0.13455E+02
    0.33784E-02    0.13679E+02
    0.34467E-02    0.13905E+02
    0.35163E-02    0.14135E+02
    0.35874E-02    0.14366E+02
    0.36598E-02    0.14600E+02
    0.37338E-02    0.14836E+02
    0.38092E-02    0.15075E+02
    0.38861E-02    0.15316E+02
    0.39646E-02    0.15559E+02
    0.40447E-02    0.15804E+02
    0.41264E-02    0.16051E+02
    0.42098E-02    0.16300E+02
    0.42948E-02    0.16552E+02
    0.43816E-02    0.16805E+02
    0.44701E-02    0.17060E+02
    0.45604E-02    0.17317E+02
    0.46525E-02    0.17575E+02
    0.47465E-02    0.17836E+02
    0.48424E-02    0.18097E+02
    0.49402E-02    0.18360E+02
    0.50400E-02    0.18625E+02
    0.51419E-02    0.18891E+02
    0.52457E-02    0.19158E+02
    0.53517E-02    0.19426E+02
    0.54598E-02    0.19695E+02
    0.55701E-02    0.19964E+02
    0.56826E-02    0.20235E+02
    0.57974E-02    0.20506E+02
    0.59145E-02    0.20777E+02
    0.60340E-02    0.21049E+02
    0.61559E-02    0.21321E+02
    0.62803E-02    0.21593E+02
    0.64072E-02    0.21865E+02
    0.65366E-02    0.22137E+02
    0.66686E-02    0.22408E+02
    0.68033E-02    0.22678E+02
    0.69408E-02    0.22948E+02
    0.70810E-02    0.23217E+02
    0.72240E-02    0.23484E+02
    0.73700E-02    0.23750E+02
    0.75189E-02    0.24014E+02
    0.76708E-02    0.24276E+02
    0.78257E-02    0.24537E+02
    0.79838E-02    0.24795E+02
    0.81451E-02    0.25050E+02
    0.83096E-02    0.25302E+02
    0.84775E-02    0.25552E+02
    0.86488E-02    0.25798E+02
    0.88235E-02    0.26040E+02
    0.90017E-02    0.26279E+02
    0.91836E-02    0.26513E+02
    0.93691E-02    0.26743E+02
    0.95583E-02    0.26968E+02
    0.97514E-02    0.27189E+02
    0.99484E-02    0.27403E+02
    0.10149E-01    0.27613E+02
    0.10354E-01    0.27816E+02
    0.10564E-01    0.28013E+02
    0.10777E-01    0.28203E+02
    0.10995E-01    0.28387E+02
    0.11217E-01    0.28563E+02
    0.11443E-01    0.28732E+02
    0.11675E-01    0.28894E+02
    0.11910E-01    0.29047E+02
    0.12151E-01    0.29191E+02
    0.12397E-01    0.29327E+02
    0.12647E-01    0.29453E+02
    0.12902E-01    0.29570E+02
    0.13163E-01    0.29677E+02
    0.13429E-01    0.29775E+02
    0.13700E-01    0.29861E+02
    0.13977E-01    0.29937E+02
    0.14259E-01    0.30002E+02
    0.14547E-01    0.30056E+02
    0.14841E-01    0.30097E+02
    0.15141E-01    0.30127E+02
    0.15447E-01    0.30145E+02
    0.15759E-01    0.30150E+02
    0.16077E-01    0.30143E+02
    0.16402E-01    0.30122E+02
    0.16734E-01    0.30088E+02
