#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105163E-04   0.150372E+07   0.150372E+07   0.200489E+07   0.200489E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151214E+07  -0.600857E+00   0.150131E+07   0.150131E+07   0.823317E-01
   0.116112E-04   0.150372E+07   0.150372E+07   0.200487E+07   0.200487E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151214E+07  -0.600857E+00   0.150131E+07   0.150131E+07   0.909033E-01
   0.128200E-04   0.150372E+07   0.150372E+07   0.200486E+07   0.200485E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600856E+00   0.150130E+07   0.150130E+07   0.100367E+00
   0.141547E-04   0.150372E+07   0.150372E+07   0.200483E+07   0.200483E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600856E+00   0.150130E+07   0.150130E+07   0.110817E+00
   0.156284E-04   0.150372E+07   0.150372E+07   0.200481E+07   0.200480E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600856E+00   0.150130E+07   0.150130E+07   0.122354E+00
   0.172555E-04   0.150372E+07   0.150372E+07   0.200477E+07   0.200477E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600856E+00   0.150130E+07   0.150130E+07   0.135092E+00
   0.190520E-04   0.150372E+07   0.150372E+07   0.200473E+07   0.200473E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600856E+00   0.150130E+07   0.150130E+07   0.149156E+00
   0.210355E-04   0.150372E+07   0.150372E+07   0.200468E+07   0.200467E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600855E+00   0.150130E+07   0.150130E+07   0.164685E+00
   0.232256E-04   0.150372E+07   0.150372E+07   0.200462E+07   0.200461E+07   0.150400E+07   0.150373E+07   0.150372E+07   0.151213E+07  -0.600855E+00   0.150130E+07   0.150130E+07   0.181830E+00
   0.256436E-04   0.150371E+07   0.150371E+07   0.200454E+07   0.200454E+07   0.150400E+07   0.150373E+07   0.150371E+07   0.151213E+07  -0.600854E+00   0.150130E+07   0.150130E+07   0.200760E+00
