  0.143391E-04  0.199184E+08  0.199184E+08  0.265315E+08  0.265315E+08  0.000000E+00  0.199184E+08
  0.144832E-04  0.199184E+08  0.199184E+08  0.265310E+08  0.265310E+08  0.000000E+00  0.199184E+08
  0.146287E-04  0.199184E+08  0.199184E+08  0.265305E+08  0.265304E+08  0.000000E+00  0.199184E+08
  0.147758E-04  0.199184E+08  0.199184E+08  0.265299E+08  0.265299E+08  0.000000E+00  0.199184E+08
  0.149243E-04  0.199184E+08  0.199184E+08  0.265293E+08  0.265293E+08  0.000000E+00  0.199184E+08
  0.150743E-04  0.199184E+08  0.199184E+08  0.265288E+08  0.265287E+08  0.000000E+00  0.199184E+08
  0.152258E-04  0.199184E+08  0.199184E+08  0.265282E+08  0.265281E+08  0.000000E+00  0.199184E+08
  0.153788E-04  0.199184E+08  0.199184E+08  0.265276E+08  0.265275E+08  0.000000E+00  0.199184E+08
  0.155333E-04  0.199184E+08  0.199184E+08  0.265270E+08  0.265269E+08  0.000000E+00  0.199184E+08
  0.156895E-04  0.199184E+08  0.199184E+08  0.265263E+08  0.265263E+08  0.000000E+00  0.199184E+08
  0.158471E-04  0.199184E+08  0.199184E+08  0.265257E+08  0.265256E+08  0.000000E+00  0.199184E+08
  0.160064E-04  0.199184E+08  0.199184E+08  0.265250E+08  0.265250E+08  0.000000E+00  0.199184E+08
  0.161673E-04  0.199184E+08  0.199184E+08  0.265244E+08  0.265243E+08  0.000000E+00  0.199184E+08
  0.163298E-04  0.199184E+08  0.199184E+08  0.265237E+08  0.265236E+08  0.000000E+00  0.199184E+08
  0.164939E-04  0.199184E+08  0.199184E+08  0.265230E+08  0.265229E+08  0.000000E+00  0.199184E+08
  0.166596E-04  0.199184E+08  0.199184E+08  0.265223E+08  0.265222E+08  0.000000E+00  0.199184E+08
  0.168271E-04  0.199184E+08  0.199184E+08  0.265216E+08  0.265215E+08  0.000000E+00  0.199184E+08
  0.169962E-04  0.199184E+08  0.199184E+08  0.265208E+08  0.265208E+08  0.000000E+00  0.199184E+08
  0.171670E-04  0.199184E+08  0.199184E+08  0.265201E+08  0.265200E+08  0.000000E+00  0.199184E+08
  0.173395E-04  0.199184E+08  0.199184E+08  0.265193E+08  0.265193E+08  0.000000E+00  0.199184E+08
  0.175138E-04  0.199184E+08  0.199184E+08  0.265185E+08  0.265185E+08  0.000000E+00  0.199184E+08
  0.176898E-04  0.199184E+08  0.199184E+08  0.265177E+08  0.265177E+08  0.000000E+00  0.199184E+08
  0.178676E-04  0.199184E+08  0.199184E+08  0.265169E+08  0.265169E+08  0.000000E+00  0.199184E+08
  0.180472E-04  0.199184E+08  0.199184E+08  0.265161E+08  0.265160E+08  0.000000E+00  0.199184E+08
  0.182285E-04  0.199184E+08  0.199184E+08  0.265153E+08  0.265152E+08  0.000000E+00  0.199184E+08
  0.184117E-04  0.199184E+08  0.199184E+08  0.265144E+08  0.265143E+08  0.000000E+00  0.199184E+08
  0.185968E-04  0.199184E+08  0.199184E+08  0.265135E+08  0.265134E+08  0.000000E+00  0.199184E+08
  0.187837E-04  0.199184E+08  0.199184E+08  0.265126E+08  0.265126E+08  0.000000E+00  0.199184E+08
  0.189725E-04  0.199184E+08  0.199184E+08  0.265117E+08  0.265116E+08  0.000000E+00  0.199184E+08
  0.191631E-04  0.199184E+08  0.199184E+08  0.265108E+08  0.265107E+08  0.000000E+00  0.199184E+08
  0.193557E-04  0.199184E+08  0.199184E+08  0.265098E+08  0.265097E+08  0.000000E+00  0.199184E+08
  0.195503E-04  0.199184E+08  0.199184E+08  0.265088E+08  0.265088E+08  0.000000E+00  0.199184E+08
  0.197467E-04  0.199184E+08  0.199184E+08  0.265079E+08  0.265078E+08  0.000000E+00  0.199184E+08
  0.199452E-04  0.199184E+08  0.199184E+08  0.265068E+08  0.265068E+08  0.000000E+00  0.199184E+08
  0.201457E-04  0.199184E+08  0.199184E+08  0.265058E+08  0.265057E+08  0.000000E+00  0.199184E+08
  0.203481E-04  0.199184E+08  0.199184E+08  0.265048E+08  0.265047E+08  0.000000E+00  0.199184E+08
  0.205526E-04  0.199184E+08  0.199184E+08  0.265037E+08  0.265036E+08  0.000000E+00  0.199184E+08
  0.207592E-04  0.199184E+08  0.199184E+08  0.265026E+08  0.265025E+08  0.000000E+00  0.199184E+08
  0.209678E-04  0.199184E+08  0.199184E+08  0.265015E+08  0.265014E+08  0.000000E+00  0.199184E+08
  0.211785E-04  0.199184E+08  0.199184E+08  0.265003E+08  0.265002E+08  0.000000E+00  0.199184E+08
  0.213914E-04  0.199184E+08  0.199184E+08  0.264992E+08  0.264991E+08  0.000000E+00  0.199184E+08
  0.216064E-04  0.199184E+08  0.199184E+08  0.264980E+08  0.264979E+08  0.000000E+00  0.199184E+08
  0.218235E-04  0.199184E+08  0.199184E+08  0.264968E+08  0.264967E+08  0.000000E+00  0.199184E+08
  0.220429E-04  0.199184E+08  0.199184E+08  0.264955E+08  0.264954E+08  0.000000E+00  0.199184E+08
  0.222644E-04  0.199184E+08  0.199184E+08  0.264943E+08  0.264942E+08  0.000000E+00  0.199184E+08
  0.224882E-04  0.199184E+08  0.199184E+08  0.264930E+08  0.264929E+08  0.000000E+00  0.199184E+08
  0.227142E-04  0.199184E+08  0.199184E+08  0.264917E+08  0.264916E+08  0.000000E+00  0.199184E+08
  0.229424E-04  0.199184E+08  0.199184E+08  0.264903E+08  0.264902E+08  0.000000E+00  0.199184E+08
  0.231730E-04  0.199184E+08  0.199184E+08  0.264890E+08  0.264889E+08  0.000000E+00  0.199184E+08
  0.234059E-04  0.199183E+08  0.199183E+08  0.264876E+08  0.264875E+08  0.000000E+00  0.199183E+08
  0.236411E-04  0.199183E+08  0.199183E+08  0.264862E+08  0.264861E+08  0.000000E+00  0.199183E+08
  0.238787E-04  0.199183E+08  0.199183E+08  0.264847E+08  0.264846E+08  0.000000E+00  0.199183E+08
  0.241187E-04  0.199183E+08  0.199183E+08  0.264832E+08  0.264831E+08  0.000000E+00  0.199183E+08
  0.243611E-04  0.199183E+08  0.199183E+08  0.264817E+08  0.264816E+08  0.000000E+00  0.199183E+08
  0.246060E-04  0.199183E+08  0.199183E+08  0.264802E+08  0.264801E+08  0.000000E+00  0.199183E+08
  0.248533E-04  0.199183E+08  0.199183E+08  0.264786E+08  0.264785E+08  0.000000E+00  0.199183E+08
  0.251030E-04  0.199183E+08  0.199183E+08  0.264770E+08  0.264769E+08  0.000000E+00  0.199183E+08
  0.253553E-04  0.199183E+08  0.199183E+08  0.264754E+08  0.264753E+08  0.000000E+00  0.199183E+08
  0.256101E-04  0.199183E+08  0.199183E+08  0.264737E+08  0.264736E+08  0.000000E+00  0.199183E+08
  0.258675E-04  0.199183E+08  0.199183E+08  0.264720E+08  0.264719E+08  0.000000E+00  0.199183E+08
  0.261275E-04  0.199183E+08  0.199183E+08  0.264703E+08  0.264702E+08  0.000000E+00  0.199183E+08
  0.263901E-04  0.199183E+08  0.199183E+08  0.264685E+08  0.264684E+08  0.000000E+00  0.199183E+08
  0.266553E-04  0.199183E+08  0.199183E+08  0.264667E+08  0.264666E+08  0.000000E+00  0.199183E+08
  0.269232E-04  0.199183E+08  0.199183E+08  0.264649E+08  0.264647E+08  0.000000E+00  0.199183E+08
  0.271938E-04  0.199183E+08  0.199183E+08  0.264630E+08  0.264628E+08  0.000000E+00  0.199183E+08
  0.274671E-04  0.199183E+08  0.199183E+08  0.264611E+08  0.264609E+08  0.000000E+00  0.199183E+08
  0.277431E-04  0.199183E+08  0.199183E+08  0.264591E+08  0.264590E+08  0.000000E+00  0.199183E+08
  0.280220E-04  0.199183E+08  0.199183E+08  0.264571E+08  0.264570E+08  0.000000E+00  0.199183E+08
  0.283036E-04  0.199183E+08  0.199183E+08  0.264551E+08  0.264549E+08  0.000000E+00  0.199183E+08
  0.285880E-04  0.199183E+08  0.199183E+08  0.264530E+08  0.264529E+08  0.000000E+00  0.199183E+08
  0.288754E-04  0.199183E+08  0.199183E+08  0.264509E+08  0.264507E+08  0.000000E+00  0.199183E+08
  0.291656E-04  0.199183E+08  0.199183E+08  0.264487E+08  0.264486E+08  0.000000E+00  0.199183E+08
  0.294587E-04  0.199183E+08  0.199183E+08  0.264465E+08  0.264464E+08  0.000000E+00  0.199183E+08
  0.297547E-04  0.199183E+08  0.199183E+08  0.264443E+08  0.264441E+08  0.000000E+00  0.199183E+08
  0.300538E-04  0.199183E+08  0.199183E+08  0.264420E+08  0.264418E+08  0.000000E+00  0.199183E+08
  0.303558E-04  0.199183E+08  0.199183E+08  0.264397E+08  0.264395E+08  0.000000E+00  0.199183E+08
  0.306609E-04  0.199183E+08  0.199183E+08  0.264373E+08  0.264371E+08  0.000000E+00  0.199183E+08
  0.309691E-04  0.199182E+08  0.199182E+08  0.264348E+08  0.264347E+08  0.000000E+00  0.199182E+08
  0.312803E-04  0.199182E+08  0.199182E+08  0.264324E+08  0.264322E+08  0.000000E+00  0.199182E+08
  0.315947E-04  0.199182E+08  0.199182E+08  0.264298E+08  0.264296E+08  0.000000E+00  0.199182E+08
  0.319122E-04  0.199182E+08  0.199182E+08  0.264272E+08  0.264271E+08  0.000000E+00  0.199182E+08
  0.322329E-04  0.199182E+08  0.199182E+08  0.264246E+08  0.264244E+08  0.000000E+00  0.199182E+08
  0.325569E-04  0.199182E+08  0.199182E+08  0.264219E+08  0.264217E+08  0.000000E+00  0.199182E+08
  0.328841E-04  0.199182E+08  0.199182E+08  0.264192E+08  0.264190E+08  0.000000E+00  0.199182E+08
  0.332146E-04  0.199182E+08  0.199182E+08  0.264164E+08  0.264162E+08  0.000000E+00  0.199182E+08
  0.335484E-04  0.199182E+08  0.199182E+08  0.264135E+08  0.264133E+08  0.000000E+00  0.199182E+08
  0.338855E-04  0.199182E+08  0.199182E+08  0.264106E+08  0.264104E+08  0.000000E+00  0.199182E+08
  0.342261E-04  0.199182E+08  0.199182E+08  0.264077E+08  0.264074E+08  0.000000E+00  0.199182E+08
  0.345701E-04  0.199182E+08  0.199182E+08  0.264046E+08  0.264044E+08  0.000000E+00  0.199182E+08
  0.349175E-04  0.199182E+08  0.199182E+08  0.264015E+08  0.264013E+08  0.000000E+00  0.199182E+08
  0.352684E-04  0.199182E+08  0.199182E+08  0.263984E+08  0.263981E+08  0.000000E+00  0.199182E+08
  0.356229E-04  0.199182E+08  0.199182E+08  0.263952E+08  0.263949E+08  0.000000E+00  0.199182E+08
  0.359809E-04  0.199182E+08  0.199182E+08  0.263919E+08  0.263916E+08  0.000000E+00  0.199182E+08
  0.363425E-04  0.199182E+08  0.199182E+08  0.263885E+08  0.263883E+08  0.000000E+00  0.199182E+08
  0.367078E-04  0.199182E+08  0.199182E+08  0.263851E+08  0.263849E+08  0.000000E+00  0.199182E+08
  0.370767E-04  0.199181E+08  0.199181E+08  0.263817E+08  0.263814E+08  0.000000E+00  0.199181E+08
  0.374493E-04  0.199181E+08  0.199181E+08  0.263781E+08  0.263778E+08  0.000000E+00  0.199181E+08
  0.378257E-04  0.199181E+08  0.199181E+08  0.263745E+08  0.263742E+08  0.000000E+00  0.199181E+08
  0.382059E-04  0.199181E+08  0.199181E+08  0.263708E+08  0.263705E+08  0.000000E+00  0.199181E+08
  0.385898E-04  0.199181E+08  0.199181E+08  0.263670E+08  0.263667E+08  0.000000E+00  0.199181E+08
  0.389777E-04  0.199181E+08  0.199181E+08  0.263632E+08  0.263629E+08  0.000000E+00  0.199181E+08
  0.393694E-04  0.199181E+08  0.199181E+08  0.263592E+08  0.263590E+08  0.000000E+00  0.199181E+08
  0.397651E-04  0.199181E+08  0.199181E+08  0.263552E+08  0.263549E+08  0.000000E+00  0.199181E+08
  0.401647E-04  0.199181E+08  0.199181E+08  0.263512E+08  0.263509E+08  0.000000E+00  0.199181E+08
  0.405684E-04  0.199181E+08  0.199181E+08  0.263470E+08  0.263467E+08  0.000000E+00  0.199181E+08
  0.409761E-04  0.199181E+08  0.199181E+08  0.263428E+08  0.263424E+08  0.000000E+00  0.199181E+08
  0.413879E-04  0.199181E+08  0.199181E+08  0.263384E+08  0.263381E+08  0.000000E+00  0.199181E+08
  0.418039E-04  0.199181E+08  0.199181E+08  0.263340E+08  0.263337E+08  0.000000E+00  0.199181E+08
  0.422240E-04  0.199180E+08  0.199180E+08  0.263295E+08  0.263292E+08  0.000000E+00  0.199180E+08
  0.426484E-04  0.199180E+08  0.199180E+08  0.263249E+08  0.263246E+08  0.000000E+00  0.199180E+08
  0.430770E-04  0.199180E+08  0.199180E+08  0.263202E+08  0.263199E+08  0.000000E+00  0.199180E+08
  0.435099E-04  0.199180E+08  0.199180E+08  0.263154E+08  0.263151E+08  0.000000E+00  0.199180E+08
  0.439472E-04  0.199180E+08  0.199180E+08  0.263106E+08  0.263102E+08  0.000000E+00  0.199180E+08
  0.443889E-04  0.199180E+08  0.199180E+08  0.263056E+08  0.263052E+08  0.000000E+00  0.199180E+08
  0.448350E-04  0.199180E+08  0.199180E+08  0.263005E+08  0.263001E+08  0.000000E+00  0.199180E+08
  0.452856E-04  0.199180E+08  0.199180E+08  0.262953E+08  0.262949E+08  0.000000E+00  0.199180E+08
  0.457407E-04  0.199180E+08  0.199180E+08  0.262900E+08  0.262896E+08  0.000000E+00  0.199180E+08
  0.462004E-04  0.199180E+08  0.199180E+08  0.262847E+08  0.262842E+08  0.000000E+00  0.199180E+08
  0.466647E-04  0.199180E+08  0.199180E+08  0.262792E+08  0.262787E+08  0.000000E+00  0.199180E+08
  0.471337E-04  0.199179E+08  0.199179E+08  0.262736E+08  0.262731E+08  0.000000E+00  0.199179E+08
  0.476074E-04  0.199179E+08  0.199179E+08  0.262678E+08  0.262674E+08  0.000000E+00  0.199179E+08
  0.480859E-04  0.199179E+08  0.199179E+08  0.262620E+08  0.262616E+08  0.000000E+00  0.199179E+08
  0.485692E-04  0.199179E+08  0.199179E+08  0.262561E+08  0.262556E+08  0.000000E+00  0.199179E+08
  0.490573E-04  0.199179E+08  0.199179E+08  0.262500E+08  0.262495E+08  0.000000E+00  0.199179E+08
  0.495503E-04  0.199179E+08  0.199179E+08  0.262438E+08  0.262433E+08  0.000000E+00  0.199179E+08
  0.500483E-04  0.199179E+08  0.199179E+08  0.262375E+08  0.262370E+08  0.000000E+00  0.199179E+08
  0.505513E-04  0.199179E+08  0.199179E+08  0.262311E+08  0.262306E+08  0.000000E+00  0.199179E+08
  0.510594E-04  0.199178E+08  0.199178E+08  0.262245E+08  0.262240E+08  0.000000E+00  0.199178E+08
  0.515725E-04  0.199178E+08  0.199178E+08  0.262178E+08  0.262173E+08  0.000000E+00  0.199178E+08
  0.520908E-04  0.199178E+08  0.199178E+08  0.262110E+08  0.262104E+08  0.000000E+00  0.199178E+08
  0.526143E-04  0.199178E+08  0.199178E+08  0.262040E+08  0.262035E+08  0.000000E+00  0.199178E+08
  0.531431E-04  0.199178E+08  0.199178E+08  0.261969E+08  0.261964E+08  0.000000E+00  0.199178E+08
  0.536772E-04  0.199178E+08  0.199178E+08  0.261896E+08  0.261891E+08  0.000000E+00  0.199178E+08
  0.542167E-04  0.199178E+08  0.199178E+08  0.261822E+08  0.261817E+08  0.000000E+00  0.199178E+08
  0.547616E-04  0.199178E+08  0.199178E+08  0.261747E+08  0.261741E+08  0.000000E+00  0.199178E+08
  0.553119E-04  0.199177E+08  0.199177E+08  0.261670E+08  0.261664E+08  0.000000E+00  0.199177E+08
  0.558678E-04  0.199177E+08  0.199177E+08  0.261592E+08  0.261586E+08  0.000000E+00  0.199177E+08
  0.564293E-04  0.199177E+08  0.199177E+08  0.261512E+08  0.261506E+08  0.000000E+00  0.199177E+08
  0.569964E-04  0.199177E+08  0.199177E+08  0.261430E+08  0.261424E+08  0.000000E+00  0.199177E+08
  0.575693E-04  0.199177E+08  0.199177E+08  0.261347E+08  0.261341E+08  0.000000E+00  0.199177E+08
  0.581478E-04  0.199177E+08  0.199177E+08  0.261262E+08  0.261256E+08  0.000000E+00  0.199177E+08
  0.587322E-04  0.199176E+08  0.199176E+08  0.261176E+08  0.261169E+08  0.000000E+00  0.199176E+08
  0.593225E-04  0.199176E+08  0.199176E+08  0.261087E+08  0.261081E+08  0.000000E+00  0.199176E+08
  0.599187E-04  0.199176E+08  0.199176E+08  0.260997E+08  0.260990E+08  0.000000E+00  0.199176E+08
  0.605209E-04  0.199176E+08  0.199176E+08  0.260905E+08  0.260898E+08  0.000000E+00  0.199176E+08
  0.611291E-04  0.199176E+08  0.199176E+08  0.260812E+08  0.260805E+08  0.000000E+00  0.199176E+08
  0.617435E-04  0.199176E+08  0.199176E+08  0.260716E+08  0.260709E+08  0.000000E+00  0.199176E+08
  0.623640E-04  0.199175E+08  0.199175E+08  0.260619E+08  0.260611E+08  0.000000E+00  0.199175E+08
  0.629908E-04  0.199175E+08  0.199175E+08  0.260519E+08  0.260512E+08  0.000000E+00  0.199175E+08
  0.636239E-04  0.199175E+08  0.199175E+08  0.260418E+08  0.260411E+08  0.000000E+00  0.199175E+08
  0.642633E-04  0.199175E+08  0.199175E+08  0.260315E+08  0.260307E+08  0.000000E+00  0.199175E+08
  0.649092E-04  0.199175E+08  0.199175E+08  0.260209E+08  0.260202E+08  0.000000E+00  0.199175E+08
  0.655615E-04  0.199174E+08  0.199174E+08  0.260102E+08  0.260094E+08  0.000000E+00  0.199174E+08
  0.662204E-04  0.199174E+08  0.199174E+08  0.259992E+08  0.259984E+08  0.000000E+00  0.199174E+08
  0.668859E-04  0.199174E+08  0.199174E+08  0.259881E+08  0.259872E+08  0.000000E+00  0.199174E+08
  0.675582E-04  0.199174E+08  0.199174E+08  0.259767E+08  0.259758E+08  0.000000E+00  0.199174E+08
  0.682371E-04  0.199173E+08  0.199173E+08  0.259650E+08  0.259642E+08  0.000000E+00  0.199173E+08
  0.689229E-04  0.199173E+08  0.199173E+08  0.259532E+08  0.259523E+08  0.000000E+00  0.199173E+08
  0.696156E-04  0.199173E+08  0.199173E+08  0.259411E+08  0.259402E+08  0.000000E+00  0.199173E+08
  0.703152E-04  0.199173E+08  0.199173E+08  0.259288E+08  0.259279E+08  0.000000E+00  0.199173E+08
  0.710219E-04  0.199172E+08  0.199172E+08  0.259162E+08  0.259153E+08  0.000000E+00  0.199172E+08
  0.717357E-04  0.199172E+08  0.199172E+08  0.259034E+08  0.259024E+08  0.000000E+00  0.199172E+08
  0.724567E-04  0.199172E+08  0.199172E+08  0.258903E+08  0.258893E+08  0.000000E+00  0.199172E+08
  0.731849E-04  0.199172E+08  0.199172E+08  0.258770E+08  0.258760E+08  0.000000E+00  0.199172E+08
  0.739204E-04  0.199171E+08  0.199171E+08  0.258634E+08  0.258624E+08  0.000000E+00  0.199171E+08
  0.746633E-04  0.199171E+08  0.199171E+08  0.258495E+08  0.258485E+08  0.000000E+00  0.199171E+08
  0.754137E-04  0.199171E+08  0.199171E+08  0.258354E+08  0.258344E+08  0.000000E+00  0.199171E+08
  0.761716E-04  0.199171E+08  0.199171E+08  0.258210E+08  0.258199E+08  0.000000E+00  0.199171E+08
  0.769371E-04  0.199170E+08  0.199170E+08  0.258063E+08  0.258052E+08  0.000000E+00  0.199170E+08
  0.777104E-04  0.199170E+08  0.199170E+08  0.257913E+08  0.257902E+08  0.000000E+00  0.199170E+08
  0.784914E-04  0.199170E+08  0.199170E+08  0.257760E+08  0.257749E+08  0.000000E+00  0.199170E+08
  0.792802E-04  0.199169E+08  0.199169E+08  0.257605E+08  0.257593E+08  0.000000E+00  0.199169E+08
  0.800770E-04  0.199169E+08  0.199169E+08  0.257446E+08  0.257434E+08  0.000000E+00  0.199169E+08
  0.808818E-04  0.199169E+08  0.199169E+08  0.257284E+08  0.257272E+08  0.000000E+00  0.199169E+08
  0.816947E-04  0.199169E+08  0.199169E+08  0.257119E+08  0.257106E+08  0.000000E+00  0.199169E+08
  0.825157E-04  0.199168E+08  0.199168E+08  0.256950E+08  0.256938E+08  0.000000E+00  0.199168E+08
  0.833450E-04  0.199168E+08  0.199168E+08  0.256779E+08  0.256766E+08  0.000000E+00  0.199168E+08
  0.841826E-04  0.199168E+08  0.199168E+08  0.256604E+08  0.256591E+08  0.000000E+00  0.199168E+08
  0.850287E-04  0.199167E+08  0.199167E+08  0.256425E+08  0.256412E+08  0.000000E+00  0.199167E+08
  0.858832E-04  0.199167E+08  0.199167E+08  0.256243E+08  0.256230E+08  0.000000E+00  0.199167E+08
  0.867464E-04  0.199166E+08  0.199166E+08  0.256058E+08  0.256044E+08  0.000000E+00  0.199166E+08
  0.876182E-04  0.199166E+08  0.199166E+08  0.255869E+08  0.255855E+08  0.000000E+00  0.199166E+08
  0.884988E-04  0.199166E+08  0.199166E+08  0.255676E+08  0.255662E+08  0.000000E+00  0.199166E+08
  0.893882E-04  0.199165E+08  0.199165E+08  0.255480E+08  0.255465E+08  0.000000E+00  0.199165E+08
  0.902866E-04  0.199165E+08  0.199165E+08  0.255279E+08  0.255264E+08  0.000000E+00  0.199165E+08
  0.911940E-04  0.199165E+08  0.199165E+08  0.255075E+08  0.255060E+08  0.000000E+00  0.199165E+08
  0.921105E-04  0.199164E+08  0.199164E+08  0.254867E+08  0.254851E+08  0.000000E+00  0.199164E+08
  0.930362E-04  0.199164E+08  0.199164E+08  0.254654E+08  0.254639E+08  0.000000E+00  0.199164E+08
  0.939712E-04  0.199163E+08  0.199163E+08  0.254438E+08  0.254422E+08  0.000000E+00  0.199163E+08
  0.949157E-04  0.199163E+08  0.199163E+08  0.254217E+08  0.254201E+08  0.000000E+00  0.199163E+08
  0.958696E-04  0.199162E+08  0.199162E+08  0.253992E+08  0.253976E+08  0.000000E+00  0.199162E+08
  0.968331E-04  0.199162E+08  0.199162E+08  0.253763E+08  0.253746E+08  0.000000E+00  0.199162E+08
  0.978063E-04  0.199162E+08  0.199161E+08  0.253530E+08  0.253512E+08  0.000000E+00  0.199162E+08
  0.987892E-04  0.199161E+08  0.199161E+08  0.253291E+08  0.253274E+08  0.000000E+00  0.199161E+08
  0.997821E-04  0.199161E+08  0.199161E+08  0.253048E+08  0.253030E+08  0.000000E+00  0.199161E+08
  0.100785E-03  0.199160E+08  0.199160E+08  0.252801E+08  0.252783E+08  0.000000E+00  0.199160E+08
  0.101798E-03  0.199160E+08  0.199160E+08  0.252549E+08  0.252530E+08  0.000000E+00  0.199160E+08
  0.102821E-03  0.199159E+08  0.199159E+08  0.252292E+08  0.252273E+08  0.000000E+00  0.199159E+08
  0.103854E-03  0.199159E+08  0.199159E+08  0.252030E+08  0.252010E+08  0.000000E+00  0.199159E+08
  0.104898E-03  0.199158E+08  0.199158E+08  0.251762E+08  0.251743E+08  0.000000E+00  0.199158E+08
  0.105952E-03  0.199157E+08  0.199157E+08  0.251490E+08  0.251470E+08  0.000000E+00  0.199157E+08
  0.107017E-03  0.199157E+08  0.199157E+08  0.251213E+08  0.251192E+08  0.000000E+00  0.199157E+08
  0.108093E-03  0.199156E+08  0.199156E+08  0.250930E+08  0.250909E+08  0.000000E+00  0.199156E+08
  0.109179E-03  0.199156E+08  0.199156E+08  0.250642E+08  0.250621E+08  0.000000E+00  0.199156E+08
  0.110276E-03  0.199155E+08  0.199155E+08  0.250348E+08  0.250326E+08  0.000000E+00  0.199155E+08
  0.111385E-03  0.199155E+08  0.199155E+08  0.250049E+08  0.250027E+08  0.000000E+00  0.199155E+08
  0.112504E-03  0.199154E+08  0.199154E+08  0.249744E+08  0.249721E+08  0.000000E+00  0.199154E+08
  0.113635E-03  0.199153E+08  0.199153E+08  0.249433E+08  0.249410E+08  0.000000E+00  0.199153E+08
  0.114777E-03  0.199153E+08  0.199153E+08  0.249116E+08  0.249093E+08  0.000000E+00  0.199153E+08
  0.115930E-03  0.199152E+08  0.199152E+08  0.248794E+08  0.248770E+08  0.000000E+00  0.199152E+08
  0.117095E-03  0.199151E+08  0.199151E+08  0.248465E+08  0.248440E+08  0.000000E+00  0.199151E+08
  0.118272E-03  0.199151E+08  0.199151E+08  0.248130E+08  0.248105E+08  0.000000E+00  0.199151E+08
  0.119461E-03  0.199150E+08  0.199150E+08  0.247788E+08  0.247763E+08  0.000000E+00  0.199150E+08
  0.120661E-03  0.199149E+08  0.199149E+08  0.247440E+08  0.247415E+08  0.000000E+00  0.199149E+08
  0.121874E-03  0.199149E+08  0.199149E+08  0.247086E+08  0.247060E+08  0.000000E+00  0.199149E+08
