#           k/h    P           
    0.10000E-03    0.36261E+03
    0.10202E-03    0.36968E+03
    0.10408E-03    0.37689E+03
    0.10618E-03    0.38423E+03
    0.10833E-03    0.39173E+03
    0.11052E-03    0.39936E+03
    0.11275E-03    0.40715E+03
    0.11503E-03    0.41509E+03
    0.11735E-03    0.42318E+03
    0.11972E-03    0.43143E+03
    0.12214E-03    0.43984E+03
    0.12461E-03    0.44841E+03
    0.12712E-03    0.45716E+03
    0.12969E-03    0.46607E+03
    0.13231E-03    0.47515E+03
    0.13499E-03    0.48441E+03
    0.13771E-03    0.49386E+03
    0.14049E-03    0.50348E+03
    0.14333E-03    0.51329E+03
    0.14623E-03    0.52330E+03
    0.14918E-03    0.53350E+03
    0.15220E-03    0.54389E+03
    0.15527E-03    0.55449E+03
    0.15841E-03    0.56529E+03
    0.16161E-03    0.57631E+03
    0.16487E-03    0.58754E+03
    0.16820E-03    0.59899E+03
    0.17160E-03    0.61065E+03
    0.17507E-03    0.62255E+03
    0.17860E-03    0.63468E+03
    0.18221E-03    0.64704E+03
    0.18589E-03    0.65964E+03
    0.18965E-03    0.67249E+03
    0.19348E-03    0.68559E+03
    0.19739E-03    0.69894E+03
    0.20138E-03    0.71255E+03
    0.20544E-03    0.72642E+03
    0.20959E-03    0.74057E+03
    0.21383E-03    0.75498E+03
    0.21815E-03    0.76968E+03
    0.22255E-03    0.78466E+03
    0.22705E-03    0.79993E+03
    0.23164E-03    0.81550E+03
    0.23632E-03    0.83137E+03
    0.24109E-03    0.84755E+03
    0.24596E-03    0.86404E+03
    0.25093E-03    0.88085E+03
    0.25600E-03    0.89798E+03
    0.26117E-03    0.91544E+03
    0.26645E-03    0.93325E+03
    0.27183E-03    0.95139E+03
    0.27732E-03    0.96989E+03
    0.28292E-03    0.98874E+03
    0.28864E-03    0.10080E+04
    0.29447E-03    0.10276E+04
    0.30042E-03    0.10475E+04
    0.30649E-03    0.10679E+04
    0.31268E-03    0.10886E+04
    0.31899E-03    0.11098E+04
    0.32544E-03    0.11313E+04
    0.33201E-03    0.11533E+04
    0.33872E-03    0.11757E+04
    0.34556E-03    0.11985E+04
    0.35254E-03    0.12217E+04
    0.35966E-03    0.12454E+04
    0.36693E-03    0.12696E+04
    0.37434E-03    0.12942E+04
    0.38190E-03    0.13193E+04
    0.38962E-03    0.13449E+04
    0.39749E-03    0.13709E+04
    0.40552E-03    0.13975E+04
    0.41371E-03    0.14245E+04
    0.42207E-03    0.14521E+04
    0.43060E-03    0.14802E+04
    0.43929E-03    0.15089E+04
    0.44817E-03    0.15381E+04
    0.45722E-03    0.15678E+04
    0.46646E-03    0.15981E+04
    0.47588E-03    0.16290E+04
    0.48550E-03    0.16605E+04
    0.49530E-03    0.16925E+04
    0.50531E-03    0.17252E+04
    0.51552E-03    0.17585E+04
    0.52593E-03    0.17924E+04
    0.53656E-03    0.18270E+04
    0.54739E-03    0.18622E+04
    0.55845E-03    0.18981E+04
    0.56973E-03    0.19346E+04
    0.58124E-03    0.19719E+04
    0.59299E-03    0.20098E+04
    0.60496E-03    0.20484E+04
    0.61719E-03    0.20878E+04
    0.62965E-03    0.21279E+04
    0.64237E-03    0.21688E+04
    0.65535E-03    0.22104E+04
    0.66859E-03    0.22528E+04
    0.68210E-03    0.22959E+04
    0.69588E-03    0.23399E+04
    0.70993E-03    0.23847E+04
    0.72427E-03    0.24303E+04
    0.73891E-03    0.24768E+04
    0.75383E-03    0.25241E+04
    0.76906E-03    0.25723E+04
    0.78460E-03    0.26214E+04
    0.80045E-03    0.26713E+04
    0.81662E-03    0.27222E+04
    0.83311E-03    0.27740E+04
    0.84994E-03    0.28268E+04
