#           k/h    P           
    0.10000E-03    0.40743E+01
    0.10202E-03    0.41538E+01
    0.10408E-03    0.42348E+01
    0.10618E-03    0.43174E+01
    0.10833E-03    0.44016E+01
    0.11052E-03    0.44874E+01
    0.11275E-03    0.45749E+01
    0.11503E-03    0.46641E+01
    0.11735E-03    0.47551E+01
    0.11972E-03    0.48478E+01
    0.12214E-03    0.49424E+01
    0.12461E-03    0.50387E+01
    0.12712E-03    0.51370E+01
    0.12969E-03    0.52372E+01
    0.13231E-03    0.53393E+01
    0.13499E-03    0.54434E+01
    0.13771E-03    0.55495E+01
    0.14049E-03    0.56577E+01
    0.14333E-03    0.57680E+01
    0.14623E-03    0.58805E+01
    0.14918E-03    0.59952E+01
    0.15220E-03    0.61120E+01
    0.15527E-03    0.62312E+01
    0.15841E-03    0.63527E+01
    0.16161E-03    0.64765E+01
    0.16487E-03    0.66028E+01
    0.16820E-03    0.67315E+01
    0.17160E-03    0.68627E+01
    0.17507E-03    0.69965E+01
    0.17860E-03    0.71329E+01
    0.18221E-03    0.72719E+01
    0.18589E-03    0.74136E+01
    0.18965E-03    0.75581E+01
    0.19348E-03    0.77054E+01
    0.19739E-03    0.78556E+01
    0.20138E-03    0.80087E+01
    0.20544E-03    0.81647E+01
    0.20959E-03    0.83238E+01
    0.21383E-03    0.84860E+01
    0.21815E-03    0.86514E+01
    0.22255E-03    0.88199E+01
    0.22705E-03    0.89917E+01
    0.23164E-03    0.91669E+01
    0.23632E-03    0.93455E+01
    0.24109E-03    0.95275E+01
    0.24596E-03    0.97131E+01
    0.25093E-03    0.99023E+01
    0.25600E-03    0.10095E+02
    0.26117E-03    0.10292E+02
    0.26645E-03    0.10492E+02
    0.27183E-03    0.10696E+02
    0.27732E-03    0.10905E+02
    0.28292E-03    0.11117E+02
    0.28864E-03    0.11333E+02
    0.29447E-03    0.11554E+02
    0.30042E-03    0.11779E+02
    0.30649E-03    0.12008E+02
    0.31268E-03    0.12242E+02
    0.31899E-03    0.12480E+02
    0.32544E-03    0.12723E+02
    0.33201E-03    0.12970E+02
    0.33872E-03    0.13222E+02
    0.34556E-03    0.13480E+02
    0.35254E-03    0.13742E+02
    0.35966E-03    0.14009E+02
    0.36693E-03    0.14281E+02
    0.37434E-03    0.14559E+02
    0.38190E-03    0.14842E+02
    0.38962E-03    0.15130E+02
    0.39749E-03    0.15424E+02
    0.40552E-03    0.15724E+02
    0.41371E-03    0.16029E+02
    0.42207E-03    0.16341E+02
    0.43060E-03    0.16658E+02
    0.43929E-03    0.16981E+02
    0.44817E-03    0.17311E+02
    0.45722E-03    0.17647E+02
