#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.130110E+08   0.130110E+08   0.173423E+08   0.173421E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560642E+00   0.106844E+08   0.106844E+08   0.813979E+01
   0.113644E-04   0.130110E+08   0.130110E+08   0.173411E+08   0.173408E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560642E+00   0.106844E+08   0.106844E+08   0.899651E+01
   0.125608E-04   0.130110E+08   0.130110E+08   0.173395E+08   0.173392E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560642E+00   0.106844E+08   0.106844E+08   0.994334E+01
   0.138832E-04   0.130110E+08   0.130110E+08   0.173376E+08   0.173372E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560641E+00   0.106844E+08   0.106844E+08   0.109897E+02
   0.153447E-04   0.130110E+08   0.130110E+08   0.173353E+08   0.173348E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560641E+00   0.106844E+08   0.106844E+08   0.121462E+02
   0.169602E-04   0.130110E+08   0.130110E+08   0.173325E+08   0.173319E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560641E+00   0.106844E+08   0.106844E+08   0.134242E+02
   0.187457E-04   0.130110E+08   0.130110E+08   0.173290E+08   0.173283E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130197E+08  -0.560640E+00   0.106844E+08   0.106844E+08   0.148365E+02
   0.207192E-04   0.130110E+08   0.130110E+08   0.173248E+08   0.173240E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130196E+08  -0.560639E+00   0.106844E+08   0.106844E+08   0.163971E+02
   0.229004E-04   0.130110E+08   0.130110E+08   0.173197E+08   0.173186E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130196E+08  -0.560639E+00   0.106844E+08   0.106844E+08   0.181215E+02
   0.253113E-04   0.130110E+08   0.130110E+08   0.173134E+08   0.173121E+08   0.000000E+00   0.130110E+08   0.130110E+08   0.130196E+08  -0.560638E+00   0.106844E+08   0.106844E+08   0.200269E+02
   0.279760E-04   0.130109E+08   0.130109E+08   0.173057E+08   0.173041E+08   0.000000E+00   0.130109E+08   0.130109E+08   0.130196E+08  -0.560636E+00   0.106843E+08   0.106843E+08   0.221321E+02
   0.309213E-04   0.130109E+08   0.130109E+08   0.172963E+08   0.172944E+08   0.000000E+00   0.130109E+08   0.130109E+08   0.130195E+08  -0.560635E+00   0.106843E+08   0.106843E+08   0.244577E+02
   0.341766E-04   0.130109E+08   0.130109E+08   0.172848E+08   0.172825E+08   0.000000E+00   0.130109E+08   0.130109E+08   0.130195E+08  -0.560633E+00   0.106843E+08   0.106843E+08   0.270267E+02
   0.377746E-04   0.130108E+08   0.130108E+08   0.172709E+08   0.172681E+08   0.000000E+00   0.130108E+08   0.130108E+08   0.130195E+08  -0.560631E+00   0.106843E+08   0.106843E+08   0.298640E+02
   0.417514E-04   0.130108E+08   0.130108E+08   0.172538E+08   0.172504E+08   0.000000E+00   0.130108E+08   0.130108E+08   0.130194E+08  -0.560629E+00   0.106842E+08   0.106842E+08   0.329973E+02
   0.461468E-04   0.130107E+08   0.130107E+08   0.172330E+08   0.172288E+08   0.000000E+00   0.130107E+08   0.130107E+08   0.130193E+08  -0.560625E+00   0.106842E+08   0.106842E+08   0.364566E+02
   0.510050E-04   0.130107E+08   0.130107E+08   0.172075E+08   0.172024E+08   0.000000E+00   0.130107E+08   0.130107E+08   0.130192E+08  -0.560622E+00   0.106841E+08   0.106841E+08   0.402751E+02
