#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.121680E+08   0.121680E+08   0.162190E+08   0.162188E+08   0.000000E+00   0.121680E+08   0.121680E+08   0.121767E+08  -0.568003E+00   0.103645E+08   0.103645E+08   0.848662E+01
   0.113644E-04   0.121680E+08   0.121680E+08   0.162179E+08   0.162177E+08   0.000000E+00   0.121680E+08   0.121680E+08   0.121767E+08  -0.568003E+00   0.103645E+08   0.103645E+08   0.937985E+01
   0.125608E-04   0.121680E+08   0.121680E+08   0.162165E+08   0.162163E+08   0.000000E+00   0.121680E+08   0.121680E+08   0.121767E+08  -0.568003E+00   0.103645E+08   0.103645E+08   0.103670E+02
   0.138832E-04   0.121680E+08   0.121680E+08   0.162149E+08   0.162146E+08   0.000000E+00   0.121680E+08   0.121680E+08   0.121767E+08  -0.568002E+00   0.103645E+08   0.103645E+08   0.114581E+02
   0.153447E-04   0.121680E+08   0.121679E+08   0.162129E+08   0.162125E+08   0.000000E+00   0.121680E+08   0.121680E+08   0.121767E+08  -0.568002E+00   0.103645E+08   0.103645E+08   0.126638E+02
   0.169602E-04   0.121679E+08   0.121679E+08   0.162104E+08   0.162099E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121767E+08  -0.568002E+00   0.103645E+08   0.103645E+08   0.139963E+02
   0.187457E-04   0.121679E+08   0.121679E+08   0.162074E+08   0.162068E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121767E+08  -0.568001E+00   0.103645E+08   0.103645E+08   0.154688E+02
   0.207192E-04   0.121679E+08   0.121679E+08   0.162038E+08   0.162030E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121767E+08  -0.568000E+00   0.103645E+08   0.103645E+08   0.170960E+02
   0.229004E-04   0.121679E+08   0.121679E+08   0.161993E+08   0.161984E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121767E+08  -0.568000E+00   0.103645E+08   0.103645E+08   0.188940E+02
   0.253113E-04   0.121679E+08   0.121679E+08   0.161938E+08   0.161927E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121766E+08  -0.567999E+00   0.103644E+08   0.103644E+08   0.208808E+02
   0.279760E-04   0.121679E+08   0.121679E+08   0.161871E+08   0.161858E+08   0.000000E+00   0.121679E+08   0.121679E+08   0.121766E+08  -0.567998E+00   0.103644E+08   0.103644E+08   0.230758E+02
   0.309213E-04   0.121678E+08   0.121678E+08   0.161790E+08   0.161773E+08   0.000000E+00   0.121678E+08   0.121678E+08   0.121766E+08  -0.567996E+00   0.103644E+08   0.103644E+08   0.255008E+02
   0.341766E-04   0.121678E+08   0.121678E+08   0.161690E+08   0.161670E+08   0.000000E+00   0.121678E+08   0.121678E+08   0.121766E+08  -0.567994E+00   0.103644E+08   0.103644E+08   0.281796E+02
   0.377746E-04   0.121678E+08   0.121678E+08   0.161569E+08   0.161544E+08   0.000000E+00   0.121678E+08   0.121678E+08   0.121765E+08  -0.567992E+00   0.103644E+08   0.103643E+08   0.311383E+02
   0.417514E-04   0.121677E+08   0.121677E+08   0.161420E+08   0.161390E+08   0.000000E+00   0.121677E+08   0.121677E+08   0.121765E+08  -0.567990E+00   0.103643E+08   0.103643E+08   0.344057E+02
   0.461468E-04   0.121677E+08   0.121677E+08   0.161239E+08   0.161202E+08   0.000000E+00   0.121677E+08   0.121677E+08   0.121764E+08  -0.567987E+00   0.103643E+08   0.103643E+08   0.380134E+02
   0.510050E-04   0.121676E+08   0.121676E+08   0.161018E+08   0.160973E+08   0.000000E+00   0.121676E+08   0.121676E+08   0.121763E+08  -0.567983E+00   0.103642E+08   0.103642E+08   0.419958E+02
   0.563747E-04   0.121675E+08   0.121675E+08   0.160749E+08   0.160693E+08   0.000000E+00   0.121675E+08   0.121675E+08   0.121762E+08  -0.567978E+00   0.103641E+08   0.103641E+08   0.463907E+02
   0.623096E-04   0.121674E+08   0.121674E+08   0.160420E+08   0.160353E+08   0.000000E+00   0.121674E+08   0.121674E+08   0.121761E+08  -0.567972E+00   0.103641E+08   0.103641E+08   0.512391E+02
   0.688694E-04   0.121673E+08   0.121673E+08   0.160019E+08   0.159937E+08   0.000000E+00   0.121673E+08   0.121673E+08   0.121760E+08  -0.567965E+00   0.103640E+08   0.103639E+08   0.565855E+02
   0.761198E-04   0.121672E+08   0.121672E+08   0.159531E+08   0.159431E+08   0.000000E+00   0.121672E+08   0.121672E+08   0.121758E+08  -0.567957E+00   0.103638E+08   0.103638E+08   0.624780E+02
