#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.186193E+07   0.186193E+07   0.248247E+07   0.248247E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600691E+00   0.185859E+07   0.185859E+07   0.223413E+00
   0.113644E-04   0.186193E+07   0.186193E+07   0.248244E+07   0.248244E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600691E+00   0.185859E+07   0.185859E+07   0.246933E+00
   0.125608E-04   0.186193E+07   0.186193E+07   0.248241E+07   0.248241E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600691E+00   0.185859E+07   0.185859E+07   0.272927E+00
   0.138832E-04   0.186193E+07   0.186193E+07   0.248238E+07   0.248237E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600691E+00   0.185859E+07   0.185859E+07   0.301658E+00
   0.153447E-04   0.186193E+07   0.186193E+07   0.248233E+07   0.248233E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600691E+00   0.185859E+07   0.185859E+07   0.333412E+00
   0.169602E-04   0.186193E+07   0.186193E+07   0.248227E+07   0.248227E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600690E+00   0.185859E+07   0.185859E+07   0.368509E+00
   0.187457E-04   0.186193E+07   0.186193E+07   0.248221E+07   0.248220E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600690E+00   0.185859E+07   0.185859E+07   0.407298E+00
   0.207192E-04   0.186193E+07   0.186193E+07   0.248212E+07   0.248212E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600689E+00   0.185859E+07   0.185859E+07   0.450170E+00
   0.229004E-04   0.186193E+07   0.186193E+07   0.248202E+07   0.248201E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600689E+00   0.185858E+07   0.185858E+07   0.497552E+00
   0.253113E-04   0.186193E+07   0.186193E+07   0.248190E+07   0.248189E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187114E+07  -0.600688E+00   0.185858E+07   0.185858E+07   0.549918E+00
   0.279760E-04   0.186193E+07   0.186193E+07   0.248175E+07   0.248174E+07   0.000000E+00   0.186193E+07   0.186193E+07   0.187113E+07  -0.600687E+00   0.185858E+07   0.185858E+07   0.607793E+00
   0.309213E-04   0.186192E+07   0.186192E+07   0.248156E+07   0.248155E+07   0.000000E+00   0.186192E+07   0.186192E+07   0.187113E+07  -0.600686E+00   0.185858E+07   0.185858E+07   0.671754E+00
   0.341766E-04   0.186192E+07   0.186192E+07   0.248134E+07   0.248132E+07   0.000000E+00   0.186192E+07   0.186192E+07   0.187113E+07  -0.600685E+00   0.185858E+07   0.185858E+07   0.742439E+00
   0.377746E-04   0.186192E+07   0.186192E+07   0.248106E+07   0.248104E+07   0.000000E+00   0.186192E+07   0.186192E+07   0.187112E+07  -0.600684E+00   0.185857E+07   0.185857E+07   0.820554E+00
   0.417514E-04   0.186191E+07   0.186191E+07   0.248073E+07   0.248070E+07   0.000000E+00   0.186191E+07   0.186191E+07   0.187112E+07  -0.600682E+00   0.185857E+07   0.185857E+07   0.906876E+00
   0.461468E-04   0.186191E+07   0.186191E+07   0.248031E+07   0.248028E+07   0.000000E+00   0.186191E+07   0.186191E+07   0.187111E+07  -0.600680E+00   0.185857E+07   0.185857E+07   0.100226E+01
