#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.416284E+07   0.416284E+07   0.554989E+07   0.554987E+07   0.000000E+00   0.416284E+07   0.416284E+07   0.417207E+07  -0.599118E+00   0.413417E+07   0.413417E+07   0.964090E+01
   0.113644E-04   0.416284E+07   0.416284E+07   0.554976E+07   0.554974E+07   0.000000E+00   0.416284E+07   0.416284E+07   0.417206E+07  -0.599118E+00   0.413417E+07   0.413417E+07   0.106557E+02
   0.125608E-04   0.416284E+07   0.416284E+07   0.554961E+07   0.554958E+07   0.000000E+00   0.416284E+07   0.416284E+07   0.417206E+07  -0.599117E+00   0.413417E+07   0.413417E+07   0.117774E+02
   0.138832E-04   0.416283E+07   0.416283E+07   0.554942E+07   0.554939E+07   0.000000E+00   0.416283E+07   0.416283E+07   0.417206E+07  -0.599117E+00   0.413417E+07   0.413417E+07   0.130170E+02
   0.153447E-04   0.416283E+07   0.416283E+07   0.554919E+07   0.554915E+07   0.000000E+00   0.416283E+07   0.416283E+07   0.417206E+07  -0.599117E+00   0.413417E+07   0.413417E+07   0.143871E+02
   0.169602E-04   0.416283E+07   0.416283E+07   0.554891E+07   0.554887E+07   0.000000E+00   0.416283E+07   0.416283E+07   0.417206E+07  -0.599117E+00   0.413416E+07   0.413416E+07   0.159013E+02
   0.187457E-04   0.416283E+07   0.416283E+07   0.554857E+07   0.554852E+07   0.000000E+00   0.416283E+07   0.416283E+07   0.417205E+07  -0.599116E+00   0.413416E+07   0.413416E+07   0.175748E+02
   0.207192E-04   0.416283E+07   0.416282E+07   0.554816E+07   0.554808E+07   0.000000E+00   0.416283E+07   0.416283E+07   0.417205E+07  -0.599116E+00   0.413416E+07   0.413416E+07   0.194243E+02
   0.229004E-04   0.416282E+07   0.416282E+07   0.554765E+07   0.554756E+07   0.000000E+00   0.416282E+07   0.416282E+07   0.417205E+07  -0.599115E+00   0.413416E+07   0.413415E+07   0.214682E+02
   0.253113E-04   0.416282E+07   0.416282E+07   0.554702E+07   0.554692E+07   0.000000E+00   0.416282E+07   0.416282E+07   0.417204E+07  -0.599114E+00   0.413415E+07   0.413415E+07   0.237269E+02
   0.279760E-04   0.416281E+07   0.416281E+07   0.554626E+07   0.554614E+07   0.000000E+00   0.416281E+07   0.416281E+07   0.417203E+07  -0.599113E+00   0.413415E+07   0.413414E+07   0.262229E+02
   0.309213E-04   0.416281E+07   0.416281E+07   0.554534E+07   0.554518E+07   0.000000E+00   0.416281E+07   0.416281E+07   0.417203E+07  -0.599112E+00   0.413414E+07   0.413414E+07   0.289811E+02
   0.341766E-04   0.416280E+07   0.416280E+07   0.554420E+07   0.554401E+07   0.000000E+00   0.416280E+07   0.416280E+07   0.417202E+07  -0.599110E+00   0.413413E+07   0.413413E+07   0.320287E+02
