#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.911617E+07   0.911617E+07   0.121522E+08   0.121521E+08   0.000000E+00   0.911617E+07   0.911617E+07   0.912523E+07  -0.586833E+00   0.852614E+07   0.852614E+07   0.969439E+01
   0.113644E-04   0.911617E+07   0.911617E+07   0.121516E+08   0.121514E+08   0.000000E+00   0.911617E+07   0.911617E+07   0.912523E+07  -0.586833E+00   0.852613E+07   0.852613E+07   0.107148E+02
   0.125608E-04   0.911617E+07   0.911617E+07   0.121508E+08   0.121506E+08   0.000000E+00   0.911617E+07   0.911617E+07   0.912522E+07  -0.586833E+00   0.852613E+07   0.852613E+07   0.118425E+02
   0.138832E-04   0.911616E+07   0.911616E+07   0.121499E+08   0.121497E+08   0.000000E+00   0.911616E+07   0.911616E+07   0.912522E+07  -0.586833E+00   0.852613E+07   0.852613E+07   0.130889E+02
   0.153447E-04   0.911616E+07   0.911616E+07   0.121488E+08   0.121486E+08   0.000000E+00   0.911616E+07   0.911616E+07   0.912521E+07  -0.586832E+00   0.852612E+07   0.852612E+07   0.144664E+02
   0.169602E-04   0.911615E+07   0.911615E+07   0.121474E+08   0.121471E+08   0.000000E+00   0.911615E+07   0.911615E+07   0.912521E+07  -0.586832E+00   0.852612E+07   0.852612E+07   0.159886E+02
   0.187457E-04   0.911615E+07   0.911615E+07   0.121458E+08   0.121454E+08   0.000000E+00   0.911615E+07   0.911615E+07   0.912520E+07  -0.586831E+00   0.852611E+07   0.852611E+07   0.176710E+02
   0.207192E-04   0.911614E+07   0.911614E+07   0.121438E+08   0.121433E+08   0.000000E+00   0.911614E+07   0.911614E+07   0.912519E+07  -0.586831E+00   0.852611E+07   0.852611E+07   0.195301E+02
   0.229004E-04   0.911613E+07   0.911613E+07   0.121413E+08   0.121408E+08   0.000000E+00   0.911613E+07   0.911613E+07   0.912518E+07  -0.586830E+00   0.852610E+07   0.852610E+07   0.215845E+02
   0.253113E-04   0.911612E+07   0.911612E+07   0.121383E+08   0.121376E+08   0.000000E+00   0.911612E+07   0.911612E+07   0.912516E+07  -0.586829E+00   0.852609E+07   0.852609E+07   0.238545E+02
   0.279760E-04   0.911610E+07   0.911610E+07   0.121346E+08   0.121338E+08   0.000000E+00   0.911610E+07   0.911610E+07   0.912515E+07  -0.586828E+00   0.852608E+07   0.852607E+07   0.263628E+02
   0.309213E-04   0.911609E+07   0.911609E+07   0.121301E+08   0.121291E+08   0.000000E+00   0.911609E+07   0.911609E+07   0.912513E+07  -0.586827E+00   0.852606E+07   0.852606E+07   0.291341E+02
   0.341766E-04   0.911607E+07   0.911606E+07   0.121246E+08   0.121234E+08   0.000000E+00   0.911607E+07   0.911607E+07   0.912510E+07  -0.586825E+00   0.852604E+07   0.852604E+07   0.321957E+02
   0.377746E-04   0.911604E+07   0.911604E+07   0.121179E+08   0.121164E+08   0.000000E+00   0.911604E+07   0.911604E+07   0.912507E+07  -0.586823E+00   0.852602E+07   0.852601E+07   0.355776E+02
   0.417514E-04   0.911601E+07   0.911601E+07   0.121097E+08   0.121079E+08   0.000000E+00   0.911601E+07   0.911601E+07   0.912504E+07  -0.586820E+00   0.852599E+07   0.852598E+07   0.393130E+02
   0.461468E-04   0.911597E+07   0.911597E+07   0.120997E+08   0.120975E+08   0.000000E+00   0.911597E+07   0.911597E+07   0.912499E+07  -0.586817E+00   0.852595E+07   0.852595E+07   0.434380E+02
   0.510050E-04   0.911593E+07   0.911592E+07   0.120875E+08   0.120848E+08   0.000000E+00   0.911593E+07   0.911593E+07   0.912494E+07  -0.586814E+00   0.852591E+07   0.852590E+07   0.479925E+02
   0.563747E-04   0.911587E+07   0.911586E+07   0.120726E+08   0.120694E+08   0.000000E+00   0.911587E+07   0.911587E+07   0.912487E+07  -0.586809E+00   0.852586E+07   0.852585E+07   0.530201E+02
   0.623096E-04   0.911580E+07   0.911579E+07   0.120545E+08   0.120505E+08   0.000000E+00   0.911580E+07   0.911580E+07   0.912478E+07  -0.586803E+00   0.852580E+07   0.852578E+07   0.585682E+02
