#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.724417E+07   0.724417E+07   0.965718E+07   0.965711E+07   0.000000E+00   0.724417E+07   0.724417E+07   0.725333E+07  -0.593552E+00   0.700424E+07   0.700424E+07   0.102806E+02
   0.113644E-04   0.724417E+07   0.724417E+07   0.965680E+07   0.965672E+07   0.000000E+00   0.724417E+07   0.724417E+07   0.725332E+07  -0.593552E+00   0.700424E+07   0.700424E+07   0.113627E+02
   0.125608E-04   0.724417E+07   0.724416E+07   0.965634E+07   0.965623E+07   0.000000E+00   0.724417E+07   0.724417E+07   0.725332E+07  -0.593552E+00   0.700424E+07   0.700424E+07   0.125587E+02
   0.138832E-04   0.724416E+07   0.724416E+07   0.965576E+07   0.965564E+07   0.000000E+00   0.724416E+07   0.724416E+07   0.725332E+07  -0.593551E+00   0.700423E+07   0.700423E+07   0.138805E+02
   0.153447E-04   0.724416E+07   0.724416E+07   0.965507E+07   0.965492E+07   0.000000E+00   0.724416E+07   0.724416E+07   0.725332E+07  -0.593551E+00   0.700423E+07   0.700423E+07   0.153413E+02
   0.169602E-04   0.724416E+07   0.724416E+07   0.965422E+07   0.965404E+07   0.000000E+00   0.724416E+07   0.724416E+07   0.725331E+07  -0.593551E+00   0.700423E+07   0.700423E+07   0.169557E+02
   0.187457E-04   0.724415E+07   0.724415E+07   0.965318E+07   0.965296E+07   0.000000E+00   0.724415E+07   0.724415E+07   0.725330E+07  -0.593550E+00   0.700422E+07   0.700422E+07   0.187399E+02
   0.207192E-04   0.724415E+07   0.724414E+07   0.965192E+07   0.965164E+07   0.000000E+00   0.724415E+07   0.724415E+07   0.725330E+07  -0.593549E+00   0.700422E+07   0.700422E+07   0.207117E+02
   0.229004E-04   0.724414E+07   0.724414E+07   0.965037E+07   0.965003E+07   0.000000E+00   0.724414E+07   0.724414E+07   0.725329E+07  -0.593549E+00   0.700421E+07   0.700421E+07   0.228906E+02
   0.253113E-04   0.724413E+07   0.724413E+07   0.964848E+07   0.964806E+07   0.000000E+00   0.724413E+07   0.724413E+07   0.725328E+07  -0.593548E+00   0.700420E+07   0.700420E+07   0.252984E+02
   0.279760E-04   0.724412E+07   0.724412E+07   0.964617E+07   0.964566E+07   0.000000E+00   0.724412E+07   0.724412E+07   0.725327E+07  -0.593547E+00   0.700419E+07   0.700419E+07   0.279589E+02
   0.309213E-04   0.724411E+07   0.724410E+07   0.964335E+07   0.964273E+07   0.000000E+00   0.724411E+07   0.724411E+07   0.725325E+07  -0.593545E+00   0.700418E+07   0.700418E+07   0.308986E+02
