#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.596630E+06   0.596630E+06   0.795497E+06   0.795496E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605706E+06  -0.602173E+00   0.594875E+06   0.594875E+06   0.157704E+00
   0.113644E-04   0.596630E+06   0.596630E+06   0.795494E+06   0.795494E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605706E+06  -0.602173E+00   0.594875E+06   0.594875E+06   0.174307E+00
   0.125608E-04   0.596630E+06   0.596630E+06   0.795491E+06   0.795491E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605706E+06  -0.602173E+00   0.594875E+06   0.594875E+06   0.192657E+00
   0.138832E-04   0.596630E+06   0.596630E+06   0.795488E+06   0.795487E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605705E+06  -0.602173E+00   0.594875E+06   0.594875E+06   0.212939E+00
   0.153447E-04   0.596630E+06   0.596630E+06   0.795484E+06   0.795482E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605705E+06  -0.602173E+00   0.594875E+06   0.594875E+06   0.235357E+00
   0.169602E-04   0.596630E+06   0.596630E+06   0.795478E+06   0.795477E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605705E+06  -0.602172E+00   0.594875E+06   0.594875E+06   0.260134E+00
   0.187457E-04   0.596630E+06   0.596630E+06   0.795472E+06   0.795470E+06   0.000000E+00   0.596630E+06   0.596630E+06   0.605705E+06  -0.602172E+00   0.594875E+06   0.594875E+06   0.287520E+00
   0.207192E-04   0.596629E+06   0.596629E+06   0.795464E+06   0.795462E+06   0.000000E+00   0.596629E+06   0.596629E+06   0.605705E+06  -0.602172E+00   0.594874E+06   0.594874E+06   0.317789E+00
   0.229004E-04   0.596629E+06   0.596629E+06   0.795454E+06   0.795452E+06   0.000000E+00   0.596629E+06   0.596629E+06   0.605704E+06  -0.602171E+00   0.594874E+06   0.594874E+06   0.351245E+00
   0.253113E-04   0.596629E+06   0.596629E+06   0.795443E+06   0.795440E+06   0.000000E+00   0.596629E+06   0.596629E+06   0.605704E+06  -0.602171E+00   0.594874E+06   0.594874E+06   0.388223E+00
   0.279760E-04   0.596628E+06   0.596628E+06   0.795428E+06   0.795425E+06   0.000000E+00   0.596628E+06   0.596628E+06   0.605703E+06  -0.602170E+00   0.594874E+06   0.594874E+06   0.429093E+00
   0.309213E-04   0.596628E+06   0.596628E+06   0.795411E+06   0.795407E+06   0.000000E+00   0.596628E+06   0.596628E+06   0.605703E+06  -0.602170E+00   0.594873E+06   0.594873E+06   0.474266E+00
   0.341766E-04   0.596628E+06   0.596627E+06   0.795390E+06   0.795384E+06   0.000000E+00   0.596628E+06   0.596628E+06   0.605702E+06  -0.602169E+00   0.594873E+06   0.594873E+06   0.524194E+00
