#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.384203E+07   0.384203E+07   0.512223E+07   0.512222E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599419E+00   0.382055E+07   0.382055E+07   0.918713E+01
   0.113644E-04   0.384203E+07   0.384203E+07   0.512213E+07   0.512211E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599419E+00   0.382055E+07   0.382055E+07   0.101542E+02
   0.125608E-04   0.384203E+07   0.384203E+07   0.512200E+07   0.512197E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599418E+00   0.382055E+07   0.382055E+07   0.112231E+02
   0.138832E-04   0.384203E+07   0.384203E+07   0.512184E+07   0.512181E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599418E+00   0.382055E+07   0.382055E+07   0.124044E+02
   0.153447E-04   0.384203E+07   0.384203E+07   0.512164E+07   0.512161E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599418E+00   0.382055E+07   0.382055E+07   0.137100E+02
   0.169602E-04   0.384203E+07   0.384203E+07   0.512140E+07   0.512136E+07   0.000000E+00   0.384203E+07   0.384203E+07   0.385126E+07  -0.599418E+00   0.382055E+07   0.382055E+07   0.151530E+02
   0.187457E-04   0.384202E+07   0.384202E+07   0.512111E+07   0.512107E+07   0.000000E+00   0.384202E+07   0.384202E+07   0.385125E+07  -0.599417E+00   0.382055E+07   0.382054E+07   0.167477E+02
   0.207192E-04   0.384202E+07   0.384202E+07   0.512076E+07   0.512070E+07   0.000000E+00   0.384202E+07   0.384202E+07   0.385125E+07  -0.599417E+00   0.382054E+07   0.382054E+07   0.185102E+02
   0.229004E-04   0.384202E+07   0.384202E+07   0.512032E+07   0.512025E+07   0.000000E+00   0.384202E+07   0.384202E+07   0.385125E+07  -0.599416E+00   0.382054E+07   0.382054E+07   0.204579E+02
   0.253113E-04   0.384202E+07   0.384202E+07   0.511979E+07   0.511971E+07   0.000000E+00   0.384202E+07   0.384202E+07   0.385124E+07  -0.599415E+00   0.382054E+07   0.382054E+07   0.226104E+02
