#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.354601E+07   0.354601E+07   0.472760E+07   0.472759E+07   0.000000E+00   0.354601E+07   0.354601E+07   0.355524E+07  -0.599664E+00   0.352975E+07   0.352975E+07   0.859146E+01
   0.113644E-04   0.354601E+07   0.354601E+07   0.472751E+07   0.472750E+07   0.000000E+00   0.354601E+07   0.354601E+07   0.355524E+07  -0.599664E+00   0.352975E+07   0.352975E+07   0.949584E+01
   0.125608E-04   0.354601E+07   0.354600E+07   0.472740E+07   0.472738E+07   0.000000E+00   0.354601E+07   0.354601E+07   0.355524E+07  -0.599664E+00   0.352975E+07   0.352975E+07   0.104954E+02
   0.138832E-04   0.354600E+07   0.354600E+07   0.472726E+07   0.472724E+07   0.000000E+00   0.354600E+07   0.354600E+07   0.355523E+07  -0.599664E+00   0.352975E+07   0.352975E+07   0.116001E+02
   0.153447E-04   0.354600E+07   0.354600E+07   0.472710E+07   0.472707E+07   0.000000E+00   0.354600E+07   0.354600E+07   0.355523E+07  -0.599663E+00   0.352975E+07   0.352975E+07   0.128211E+02
   0.169602E-04   0.354600E+07   0.354600E+07   0.472689E+07   0.472686E+07   0.000000E+00   0.354600E+07   0.354600E+07   0.355523E+07  -0.599663E+00   0.352974E+07   0.352974E+07   0.141705E+02
   0.187457E-04   0.354600E+07   0.354600E+07   0.472665E+07   0.472661E+07   0.000000E+00   0.354600E+07   0.354600E+07   0.355523E+07  -0.599663E+00   0.352974E+07   0.352974E+07   0.156619E+02
   0.207192E-04   0.354600E+07   0.354600E+07   0.472634E+07   0.472630E+07   0.000000E+00   0.354600E+07   0.354600E+07   0.355523E+07  -0.599662E+00   0.352974E+07   0.352974E+07   0.173101E+02
   0.229004E-04   0.354599E+07   0.354599E+07   0.472597E+07   0.472592E+07   0.000000E+00   0.354599E+07   0.354599E+07   0.355522E+07  -0.599662E+00   0.352974E+07   0.352974E+07   0.191317E+02
   0.253113E-04   0.354599E+07   0.354599E+07   0.472552E+07   0.472546E+07   0.000000E+00   0.354599E+07   0.354599E+07   0.355522E+07  -0.599661E+00   0.352973E+07   0.352973E+07   0.211447E+02
   0.279760E-04   0.354599E+07   0.354599E+07   0.472497E+07   0.472489E+07   0.000000E+00   0.354599E+07   0.354599E+07   0.355521E+07  -0.599660E+00   0.352973E+07   0.352973E+07   0.233692E+02
   0.309213E-04   0.354598E+07   0.354598E+07   0.472429E+07   0.472420E+07   0.000000E+00   0.354598E+07   0.354598E+07   0.355521E+07  -0.599659E+00   0.352973E+07   0.352972E+07   0.258274E+02
   0.341766E-04   0.354598E+07   0.354597E+07   0.472347E+07   0.472335E+07   0.000000E+00   0.354598E+07   0.354598E+07   0.355520E+07  -0.599657E+00   0.352972E+07   0.352972E+07   0.285437E+02
   0.377746E-04   0.354597E+07   0.354597E+07   0.472246E+07   0.472232E+07   0.000000E+00   0.354597E+07   0.354597E+07   0.355519E+07  -0.599656E+00   0.352971E+07   0.352971E+07   0.315449E+02
   0.417514E-04   0.354596E+07   0.354596E+07   0.472124E+07   0.472106E+07   0.000000E+00   0.354596E+07   0.354596E+07   0.355518E+07  -0.599653E+00   0.352970E+07   0.352970E+07   0.348609E+02
   0.461468E-04   0.354595E+07   0.354595E+07   0.471973E+07   0.471952E+07   0.000000E+00   0.354595E+07   0.354595E+07   0.355516E+07  -0.599651E+00   0.352969E+07   0.352969E+07   0.385241E+02
   0.510050E-04   0.354593E+07   0.354593E+07   0.471790E+07   0.471764E+07   0.000000E+00   0.354593E+07   0.354593E+07   0.355514E+07  -0.599648E+00   0.352968E+07   0.352967E+07   0.425707E+02
   0.563747E-04   0.354592E+07   0.354591E+07   0.471566E+07   0.471534E+07   0.000000E+00   0.354592E+07   0.354592E+07   0.355512E+07  -0.599644E+00   0.352966E+07   0.352966E+07   0.470400E+02
   0.623096E-04   0.354590E+07   0.354589E+07   0.471293E+07   0.471254E+07   0.000000E+00   0.354590E+07   0.354590E+07   0.355510E+07  -0.599639E+00   0.352964E+07   0.352963E+07   0.519756E+02
   0.688694E-04   0.354587E+07   0.354587E+07   0.470959E+07   0.470912E+07   0.000000E+00   0.354587E+07   0.354587E+07   0.355507E+07  -0.599634E+00   0.352962E+07   0.352961E+07   0.574249E+02
   0.761198E-04   0.354584E+07   0.354584E+07   0.470552E+07   0.470494E+07   0.000000E+00   0.354584E+07   0.354584E+07   0.355503E+07  -0.599627E+00   0.352959E+07   0.352958E+07   0.634400E+02
   0.841334E-04   0.354580E+07   0.354580E+07   0.470055E+07   0.469984E+07   0.000000E+00   0.354580E+07   0.354580E+07   0.355498E+07  -0.599618E+00   0.352955E+07   0.352954E+07   0.700778E+02
   0.929907E-04   0.354576E+07   0.354575E+07   0.469448E+07   0.469361E+07   0.000000E+00   0.354576E+07   0.354576E+07   0.355492E+07  -0.599608E+00   0.352950E+07   0.352949E+07   0.774000E+02
   0.102781E-03   0.354570E+07   0.354569E+07   0.468708E+07   0.468602E+07   0.000000E+00   0.354570E+07   0.354570E+07   0.355485E+07  -0.599595E+00   0.352945E+07   0.352943E+07   0.854738E+02
   0.113601E-03   0.354563E+07   0.354562E+07   0.467805E+07   0.467676E+07   0.000000E+00   0.354563E+07   0.354563E+07   0.355476E+07  -0.599580E+00   0.352938E+07   0.352936E+07   0.943715E+02
   0.125560E-03   0.354555E+07   0.354554E+07   0.466704E+07   0.466547E+07   0.000000E+00   0.354555E+07   0.354555E+07   0.355466E+07  -0.599561E+00   0.352930E+07   0.352927E+07   0.104171E+03
   0.138779E-03   0.354545E+07   0.354544E+07   0.465363E+07   0.465172E+07   0.000000E+00   0.354544E+07   0.354544E+07   0.355453E+07  -0.599538E+00   0.352920E+07   0.352917E+07   0.114955E+03
   0.153389E-03   0.354532E+07   0.354531E+07   0.463730E+07   0.463497E+07   0.000000E+00   0.354532E+07   0.354532E+07   0.355437E+07  -0.599510E+00   0.352908E+07   0.352904E+07   0.126810E+03
   0.169538E-03   0.354517E+07   0.354515E+07   0.461741E+07   0.461458E+07   0.000000E+00   0.354517E+07   0.354517E+07   0.355418E+07  -0.599476E+00   0.352893E+07   0.352888E+07   0.139828E+03
   0.187386E-03   0.354498E+07   0.354496E+07   0.459324E+07   0.458978E+07   0.000000E+00   0.354498E+07   0.354498E+07   0.355395E+07  -0.599434E+00   0.352875E+07   0.352869E+07   0.154100E+03
   0.207114E-03   0.354476E+07   0.354473E+07   0.456386E+07   0.455967E+07   0.000000E+00   0.354475E+07   0.354475E+07   0.355366E+07  -0.599383E+00   0.352853E+07   0.352845E+07   0.169721E+03
   0.228918E-03   0.354448E+07   0.354445E+07   0.452821E+07   0.452312E+07   0.000000E+00   0.354448E+07   0.354448E+07   0.355331E+07  -0.599322E+00   0.352826E+07   0.352817E+07   0.186779E+03
   0.253018E-03   0.354414E+07   0.354411E+07   0.448502E+07   0.447886E+07   0.000000E+00   0.354414E+07   0.354414E+07   0.355289E+07  -0.599246E+00   0.352792E+07   0.352782E+07   0.205354E+03
   0.279655E-03   0.354373E+07   0.354369E+07   0.443279E+07   0.442533E+07   0.000000E+00   0.354373E+07   0.354373E+07   0.355237E+07  -0.599154E+00   0.352752E+07   0.352739E+07   0.225513E+03
   0.309096E-03   0.354323E+07   0.354318E+07   0.436977E+07   0.436076E+07   0.000000E+00   0.354322E+07   0.354322E+07   0.355175E+07  -0.599042E+00   0.352703E+07   0.352687E+07   0.247297E+03
   0.341636E-03   0.354262E+07   0.354255E+07   0.429393E+07   0.428309E+07   0.000000E+00   0.354261E+07   0.354261E+07   0.355099E+07  -0.598906E+00   0.352643E+07   0.352624E+07   0.270713E+03
   0.377603E-03   0.354188E+07   0.354180E+07   0.420298E+07   0.418997E+07   0.000000E+00   0.354186E+07   0.354186E+07   0.355006E+07  -0.598741E+00   0.352570E+07   0.352547E+07   0.295717E+03
   0.417356E-03   0.354097E+07   0.354087E+07   0.409436E+07   0.407882E+07   0.000000E+00   0.354096E+07   0.354096E+07   0.354894E+07  -0.598541E+00   0.352481E+07   0.352453E+07   0.322194E+03
   0.461294E-03   0.353988E+07   0.353975E+07   0.396529E+07   0.394681E+07   0.000000E+00   0.353986E+07   0.353986E+07   0.354758E+07  -0.598299E+00   0.352373E+07   0.352339E+07   0.349932E+03
   0.509857E-03   0.353854E+07   0.353840E+07   0.381291E+07   0.379106E+07   0.000000E+00   0.353852E+07   0.353852E+07   0.354594E+07  -0.598006E+00   0.352242E+07   0.352201E+07   0.378596E+03
   0.563534E-03   0.353692E+07   0.353675E+07   0.363436E+07   0.360872E+07   0.000000E+00   0.353689E+07   0.353689E+07   0.354397E+07  -0.597653E+00   0.352082E+07   0.352034E+07   0.407688E+03
   0.622861E-03   0.353496E+07   0.353475E+07   0.342718E+07   0.339736E+07   0.000000E+00   0.353493E+07   0.353493E+07   0.354160E+07  -0.597228E+00   0.351889E+07   0.351832E+07   0.436513E+03
   0.688433E-03   0.353259E+07   0.353235E+07   0.318960E+07   0.315528E+07   0.000000E+00   0.353255E+07   0.353255E+07   0.353875E+07  -0.596719E+00   0.351654E+07   0.351588E+07   0.464141E+03
   0.760910E-03   0.352974E+07   0.352944E+07   0.292115E+07   0.288218E+07   0.000000E+00   0.352969E+07   0.352969E+07   0.353536E+07  -0.596112E+00   0.351372E+07   0.351294E+07   0.489376E+03
   0.841016E-03   0.352630E+07   0.352596E+07   0.262336E+07   0.257983E+07   0.000000E+00   0.352624E+07   0.352624E+07   0.353133E+07  -0.595389E+00   0.351031E+07   0.350941E+07   0.510749E+03
   0.929556E-03   0.352218E+07   0.352178E+07   0.230060E+07   0.225291E+07   0.000000E+00   0.352212E+07   0.352212E+07   0.352657E+07  -0.594535E+00   0.350621E+07   0.350519E+07   0.526543E+03
   0.102742E-02   0.351726E+07   0.351680E+07   0.196085E+07   0.190982E+07   0.000000E+00   0.351718E+07   0.351718E+07   0.352097E+07  -0.593531E+00   0.350131E+07   0.350016E+07   0.534889E+03
   0.113558E-02   0.351141E+07   0.351088E+07   0.161635E+07   0.156324E+07   0.000000E+00   0.351132E+07   0.351132E+07   0.351443E+07  -0.592358E+00   0.349545E+07   0.349419E+07   0.533937E+03
   0.125513E-02   0.350447E+07   0.350388E+07   0.128349E+07   0.122998E+07   0.000000E+00   0.350437E+07   0.350437E+07   0.350684E+07  -0.590998E+00   0.348851E+07   0.348714E+07   0.522163E+03
   0.138727E-02   0.349631E+07   0.349565E+07   0.981603E+06   0.929577E+06   0.000000E+00   0.349620E+07   0.349620E+07   0.349807E+07  -0.589432E+00   0.348030E+07   0.347886E+07   0.498777E+03
   0.153331E-02   0.348675E+07   0.348602E+07   0.730049E+06   0.681257E+06   0.000000E+00   0.348663E+07   0.348663E+07   0.348801E+07  -0.587642E+00   0.347067E+07   0.346919E+07   0.464220E+03
   0.169474E-02   0.347562E+07   0.347484E+07   0.543386E+06   0.498924E+06   0.000000E+00   0.347549E+07   0.347549E+07   0.347652E+07  -0.585609E+00   0.345944E+07   0.345796E+07   0.420618E+03
