#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.146084E+07   0.146084E+07   0.194772E+07   0.194772E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600949E+00   0.145824E+07   0.145824E+07   0.725474E-01
   0.113644E-04   0.146084E+07   0.146084E+07   0.194771E+07   0.194771E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600948E+00   0.145824E+07   0.145824E+07   0.801849E-01
   0.125608E-04   0.146084E+07   0.146084E+07   0.194769E+07   0.194769E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600948E+00   0.145824E+07   0.145824E+07   0.886265E-01
   0.138832E-04   0.146084E+07   0.146084E+07   0.194767E+07   0.194766E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600948E+00   0.145824E+07   0.145824E+07   0.979567E-01
   0.153447E-04   0.146084E+07   0.146084E+07   0.194764E+07   0.194764E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600948E+00   0.145824E+07   0.145824E+07   0.108269E+00
   0.169602E-04   0.146084E+07   0.146084E+07   0.194760E+07   0.194760E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600948E+00   0.145824E+07   0.145824E+07   0.119667E+00
   0.187457E-04   0.146084E+07   0.146084E+07   0.194756E+07   0.194756E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600947E+00   0.145824E+07   0.145824E+07   0.132265E+00
   0.207192E-04   0.146084E+07   0.146084E+07   0.194751E+07   0.194751E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600947E+00   0.145824E+07   0.145824E+07   0.146190E+00
   0.229004E-04   0.146084E+07   0.146084E+07   0.194745E+07   0.194744E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600946E+00   0.145824E+07   0.145824E+07   0.161580E+00
   0.253113E-04   0.146084E+07   0.146084E+07   0.194738E+07   0.194737E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600946E+00   0.145824E+07   0.145824E+07   0.178590E+00
   0.279760E-04   0.146084E+07   0.146084E+07   0.194728E+07   0.194727E+07   0.000000E+00   0.146084E+07   0.146084E+07   0.147003E+07  -0.600945E+00   0.145824E+07   0.145824E+07   0.197390E+00
   0.309213E-04   0.146083E+07   0.146083E+07   0.194717E+07   0.194716E+07   0.000000E+00   0.146083E+07   0.146083E+07   0.147002E+07  -0.600944E+00   0.145824E+07   0.145824E+07   0.218170E+00
   0.341766E-04   0.146083E+07   0.146083E+07   0.194703E+07   0.194702E+07   0.000000E+00   0.146083E+07   0.146083E+07   0.147002E+07  -0.600943E+00   0.145823E+07   0.145823E+07   0.241137E+00
