#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.113494E+08   0.113494E+08   0.151282E+08   0.151281E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113583E+08  -0.574180E+00   0.996855E+07   0.996855E+07   0.882057E+01
   0.113644E-04   0.113494E+08   0.113494E+08   0.151273E+08   0.151271E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113583E+08  -0.574180E+00   0.996854E+07   0.996854E+07   0.974896E+01
   0.125608E-04   0.113494E+08   0.113494E+08   0.151261E+08   0.151259E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113583E+08  -0.574180E+00   0.996854E+07   0.996854E+07   0.107750E+02
   0.138832E-04   0.113494E+08   0.113494E+08   0.151247E+08   0.151244E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113583E+08  -0.574179E+00   0.996854E+07   0.996854E+07   0.119090E+02
   0.153447E-04   0.113494E+08   0.113494E+08   0.151230E+08   0.151226E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113582E+08  -0.574179E+00   0.996853E+07   0.996853E+07   0.131622E+02
   0.169602E-04   0.113494E+08   0.113494E+08   0.151208E+08   0.151204E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113582E+08  -0.574179E+00   0.996852E+07   0.996852E+07   0.145472E+02
   0.187457E-04   0.113494E+08   0.113494E+08   0.151182E+08   0.151177E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113582E+08  -0.574178E+00   0.996852E+07   0.996852E+07   0.160777E+02
   0.207192E-04   0.113494E+08   0.113494E+08   0.151151E+08   0.151144E+08   0.000000E+00   0.113494E+08   0.113494E+08   0.113582E+08  -0.574177E+00   0.996851E+07   0.996851E+07   0.177690E+02
   0.229004E-04   0.113493E+08   0.113493E+08   0.151112E+08   0.151104E+08   0.000000E+00   0.113493E+08   0.113493E+08   0.113582E+08  -0.574177E+00   0.996850E+07   0.996850E+07   0.196379E+02
   0.253113E-04   0.113493E+08   0.113493E+08   0.151065E+08   0.151055E+08   0.000000E+00   0.113493E+08   0.113493E+08   0.113582E+08  -0.574176E+00   0.996849E+07   0.996848E+07   0.217029E+02
   0.279760E-04   0.113493E+08   0.113493E+08   0.151007E+08   0.150995E+08   0.000000E+00   0.113493E+08   0.113493E+08   0.113582E+08  -0.574174E+00   0.996847E+07   0.996847E+07   0.239845E+02
   0.309213E-04   0.113493E+08   0.113493E+08   0.150936E+08   0.150921E+08   0.000000E+00   0.113493E+08   0.113493E+08   0.113581E+08  -0.574173E+00   0.996845E+07   0.996845E+07   0.265052E+02
   0.341766E-04   0.113493E+08   0.113493E+08   0.150850E+08   0.150832E+08   0.000000E+00   0.113493E+08   0.113493E+08   0.113581E+08  -0.574171E+00   0.996843E+07   0.996842E+07   0.292898E+02
   0.377746E-04   0.113492E+08   0.113492E+08   0.150745E+08   0.150723E+08   0.000000E+00   0.113492E+08   0.113492E+08   0.113581E+08  -0.574169E+00   0.996840E+07   0.996839E+07   0.323654E+02
   0.417514E-04   0.113492E+08   0.113492E+08   0.150616E+08   0.150590E+08   0.000000E+00   0.113492E+08   0.113492E+08   0.113580E+08  -0.574167E+00   0.996836E+07   0.996836E+07   0.357621E+02
