#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.158401E+07   0.158401E+07   0.211193E+07   0.211193E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159321E+07  -0.600862E+00   0.158123E+07   0.158123E+07   0.724157E-01
   0.113644E-04   0.158401E+07   0.158401E+07   0.211191E+07   0.211191E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159321E+07  -0.600862E+00   0.158122E+07   0.158122E+07   0.800393E-01
   0.125608E-04   0.158401E+07   0.158401E+07   0.211189E+07   0.211189E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159321E+07  -0.600862E+00   0.158122E+07   0.158122E+07   0.884655E-01
   0.138832E-04   0.158401E+07   0.158401E+07   0.211186E+07   0.211186E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159321E+07  -0.600862E+00   0.158122E+07   0.158122E+07   0.977788E-01
   0.153447E-04   0.158401E+07   0.158401E+07   0.211183E+07   0.211183E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159320E+07  -0.600862E+00   0.158122E+07   0.158122E+07   0.108072E+00
   0.169602E-04   0.158401E+07   0.158401E+07   0.211179E+07   0.211179E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159320E+07  -0.600861E+00   0.158122E+07   0.158122E+07   0.119450E+00
   0.187457E-04   0.158401E+07   0.158401E+07   0.211174E+07   0.211174E+07   0.000000E+00   0.158401E+07   0.158401E+07   0.159320E+07  -0.600861E+00   0.158122E+07   0.158122E+07   0.132025E+00
   0.207192E-04   0.158400E+07   0.158400E+07   0.211168E+07   0.211168E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159320E+07  -0.600861E+00   0.158122E+07   0.158122E+07   0.145923E+00
   0.229004E-04   0.158400E+07   0.158400E+07   0.211161E+07   0.211160E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159320E+07  -0.600860E+00   0.158122E+07   0.158122E+07   0.161285E+00
   0.253113E-04   0.158400E+07   0.158400E+07   0.211152E+07   0.211151E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159320E+07  -0.600860E+00   0.158122E+07   0.158122E+07   0.178264E+00
   0.279760E-04   0.158400E+07   0.158400E+07   0.211141E+07   0.211140E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159320E+07  -0.600859E+00   0.158122E+07   0.158122E+07   0.197030E+00
   0.309213E-04   0.158400E+07   0.158400E+07   0.211128E+07   0.211127E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159320E+07  -0.600858E+00   0.158122E+07   0.158122E+07   0.217771E+00
   0.341766E-04   0.158400E+07   0.158400E+07   0.211112E+07   0.211110E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159319E+07  -0.600857E+00   0.158122E+07   0.158122E+07   0.240695E+00
   0.377746E-04   0.158400E+07   0.158399E+07   0.211092E+07   0.211090E+07   0.000000E+00   0.158400E+07   0.158400E+07   0.159319E+07  -0.600855E+00   0.158121E+07   0.158121E+07   0.266032E+00
   0.417514E-04   0.158399E+07   0.158399E+07   0.211068E+07   0.211066E+07   0.000000E+00   0.158399E+07   0.158399E+07   0.159318E+07  -0.600854E+00   0.158121E+07   0.158121E+07   0.294035E+00
   0.461468E-04   0.158399E+07   0.158399E+07   0.211038E+07   0.211036E+07   0.000000E+00   0.158399E+07   0.158399E+07   0.159318E+07  -0.600852E+00   0.158121E+07   0.158121E+07   0.324985E+00
   0.510050E-04   0.158398E+07   0.158398E+07   0.211002E+07   0.210999E+07   0.000000E+00   0.158398E+07   0.158398E+07   0.159317E+07  -0.600849E+00   0.158120E+07   0.158120E+07   0.359192E+00
   0.563747E-04   0.158398E+07   0.158398E+07   0.210958E+07   0.210954E+07   0.000000E+00   0.158398E+07   0.158398E+07   0.159317E+07  -0.600846E+00   0.158120E+07   0.158120E+07   0.396997E+00
