#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.156536E+08   0.156536E+08   0.208630E+08   0.208627E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529817E+00   0.110228E+08   0.110228E+08   0.703854E+01
   0.113644E-04   0.156536E+08   0.156536E+08   0.208611E+08   0.208608E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529817E+00   0.110228E+08   0.110228E+08   0.777933E+01
   0.125608E-04   0.156536E+08   0.156536E+08   0.208588E+08   0.208584E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529817E+00   0.110228E+08   0.110228E+08   0.859803E+01
   0.138832E-04   0.156536E+08   0.156536E+08   0.208560E+08   0.208555E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529817E+00   0.110228E+08   0.110228E+08   0.950282E+01
   0.153447E-04   0.156536E+08   0.156536E+08   0.208526E+08   0.208519E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529816E+00   0.110228E+08   0.110228E+08   0.105027E+02
   0.169602E-04   0.156536E+08   0.156536E+08   0.208484E+08   0.208476E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156618E+08  -0.529816E+00   0.110228E+08   0.110228E+08   0.116077E+02
   0.187457E-04   0.156536E+08   0.156536E+08   0.208432E+08   0.208423E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156617E+08  -0.529815E+00   0.110228E+08   0.110228E+08   0.128288E+02
   0.207192E-04   0.156536E+08   0.156536E+08   0.208370E+08   0.208358E+08   0.000000E+00   0.156536E+08   0.156536E+08   0.156617E+08  -0.529815E+00   0.110228E+08   0.110228E+08   0.141781E+02
   0.229004E-04   0.156535E+08   0.156535E+08   0.208293E+08   0.208279E+08   0.000000E+00   0.156535E+08   0.156535E+08   0.156617E+08  -0.529814E+00   0.110228E+08   0.110228E+08   0.156690E+02
   0.253113E-04   0.156535E+08   0.156535E+08   0.208200E+08   0.208182E+08   0.000000E+00   0.156535E+08   0.156535E+08   0.156617E+08  -0.529813E+00   0.110227E+08   0.110227E+08   0.173162E+02
