#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.702754E+06   0.702754E+06   0.936991E+06   0.936990E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711859E+06  -0.601895E+00   0.700891E+06   0.700891E+06   0.136808E+00
   0.113644E-04   0.702754E+06   0.702754E+06   0.936988E+06   0.936987E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711859E+06  -0.601895E+00   0.700891E+06   0.700891E+06   0.151211E+00
   0.125608E-04   0.702754E+06   0.702754E+06   0.936984E+06   0.936983E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711859E+06  -0.601895E+00   0.700890E+06   0.700890E+06   0.167130E+00
   0.138832E-04   0.702754E+06   0.702754E+06   0.936979E+06   0.936978E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711859E+06  -0.601894E+00   0.700890E+06   0.700890E+06   0.184724E+00
   0.153447E-04   0.702754E+06   0.702754E+06   0.936973E+06   0.936971E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711858E+06  -0.601894E+00   0.700890E+06   0.700890E+06   0.204172E+00
   0.169602E-04   0.702754E+06   0.702754E+06   0.936965E+06   0.936964E+06   0.000000E+00   0.702754E+06   0.702754E+06   0.711858E+06  -0.601894E+00   0.700890E+06   0.700890E+06   0.225666E+00
   0.187457E-04   0.702753E+06   0.702753E+06   0.936956E+06   0.936954E+06   0.000000E+00   0.702753E+06   0.702753E+06   0.711858E+06  -0.601894E+00   0.700890E+06   0.700890E+06   0.249423E+00
   0.207192E-04   0.702753E+06   0.702753E+06   0.936945E+06   0.936943E+06   0.000000E+00   0.702753E+06   0.702753E+06   0.711858E+06  -0.601893E+00   0.700890E+06   0.700890E+06   0.275681E+00
   0.229004E-04   0.702753E+06   0.702753E+06   0.936932E+06   0.936929E+06   0.000000E+00   0.702753E+06   0.702753E+06   0.711857E+06  -0.601893E+00   0.700889E+06   0.700889E+06   0.304704E+00
   0.253113E-04   0.702753E+06   0.702752E+06   0.936915E+06   0.936912E+06   0.000000E+00   0.702753E+06   0.702753E+06   0.711857E+06  -0.601893E+00   0.700889E+06   0.700889E+06   0.336782E+00
   0.279760E-04   0.702752E+06   0.702752E+06   0.936895E+06   0.936891E+06   0.000000E+00   0.702752E+06   0.702752E+06   0.711856E+06  -0.601892E+00   0.700889E+06   0.700889E+06   0.372237E+00
   0.309213E-04   0.702752E+06   0.702752E+06   0.936870E+06   0.936865E+06   0.000000E+00   0.702752E+06   0.702752E+06   0.711855E+06  -0.601891E+00   0.700888E+06   0.700888E+06   0.411424E+00
   0.341766E-04   0.702751E+06   0.702751E+06   0.936840E+06   0.936834E+06   0.000000E+00   0.702751E+06   0.702751E+06   0.711854E+06  -0.601890E+00   0.700887E+06   0.700887E+06   0.454737E+00
   0.377746E-04   0.702750E+06   0.702750E+06   0.936804E+06   0.936796E+06   0.000000E+00   0.702750E+06   0.702750E+06   0.711853E+06  -0.601889E+00   0.700887E+06   0.700887E+06   0.502608E+00
   0.417514E-04   0.702749E+06   0.702749E+06   0.936759E+06   0.936749E+06   0.000000E+00   0.702749E+06   0.702749E+06   0.711852E+06  -0.601888E+00   0.700886E+06   0.700886E+06   0.555520E+00
   0.461468E-04   0.702748E+06   0.702748E+06   0.936704E+06   0.936692E+06   0.000000E+00   0.702748E+06   0.702748E+06   0.711850E+06  -0.601887E+00   0.700884E+06   0.700884E+06   0.614001E+00
   0.510050E-04   0.702746E+06   0.702746E+06   0.936637E+06   0.936623E+06   0.000000E+00   0.702746E+06   0.702746E+06   0.711848E+06  -0.601885E+00   0.700883E+06   0.700883E+06   0.678638E+00
   0.563747E-04   0.702745E+06   0.702744E+06   0.936555E+06   0.936538E+06   0.000000E+00   0.702744E+06   0.702744E+06   0.711845E+06  -0.601882E+00   0.700881E+06   0.700881E+06   0.750078E+00
   0.623096E-04   0.702742E+06   0.702742E+06   0.936455E+06   0.936434E+06   0.000000E+00   0.702742E+06   0.702742E+06   0.711842E+06  -0.601879E+00   0.700879E+06   0.700879E+06   0.829038E+00
   0.688694E-04   0.702740E+06   0.702739E+06   0.936333E+06   0.936307E+06   0.000000E+00   0.702740E+06   0.702740E+06   0.711838E+06  -0.601876E+00   0.700876E+06   0.700876E+06   0.916308E+00
   0.761198E-04   0.702736E+06   0.702736E+06   0.936184E+06   0.936152E+06   0.000000E+00   0.702736E+06   0.702736E+06   0.711833E+06  -0.601872E+00   0.700873E+06   0.700873E+06   0.101276E+01
   0.841334E-04   0.702732E+06   0.702732E+06   0.936002E+06   0.935963E+06   0.000000E+00   0.702732E+06   0.702732E+06   0.711827E+06  -0.601866E+00   0.700869E+06   0.700869E+06   0.111937E+01
   0.929907E-04   0.702727E+06   0.702727E+06   0.935780E+06   0.935732E+06   0.000000E+00   0.702727E+06   0.702727E+06   0.711820E+06  -0.601860E+00   0.700864E+06   0.700864E+06   0.123719E+01
