#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.171741E+07   0.171741E+07   0.228979E+07   0.228978E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600777E+00   0.171439E+07   0.171439E+07   0.963619E-01
   0.113644E-04   0.171741E+07   0.171741E+07   0.228977E+07   0.228976E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600777E+00   0.171439E+07   0.171439E+07   0.106506E+00
   0.125608E-04   0.171741E+07   0.171741E+07   0.228974E+07   0.228974E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600777E+00   0.171439E+07   0.171439E+07   0.117719E+00
   0.138832E-04   0.171741E+07   0.171741E+07   0.228971E+07   0.228970E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600777E+00   0.171438E+07   0.171438E+07   0.130111E+00
   0.153447E-04   0.171741E+07   0.171741E+07   0.228967E+07   0.228967E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600776E+00   0.171438E+07   0.171438E+07   0.143808E+00
   0.169602E-04   0.171741E+07   0.171741E+07   0.228962E+07   0.228962E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600776E+00   0.171438E+07   0.171438E+07   0.158947E+00
   0.187457E-04   0.171741E+07   0.171741E+07   0.228956E+07   0.228956E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600776E+00   0.171438E+07   0.171438E+07   0.175679E+00
   0.207192E-04   0.171741E+07   0.171741E+07   0.228949E+07   0.228949E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600775E+00   0.171438E+07   0.171438E+07   0.194172E+00
   0.229004E-04   0.171741E+07   0.171741E+07   0.228941E+07   0.228940E+07   0.000000E+00   0.171741E+07   0.171741E+07   0.172661E+07  -0.600775E+00   0.171438E+07   0.171438E+07   0.214612E+00
   0.253113E-04   0.171740E+07   0.171740E+07   0.228930E+07   0.228929E+07   0.000000E+00   0.171740E+07   0.171740E+07   0.172661E+07  -0.600774E+00   0.171438E+07   0.171438E+07   0.237203E+00
   0.279760E-04   0.171740E+07   0.171740E+07   0.228918E+07   0.228916E+07   0.000000E+00   0.171740E+07   0.171740E+07   0.172660E+07  -0.600773E+00   0.171438E+07   0.171438E+07   0.262171E+00
   0.309213E-04   0.171740E+07   0.171740E+07   0.228902E+07   0.228900E+07   0.000000E+00   0.171740E+07   0.171740E+07   0.172660E+07  -0.600772E+00   0.171438E+07   0.171438E+07   0.289765E+00
   0.341766E-04   0.171740E+07   0.171740E+07   0.228883E+07   0.228881E+07   0.000000E+00   0.171740E+07   0.171740E+07   0.172660E+07  -0.600771E+00   0.171437E+07   0.171437E+07   0.320264E+00
   0.377746E-04   0.171740E+07   0.171740E+07   0.228859E+07   0.228857E+07   0.000000E+00   0.171740E+07   0.171740E+07   0.172660E+07  -0.600770E+00   0.171437E+07   0.171437E+07   0.353970E+00
   0.417514E-04   0.171739E+07   0.171739E+07   0.228831E+07   0.228828E+07   0.000000E+00   0.171739E+07   0.171739E+07   0.172659E+07  -0.600768E+00   0.171437E+07   0.171437E+07   0.391221E+00
   0.461468E-04   0.171739E+07   0.171739E+07   0.228796E+07   0.228793E+07   0.000000E+00   0.171739E+07   0.171739E+07   0.172658E+07  -0.600766E+00   0.171436E+07   0.171436E+07   0.432389E+00
   0.510050E-04   0.171738E+07   0.171738E+07   0.228754E+07   0.228750E+07   0.000000E+00   0.171738E+07   0.171738E+07   0.172658E+07  -0.600763E+00   0.171436E+07   0.171436E+07   0.477884E+00
   0.563747E-04   0.171738E+07   0.171738E+07   0.228702E+07   0.228697E+07   0.000000E+00   0.171738E+07   0.171738E+07   0.172657E+07  -0.600760E+00   0.171435E+07   0.171435E+07   0.528161E+00
   0.623096E-04   0.171737E+07   0.171737E+07   0.228638E+07   0.228632E+07   0.000000E+00   0.171737E+07   0.171737E+07   0.172656E+07  -0.600757E+00   0.171434E+07   0.171434E+07   0.583718E+00
   0.688694E-04   0.171736E+07   0.171736E+07   0.228561E+07   0.228553E+07   0.000000E+00   0.171736E+07   0.171736E+07   0.172655E+07  -0.600752E+00   0.171434E+07   0.171434E+07   0.645109E+00
   0.761198E-04   0.171735E+07   0.171735E+07   0.228466E+07   0.228457E+07   0.000000E+00   0.171735E+07   0.171735E+07   0.172653E+07  -0.600746E+00   0.171432E+07   0.171432E+07   0.712941E+00
   0.841334E-04   0.171733E+07   0.171733E+07   0.228350E+07   0.228340E+07   0.000000E+00   0.171733E+07   0.171733E+07   0.172651E+07  -0.600739E+00   0.171431E+07   0.171431E+07   0.787884E+00
   0.929907E-04   0.171732E+07   0.171731E+07   0.228209E+07   0.228196E+07   0.000000E+00   0.171732E+07   0.171732E+07   0.172649E+07  -0.600731E+00   0.171429E+07   0.171429E+07   0.870679E+00
   0.102781E-03   0.171729E+07   0.171729E+07   0.228037E+07   0.228021E+07   0.000000E+00   0.171729E+07   0.171729E+07   0.172646E+07  -0.600720E+00   0.171427E+07   0.171427E+07   0.962137E+00
   0.113601E-03   0.171727E+07   0.171727E+07   0.227826E+07   0.227807E+07   0.000000E+00   0.171727E+07   0.171727E+07   0.172643E+07  -0.600707E+00   0.171425E+07   0.171425E+07   0.106315E+01
   0.125560E-03   0.171724E+07   0.171723E+07   0.227570E+07   0.227546E+07   0.000000E+00   0.171724E+07   0.171724E+07   0.172638E+07  -0.600692E+00   0.171422E+07   0.171422E+07   0.117470E+01
   0.138779E-03   0.171720E+07   0.171720E+07   0.227256E+07   0.227228E+07   0.000000E+00   0.171720E+07   0.171720E+07   0.172633E+07  -0.600673E+00   0.171418E+07   0.171418E+07   0.129787E+01
   0.153389E-03   0.171715E+07   0.171715E+07   0.226874E+07   0.226839E+07   0.000000E+00   0.171715E+07   0.171715E+07   0.172627E+07  -0.600650E+00   0.171413E+07   0.171413E+07   0.143383E+01
   0.169538E-03   0.171709E+07   0.171709E+07   0.226408E+07   0.226366E+07   0.000000E+00   0.171709E+07   0.171709E+07   0.172619E+07  -0.600621E+00   0.171407E+07   0.171407E+07   0.158386E+01
   0.187386E-03   0.171702E+07   0.171702E+07   0.225840E+07   0.225788E+07   0.000000E+00   0.171702E+07   0.171702E+07   0.172610E+07  -0.600587E+00   0.171401E+07   0.171400E+07   0.174937E+01
   0.207114E-03   0.171694E+07   0.171693E+07   0.225147E+07   0.225085E+07   0.000000E+00   0.171693E+07   0.171693E+07   0.172598E+07  -0.600545E+00   0.171392E+07   0.171392E+07   0.193188E+01
   0.228918E-03   0.171683E+07   0.171682E+07   0.224304E+07   0.224228E+07   0.000000E+00   0.171683E+07   0.171683E+07   0.172584E+07  -0.600493E+00   0.171382E+07   0.171382E+07   0.213302E+01
   0.253018E-03   0.171670E+07   0.171669E+07   0.223278E+07   0.223186E+07   0.000000E+00   0.171670E+07   0.171670E+07   0.172567E+07  -0.600430E+00   0.171369E+07   0.171369E+07   0.235457E+01
   0.279655E-03   0.171654E+07   0.171654E+07   0.222031E+07   0.221918E+07   0.000000E+00   0.171654E+07   0.171654E+07   0.172547E+07  -0.600354E+00   0.171354E+07   0.171354E+07   0.259839E+01
   0.309096E-03   0.171635E+07   0.171634E+07   0.220515E+07   0.220379E+07   0.000000E+00   0.171635E+07   0.171635E+07   0.172521E+07  -0.600260E+00   0.171335E+07   0.171335E+07   0.286648E+01
   0.341636E-03   0.171612E+07   0.171611E+07   0.218677E+07   0.218512E+07   0.000000E+00   0.171612E+07   0.171612E+07   0.172491E+07  -0.600147E+00   0.171312E+07   0.171312E+07   0.316092E+01
   0.377603E-03   0.171583E+07   0.171582E+07   0.216450E+07   0.216252E+07   0.000000E+00   0.171583E+07   0.171583E+07   0.172453E+07  -0.600008E+00   0.171284E+07   0.171284E+07   0.348385E+01
   0.417356E-03   0.171549E+07   0.171547E+07   0.213759E+07   0.213520E+07   0.000000E+00   0.171548E+07   0.171548E+07   0.172407E+07  -0.599840E+00   0.171250E+07   0.171250E+07   0.383742E+01
   0.461294E-03   0.171506E+07   0.171504E+07   0.210513E+07   0.210226E+07   0.000000E+00   0.171506E+07   0.171506E+07   0.172352E+07  -0.599635E+00   0.171209E+07   0.171208E+07   0.422374E+01
   0.509857E-03   0.171455E+07   0.171452E+07   0.206609E+07   0.206267E+07   0.000000E+00   0.171455E+07   0.171455E+07   0.172284E+07  -0.599386E+00   0.171158E+07   0.171158E+07   0.464480E+01
   0.563534E-03   0.171392E+07   0.171389E+07   0.201931E+07   0.201526E+07   0.000000E+00   0.171392E+07   0.171392E+07   0.172203E+07  -0.599084E+00   0.171097E+07   0.171096E+07   0.510234E+01
