#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.506257E+06   0.506257E+06   0.675002E+06   0.675002E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515299E+06  -0.602483E+00   0.504614E+06   0.504614E+06   0.181711E+00
   0.113644E-04   0.506257E+06   0.506257E+06   0.675001E+06   0.675000E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515299E+06  -0.602483E+00   0.504614E+06   0.504614E+06   0.200841E+00
   0.125608E-04   0.506257E+06   0.506257E+06   0.674999E+06   0.674998E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515299E+06  -0.602483E+00   0.504614E+06   0.504614E+06   0.221985E+00
   0.138832E-04   0.506257E+06   0.506257E+06   0.674996E+06   0.674995E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515298E+06  -0.602483E+00   0.504613E+06   0.504613E+06   0.245355E+00
   0.153447E-04   0.506257E+06   0.506257E+06   0.674993E+06   0.674992E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515298E+06  -0.602483E+00   0.504613E+06   0.504613E+06   0.271185E+00
   0.169602E-04   0.506257E+06   0.506257E+06   0.674989E+06   0.674988E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515298E+06  -0.602483E+00   0.504613E+06   0.504613E+06   0.299735E+00
   0.187457E-04   0.506257E+06   0.506257E+06   0.674985E+06   0.674984E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515298E+06  -0.602482E+00   0.504613E+06   0.504613E+06   0.331290E+00
   0.207192E-04   0.506257E+06   0.506256E+06   0.674979E+06   0.674978E+06   0.000000E+00   0.506257E+06   0.506257E+06   0.515298E+06  -0.602482E+00   0.504613E+06   0.504613E+06   0.366167E+00
   0.229004E-04   0.506256E+06   0.506256E+06   0.674973E+06   0.674970E+06   0.000000E+00   0.506256E+06   0.506256E+06   0.515298E+06  -0.602482E+00   0.504613E+06   0.504613E+06   0.404715E+00
   0.253113E-04   0.506256E+06   0.506256E+06   0.674964E+06   0.674962E+06   0.000000E+00   0.506256E+06   0.506256E+06   0.515297E+06  -0.602481E+00   0.504613E+06   0.504613E+06   0.447322E+00
