#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.124229E+07   0.124229E+07   0.165634E+07   0.165634E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601127E+00   0.123995E+07   0.123995E+07   0.829272E-01
   0.113644E-04   0.124229E+07   0.124229E+07   0.165633E+07   0.165633E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601127E+00   0.123995E+07   0.123995E+07   0.916574E-01
   0.125608E-04   0.124229E+07   0.124229E+07   0.165632E+07   0.165632E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601126E+00   0.123995E+07   0.123995E+07   0.101307E+00
   0.138832E-04   0.124229E+07   0.124229E+07   0.165630E+07   0.165630E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601126E+00   0.123995E+07   0.123995E+07   0.111972E+00
   0.153447E-04   0.124229E+07   0.124229E+07   0.165628E+07   0.165628E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601126E+00   0.123995E+07   0.123995E+07   0.123760E+00
   0.169602E-04   0.124229E+07   0.124229E+07   0.165626E+07   0.165625E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601126E+00   0.123995E+07   0.123995E+07   0.136789E+00
   0.187457E-04   0.124229E+07   0.124229E+07   0.165623E+07   0.165622E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601125E+00   0.123995E+07   0.123995E+07   0.151189E+00
   0.207192E-04   0.124229E+07   0.124229E+07   0.165619E+07   0.165619E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601125E+00   0.123995E+07   0.123995E+07   0.167106E+00
   0.229004E-04   0.124229E+07   0.124229E+07   0.165615E+07   0.165614E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125147E+07  -0.601125E+00   0.123995E+07   0.123995E+07   0.184698E+00
   0.253113E-04   0.124229E+07   0.124229E+07   0.165609E+07   0.165609E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125146E+07  -0.601124E+00   0.123995E+07   0.123995E+07   0.204142E+00
   0.279760E-04   0.124229E+07   0.124229E+07   0.165603E+07   0.165602E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125146E+07  -0.601123E+00   0.123995E+07   0.123995E+07   0.225633E+00
   0.309213E-04   0.124229E+07   0.124229E+07   0.165595E+07   0.165594E+07   0.000000E+00   0.124229E+07   0.124229E+07   0.125146E+07  -0.601122E+00   0.123995E+07   0.123995E+07   0.249386E+00
