#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102819E-04   0.201850E+07   0.201850E+07   0.269120E+07   0.269120E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600604E+00   0.201472E+07   0.201472E+07   0.660550E+00
   0.113644E-04   0.201850E+07   0.201850E+07   0.269117E+07   0.269117E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600603E+00   0.201472E+07   0.201472E+07   0.730086E+00
   0.125608E-04   0.201850E+07   0.201850E+07   0.269114E+07   0.269113E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600603E+00   0.201472E+07   0.201472E+07   0.806941E+00
   0.138832E-04   0.201850E+07   0.201850E+07   0.269109E+07   0.269109E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600603E+00   0.201472E+07   0.201472E+07   0.891884E+00
   0.153447E-04   0.201850E+07   0.201850E+07   0.269104E+07   0.269103E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600603E+00   0.201472E+07   0.201472E+07   0.985767E+00
   0.169602E-04   0.201850E+07   0.201850E+07   0.269097E+07   0.269097E+07   0.000000E+00   0.201850E+07   0.201850E+07   0.202771E+07  -0.600603E+00   0.201472E+07   0.201472E+07   0.108953E+01
   0.187457E-04   0.201849E+07   0.201849E+07   0.269089E+07   0.269089E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202771E+07  -0.600602E+00   0.201472E+07   0.201472E+07   0.120421E+01
   0.207192E-04   0.201849E+07   0.201849E+07   0.269079E+07   0.269079E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202771E+07  -0.600602E+00   0.201472E+07   0.201472E+07   0.133095E+01
   0.229004E-04   0.201849E+07   0.201849E+07   0.269067E+07   0.269066E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202770E+07  -0.600601E+00   0.201472E+07   0.201472E+07   0.147103E+01
   0.253113E-04   0.201849E+07   0.201849E+07   0.269053E+07   0.269052E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202770E+07  -0.600600E+00   0.201472E+07   0.201472E+07   0.162584E+01
   0.279760E-04   0.201849E+07   0.201849E+07   0.269035E+07   0.269034E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202770E+07  -0.600600E+00   0.201472E+07   0.201472E+07   0.179693E+01
   0.309213E-04   0.201849E+07   0.201849E+07   0.269013E+07   0.269012E+07   0.000000E+00   0.201849E+07   0.201849E+07   0.202770E+07  -0.600599E+00   0.201471E+07   0.201471E+07   0.198601E+01
   0.341766E-04   0.201848E+07   0.201848E+07   0.268987E+07   0.268985E+07   0.000000E+00   0.201848E+07   0.201848E+07   0.202769E+07  -0.600597E+00   0.201471E+07   0.201471E+07   0.219496E+01
   0.377746E-04   0.201848E+07   0.201848E+07   0.268954E+07   0.268952E+07   0.000000E+00   0.201848E+07   0.201848E+07   0.202769E+07  -0.600596E+00   0.201471E+07   0.201471E+07   0.242586E+01
   0.417514E-04   0.201848E+07   0.201848E+07   0.268914E+07   0.268911E+07   0.000000E+00   0.201848E+07   0.201848E+07   0.202768E+07  -0.600594E+00   0.201470E+07   0.201470E+07   0.268100E+01
   0.461468E-04   0.201847E+07   0.201847E+07   0.268866E+07   0.268862E+07   0.000000E+00   0.201847E+07   0.201847E+07   0.202768E+07  -0.600592E+00   0.201470E+07   0.201470E+07   0.296291E+01
   0.510050E-04   0.201846E+07   0.201846E+07   0.268807E+07   0.268802E+07   0.000000E+00   0.201846E+07   0.201846E+07   0.202767E+07  -0.600589E+00   0.201469E+07   0.201469E+07   0.327439E+01
   0.563747E-04   0.201846E+07   0.201846E+07   0.268734E+07   0.268729E+07   0.000000E+00   0.201846E+07   0.201846E+07   0.202766E+07  -0.600586E+00   0.201468E+07   0.201468E+07   0.361851E+01
   0.623096E-04   0.201845E+07   0.201845E+07   0.268646E+07   0.268639E+07   0.000000E+00   0.201845E+07   0.201845E+07   0.202764E+07  -0.600582E+00   0.201467E+07   0.201467E+07   0.399864E+01
