#           k/h    P           
    0.10000E-03    0.20355E+02
    0.10202E-03    0.20752E+02
    0.10408E-03    0.21157E+02
    0.10618E-03    0.21570E+02
    0.10833E-03    0.21990E+02
    0.11052E-03    0.22419E+02
    0.11275E-03    0.22856E+02
    0.11503E-03    0.23302E+02
    0.11735E-03    0.23756E+02
    0.11972E-03    0.24219E+02
    0.12214E-03    0.24692E+02
    0.12461E-03    0.25173E+02
    0.12712E-03    0.25664E+02
    0.12969E-03    0.26164E+02
    0.13231E-03    0.26674E+02
    0.13499E-03    0.27195E+02
    0.13771E-03    0.27725E+02
    0.14049E-03    0.28265E+02
    0.14333E-03    0.28816E+02
    0.14623E-03    0.29378E+02
    0.14918E-03    0.29951E+02
    0.15220E-03    0.30535E+02
    0.15527E-03    0.31130E+02
    0.15841E-03    0.31736E+02
    0.16161E-03    0.32355E+02
    0.16487E-03    0.32986E+02
    0.16820E-03    0.33629E+02
    0.17160E-03    0.34284E+02
    0.17507E-03    0.34952E+02
    0.17860E-03    0.35633E+02
    0.18221E-03    0.36328E+02
    0.18589E-03    0.37036E+02
    0.18965E-03    0.37757E+02
    0.19348E-03    0.38493E+02
    0.19739E-03    0.39243E+02
    0.20138E-03    0.40007E+02
    0.20544E-03    0.40787E+02
    0.20959E-03    0.41581E+02
    0.21383E-03    0.42391E+02
    0.21815E-03    0.43217E+02
    0.22255E-03    0.44059E+02
    0.22705E-03    0.44917E+02
    0.23164E-03    0.45792E+02
    0.23632E-03    0.46683E+02
    0.24109E-03    0.47592E+02
    0.24596E-03    0.48519E+02
    0.25093E-03    0.49464E+02
    0.25600E-03    0.50427E+02
    0.26117E-03    0.51408E+02
    0.26645E-03    0.52409E+02
    0.27183E-03    0.53429E+02
    0.27732E-03    0.54468E+02
    0.28292E-03    0.55528E+02
    0.28864E-03    0.56609E+02
    0.29447E-03    0.57710E+02
    0.30042E-03    0.58833E+02
    0.30649E-03    0.59977E+02
    0.31268E-03    0.61143E+02
    0.31899E-03    0.62332E+02
    0.32544E-03    0.63544E+02
    0.33201E-03    0.64779E+02
    0.33872E-03    0.66038E+02
    0.34556E-03    0.67322E+02
    0.35254E-03    0.68630E+02
    0.35966E-03    0.69963E+02
    0.36693E-03    0.71322E+02
    0.37434E-03    0.72708E+02
    0.38190E-03    0.74119E+02
    0.38962E-03    0.75558E+02
    0.39749E-03    0.77025E+02
    0.40552E-03    0.78520E+02
    0.41371E-03    0.80043E+02
    0.42207E-03    0.81596E+02
    0.43060E-03    0.83179E+02
    0.43929E-03    0.84792E+02
    0.44817E-03    0.86435E+02
    0.45722E-03    0.88111E+02
